target_id	length	eff_length	est_counts	tpm
AT5G49170.1	1172	884.39	4	0.763826
AT2G40240.1	1614	1326.39	10	1.27323
AT4G30380.2	537	252.188	0	0
AT4G30380.1	486	204.323	0	0
AT2G20619.1	201	38.4339	0	0
AT3G05830.2	1420	1132.39	0	0
AT3G05830.1	1358	1070.39	41.5524	6.5559
AT3G05830.3	1524	1236.39	6.44759	0.880685
AT5G11430.6	3634	3346.39	0	0
AT5G11430.2	2601	2313.39	13.8747	1.01287
AT5G11430.4	2791	2503.39	0	0
AT5G11430.3	3322	3034.39	0	0
AT5G11430.5	2373	2085.39	0	0
AT5G11430.1	3147	2859.39	101.125	5.97262
AT1G20530.1	2269	1981.39	3	0.255699
AT4G23170.1	1824	1536.39	2	0.21984
AT1G44780.2	1644	1356.39	5.20657	0.648255
AT1G44780.1	1647	1359.39	25.7934	3.20438
AT1G60880.1	606	319.225	1	0.529032
AT1G06160.1	1086	798.39	43	9.09561
AT3G07260.1	1204	916.39	4.04172	0.744842
AT1G21090.1	1404	1116.39	52	7.86621
AT1G21090.2	1416	1128.39	0	0
AT1G76730.1	1500	1212.39	13	1.81084
AT1G03970.1	1190	902.39	188	35.1837
AT5G19160.1	2182	1894.39	22	1.96124
AT5G19160.2	2242	1954.39	0	0
AT3G49744.1	174	31.9037	0	0
AT5G28820.1	519	235.115	0	0
AT4G12530.1	730	442.483	1	0.381664
AT4G20050.1	1924	1636.39	0	0
AT4G20050.5	1742	1454.39	10.2455	1.18968
AT4G20050.3	1800	1512.39	0	0
AT4G20050.2	1873	1585.39	5.80828	0.618713
AT4G20050.6	1732	1444.39	10.9462	1.27984
AT4G20050.7	1707	1419.39	0	0
AT4G20050.4	1981	1693.39	0	0
AT5G53810.1	1574	1286.39	4	0.525129
AT2G28690.1	1117	829.39	37	7.53393
AT5G01530.1	1396	1108.39	52	7.92299
AT3G62800.3	1283	995.39	1.96663	0.333663
AT3G62800.1	1368	1080.39	54.9838	8.59474
AT3G62800.2	1297	1009.39	51.0495	8.54105
ATCG00900.1	468	187.908	56	50.3292
AT3G11385.1	2459	2171.39	4	0.3111
AT5G07010.1	1779	1491.39	55	6.22802
AT3G63040.1	654	366.769	0	0
AT2G26570.2	2921	2633.39	2.43904e-08	1.56416e-09
AT2G26570.1	2941	2653.39	676	43.0253
AT3G05560.2	756	468.419	0	0
AT3G05560.3	841	553.39	8.13588	2.48286
AT3G05560.1	840	552.39	639.864	195.623
AT5G12080.3	2694	2406.39	108.109	7.58708
AT5G12080.2	2805	2517.39	18.891	1.26731
AT5G12080.1	2754	2466.39	0	0
AT1G50870.1	1191	903.39	0	0
AT2G20610.2	1748	1460.39	34.5134	3.99114
AT2G20610.1	1794	1506.39	637.487	71.4681
AT5G02940.2	2792	2504.39	4	0.269734
AT5G02940.1	2920	2632.39	0	0
AT1G68430.1	945	657.39	32	8.22063
AT1G66550.2	856	568.39	1	0.29712
AT1G66550.1	765	477.419	0	0
AT1G09380.1	1641	1353.39	1	0.124783
AT3G48840.1	757	469.419	6	2.15859
AT3G48840.2	667	379.693	0	0
AT5G61800.1	1629	1341.39	8	1.00719
AT5G01445.1	589	302.493	5	2.79147
AT4G35500.1	1975	1687.39	110.156	11.0248
AT4G35500.2	1638	1350.39	92.844	11.6111
AT1G80310.1	1937	1649.39	499.204	51.1132
AT2G39400.2	1307	1019.39	15.3652	2.54552
AT2G39400.1	1394	1106.39	81.6348	12.4608
AT4G04990.1	1217	929.39	412	74.8648
AT3G60530.1	1465	1177.39	108	15.4911
AT2G46180.1	2540	2252.39	144	10.7969
AT2G22270.1	1398	1110.39	84.2707	12.8168
AT2G22270.2	1174	886.39	17.7293	3.37789
AT2G43660.1	471	190.606	0	0
AT2G43660.2	597	310.361	2	1.08828
AT1G03910.2	2466	2178.39	0	0
AT1G03910.1	2565	2277.39	443	32.8507
AT1G77590.1	2692	2404.39	1043.12	73.2672
AT1G77590.2	2669	2381.39	93.8761	6.65738
AT1G79020.1	2134	1846.39	129	11.799
AT5G24420.1	1321	1033.39	0	0
AT5G39490.1	1701	1413.39	3	0.358457
AT3G26922.2	1894	1606.39	0	0
AT3G26922.1	1793	1505.39	9.96947	1.11841
AT3G26922.4	1661	1373.39	0	0
AT3G26922.5	1642	1354.39	6.03053	0.751952
AT3G26922.3	1711	1423.39	0	0
AT3G50450.1	926	638.39	1	0.264541
AT3G17160.1	882	594.39	126	35.7995
AT1G34315.1	819	531.39	78	24.789
AT5G08580.2	1818	1530.39	4.78319	0.52783
AT5G08580.1	1736	1448.39	85.2168	9.93615
AT2G28360.1	3032	2744.39	244	15.0149
AT4G25000.1	1606	1318.39	1	0.128096
AT5G27410.4	1734	1446.39	48.2504	5.6337
AT5G27410.1	2156	1868.39	78.2621	7.07396
AT5G27410.3	2229	1941.39	13.4875	1.17327
AT5G27410.2	3153	2865.39	0	0
AT5G65200.1	1982	1694.39	129	12.8574
AT5G23535.1	1015	727.39	174	40.398
AT5G23535.2	830	542.39	0	0
AT1G05230.1	3520	3232.39	0	0
AT1G05230.5	3644	3356.39	0	0
AT1G05230.12	2134	1846.39	0	0
AT1G05230.6	3553	3265.39	0	0
AT1G05230.2	2983	2695.39	18.9469	1.18712
AT1G05230.11	2424	2136.39	0	0
AT1G05230.3	2678	2390.39	9.0531	0.639598
AT1G05230.7	3526	3238.39	0	0
AT1G05230.10	2557	2269.39	0	0
AT1G05230.9	3140	2852.39	0	0
AT1G05230.4	2974	2686.39	0	0
AT1G05230.8	3231	2943.39	0	0
AT1G79830.1	3669	3381.39	25.9652	1.2968
AT1G79830.3	3588	3300.39	244.945	12.5338
AT1G79830.2	3278	2990.39	592.09	33.4378
AT1G79830.4	3547	3259.39	0	0
AT1G79830.5	3718	3430.39	0	0
AT5G09480.1	840	552.39	2355	719.985
AT5G56480.1	409	137.83	0	0
AT5G60820.1	1648	1360.39	73	9.06229
AT5G55820.7	5630	5342.39	0.639351	0.0202107
AT5G55820.5	5831	5543.39	0	0
AT5G55820.8	5630	5342.39	0	0
AT5G55820.10	5271	4983.39	0	0
AT5G55820.4	5292	5004.39	0	0
AT5G55820.9	5896	5608.39	58.9059	1.77378
AT5G55820.2	5622	5334.39	4.74212	0.15013
AT5G55820.11	5449	5161.39	0	0
AT5G55820.3	5610	5322.39	40.6374	1.28943
AT5G55820.6	5642	5354.39	0.075307	0.00237522
AT5G55820.1	5481	5193.39	0	0
AT5G44950.1	1317	1029.39	0	0
AT4G31140.1	2171	1883.39	98	8.78748
AT4G35910.1	2164	1876.39	59	5.31016
AT3G56220.2	541	255.996	3.0415	2.00647
AT3G56220.1	905	617.39	11.9585	3.27111
AT2G19970.1	926	638.39	121	32.0094
AT5G54520.1	1864	1576.39	34	3.64245
AT2G04032.1	1403	1115.39	0	0
AT5G03455.1	704	416.558	210.745	85.4401
AT5G03455.2	1006	718.39	1.25455	0.294922
AT1G48140.2	563	277.177	0	0
AT1G48140.1	743	455.419	150	55.6236
AT4G15050.1	1191	903.39	0	0
ATCG00420.1	477	196.108	0	0
AT5G30360.1	420	146.76	0	0
AT2G32600.1	1301	1013.39	226	37.6626
AT2G41010.1	1250	962.39	76	13.3365
AT5G07170.2	1274	986.39	0	0
AT5G07170.1	1612	1324.39	0	0
AT5G32670.1	700	412.558	0	0
AT1G60250.1	756	468.419	0	0
AT4G09012.1	1175	887.39	11	2.09342
AT3G26355.1	64	22.1948	0	0
AT5G02710.1	1195	907.39	12	2.2334
AT5G02710.2	1778	1490.39	0	0
AT5G02710.3	1348	1060.39	0	0
AT4G10110.1	836	548.39	141	43.4218
AT5G13900.1	754	466.419	413	149.538
AT5G16380.1	1108	820.39	185	38.0829
AT5G40630.1	937	649.39	22	5.72131
AT1G55670.1	780	492.405	0	0
AT5G66940.1	897	609.39	0	0
AT3G06520.1	1598	1310.39	1	0.128878
AT3G06520.2	1668	1380.39	0	0
AT3G52870.1	1811	1523.39	602	66.7366
AT3G02900.2	759	471.419	0	0
AT3G02900.1	852	564.39	105	31.4187
AT1G31520.1	399	130.11	0	0
AT5G57660.1	1564	1276.39	221	29.2407
AT3G09110.1	1666	1378.39	0	0
AT4G23690.1	1139	851.39	1565	310.43
AT1G05035.1	363	104.005	0	0
AT5G45700.1	1180	892.39	37	7.00205
AT5G40410.1	1981	1693.39	1	0.099729
AT3G06580.1	2012	1724.39	601	58.8596
AT3G14920.1	2536	2248.39	499	37.4807
AT1G77610.1	1617	1329.39	319	40.5244
AT1G19170.1	1827	1539.39	83	9.10559
AT2G20740.1	1179	891.39	206.221	39.07
AT2G20740.2	935	647.39	0	0
AT2G20740.3	815	527.39	14.779	4.73252
AT3G26940.1	1793	1505.39	0	0
AT4G27150.1	735	447.471	0	0
AT2G26000.1	1672	1384.39	0	0
AT2G26000.2	1892	1604.39	67.5359	7.10891
AT2G26000.3	2370	2082.39	6.46411	0.524234
AT5G38743.1	183	33.8257	0	0
AT4G15210.4	2461	2173.39	0	0
AT4G15210.1	2066	1778.39	0	0
AT4G15210.3	2291	2003.39	0	0
AT4G15210.2	1890	1602.39	0	0
AT1G29070.1	819	531.39	29	9.21643
AT4G27570.1	1655	1367.39	32	3.95217
AT5G65560.3	3618	3330.39	45.6558	2.31515
AT5G65560.2	3697	3409.39	18.3902	0.910939
AT5G65560.1	3623	3335.39	44.954	2.27615
AT1G04170.1	1860	1572.39	545.383	58.576
AT1G04170.2	2026	1738.39	12.6173	1.22573
ATCG00905.1	258	52.3783	58	187.006
AT1G29250.1	795	507.39	316	105.178
AT3G51050.1	2543	2255.39	421	31.5238
AT5G23060.2	1608	1320.39	8	1.02321
AT5G23060.1	1529	1241.39	0	0
AT4G14770.2	3098	2810.39	0	0
AT4G14770.1	3064	2776.39	78.0531	4.74775
AT4G14770.3	3072	2784.39	18.5278	1.12375
AT3G44140.1	216	41.7924	0	0
AT1G14630.2	1186	898.39	2.38588	0.4485
AT1G14630.1	1020	732.39	62.6141	14.438
AT3G21480.1	3503	3215.39	100	5.25224
AT3G58760.4	1979	1691.39	0	0
AT3G58760.5	1946	1658.39	12.2412	1.24656
AT3G58760.2	2050	1762.39	0	0
AT3G58760.6	1827	1539.39	17.4109	1.91007
AT3G58760.3	2017	1729.39	0	0
AT3G58760.1	1839	1551.39	182.348	19.8499
AT2G03390.1	1459	1171.39	67.472	9.72748
AT2G03390.6	1475	1187.39	2.84799	0.405064
AT2G03390.3	1546	1258.39	20.6668	2.77355
AT2G03390.2	1210	922.39	37.5166	6.86891
AT2G03390.7	1166	878.39	5.00933	0.963099
AT2G03390.4	1497	1209.39	4.88999	0.682842
AT2G03390.5	1476	1188.39	4.59728	0.653312
AT2G23093.2	1653	1365.39	10.9128	1.34977
AT2G23093.1	1834	1546.39	17.0872	1.86608
AT1G62600.1	1548	1260.39	195.634	26.2131
AT1G62600.2	1253	965.39	13.3659	2.33816
AT3G54925.1	546	260.816	0	0
AT4G29550.3	1296	1008.39	0	0
AT4G29550.1	1236	948.39	0	0
AT4G29550.2	1382	1094.39	3	0.462943
AT5G02280.1	661	373.737	140	63.2617
AT2G36080.2	1783	1495.39	10.1558	1.14693
AT2G36080.4	1695	1407.39	0	0
AT2G36080.1	1311	1023.39	123.09	20.3123
AT2G36080.3	2143	1855.39	35.7546	3.25443
AT5G40830.2	1808	1520.39	0	0
AT5G40830.3	1497	1209.39	9.43739	1.31784
AT5G40830.1	1706	1418.39	161.563	19.2364
AT3G58110.1	2818	2530.39	411	27.4304
AT3G58110.2	2618	2330.39	0	0
AT2G46900.1	2280	1992.39	294	24.9202
AT3G13440.2	1065	777.39	0	0
AT3G13440.1	2047	1759.39	230	22.0772
AT3G13440.3	969	681.39	0	0
AT5G08370.1	1572	1284.39	82	10.7819
AT5G08370.2	1459	1171.39	0	0
AT5G02720.1	729	441.496	2	0.765036
AT5G02720.2	987	699.39	0	0
AT3G44750.2	1057	769.39	0.000740933	0.000162634
AT3G44750.1	1418	1130.39	353.999	52.8874
AT4G13020.7	2169	1881.39	11.9247	1.0704
AT4G13020.8	1927	1639.39	0	0
AT4G13020.1	2261	1973.39	292.187	25.005
AT4G13020.2	1864	1576.39	123.449	13.2252
AT4G13020.4	2094	1806.39	0	0
AT4G13020.6	2169	1881.39	22.1331	1.98674
AT4G13020.5	1887	1599.39	93.3064	9.85225
AT4G13020.3	1867	1579.39	0	0
AT1G23530.1	1139	851.39	22	4.36388
AT4G28710.1	5230	4942.39	588	20.0918
AT1G30795.1	713	425.533	0	0
AT3G30841.2	1817	1529.39	0	0
AT3G30841.1	1760	1472.39	119	13.6491
AT2G03667.2	2158	1870.39	3.10084	0.279979
AT2G03667.1	2081	1793.39	40.8992	3.8514
AT1G34770.3	1075	787.39	23.6296	5.0681
AT1G34770.6	687	399.593	7.15521	3.02401
AT1G34770.2	1103	815.39	2.51722	0.521355
AT1G34770.4	940	652.39	0	0
AT1G34770.5	744	456.419	5.41683	2.00429
AT1G34770.1	1029	741.39	19.2811	4.39202
AT3G43240.1	2952	2664.39	222	14.0713
AT1G79620.2	3366	3078.39	4.75165	0.260675
AT1G79620.3	3364	3076.39	0	0
AT1G79620.5	3284	2996.39	0	0
AT1G79620.4	3380	3092.39	0	0
AT1G79620.1	3305	3017.39	154.248	8.63312
AT2G24820.1	1825	1537.39	76	8.34849
AT4G33620.1	2526	2238.39	107	8.07284
AT5G49310.1	1786	1498.39	1	0.112708
AT1G29810.1	948	660.39	76	19.4353
AT1G29810.2	590	303.449	0	0
AT4G28930.1	528	243.591	27	18.7189
AT1G17470.2	1522	1234.39	0.000993655	0.000135944
AT1G17470.1	1602	1314.39	357.999	45.9977
AT1G34380.1	1380	1092.39	2.85395	0.441212
AT1G34380.3	1048	760.39	0	0
AT1G34380.2	1277	989.39	14.1461	2.4146
AT5G36240.1	765	477.419	0	0
AT2G20120.1	1259	971.39	17.3463	3.01572
AT2G20120.2	1203	915.39	126.654	23.3663
AT5G47670.3	1182	894.39	3	0.566465
AT5G47670.1	1053	765.39	0	0
AT5G47670.2	1087	799.39	0	0
AT5G04070.1	1501	1213.39	36	5.01049
AT2G30690.2	2997	2709.39	0	0
AT2G30690.1	2896	2608.39	0	0
AT1G11785.1	643	355.8	0	0
AT1G27580.1	1221	933.39	5.86933	1.06195
AT2G43850.1	1973	1685.39	149	14.9302
AT2G43850.3	1703	1415.39	0	0
AT2G43850.2	1835	1547.39	0	0
AT4G18130.1	3912	3624.39	113	5.26529
AT1G23870.1	2973	2685.39	864	54.3356
AT3G49560.1	1227	939.39	291	52.3149
AT5G36490.1	357	100.091	0	0
AT5G46030.2	926	638.39	4.73221	1.25186
AT5G46030.1	886	598.39	285.487	80.5713
AT5G46030.3	915	627.39	4.78061	1.28684
AT5G09650.1	1181	893.39	631	119.28
AT2G43000.1	1040	752.39	208	46.6873
AT2G43000.2	1375	1087.39	0	0
AT1G52040.1	1751	1463.39	0	0
AT3G05858.1	629	341.93	14	6.91463
AT5G60860.1	1046	758.39	46	10.2434
AT5G54035.1	258	52.3783	0	0
AT1G07901.1	153	28.7732	0	0
AT4G10220.1	1203	915.39	0	0
AT3G23790.1	2716	2428.39	52	3.61629
AT4G02075.2	1476	1188.39	8.28233	1.17699
AT4G02075.3	1357	1069.39	22.0375	3.4802
AT4G02075.1	973	685.39	167.68	41.3164
AT5G36190.1	438	161.576	0	0
AT1G52650.1	1398	1110.39	4	0.608363
AT1G26750.1	809	521.39	155	50.205
AT5G14980.1	984	696.39	2	0.485016
AT5G50150.1	1846	1558.39	109	11.8121
AT2G15020.1	2088	1800.39	1	0.0938019
AT3G45070.3	1093	805.39	42.0064	8.80821
AT3G45070.2	1211	923.39	93.9035	17.1741
AT3G45070.1	1067	779.39	311.09	67.4077
AT4G22590.1	1763	1475.39	764	87.451
AT5G30490.3	984	696.39	39.8489	9.66368
AT5G30490.2	1163	875.39	0	0
AT5G30490.1	1252	964.39	115.151	20.1648
AT5G22670.1	1332	1044.39	0	0
AT4G35060.1	1123	835.39	373	75.4046
AT1G11480.2	2175	1887.39	0	0
AT1G11480.1	2312	2024.39	664	55.3927
AT3G49030.1	1332	1044.39	0	0
AT3G49030.2	1483	1195.39	0	0
AT1G12300.1	3238	2950.39	9	0.515159
AT5G47930.1	718	430.521	1130	443.264
AT1G61093.1	731	443.483	0	0
AT2G37970.1	836	548.39	1102	339.368
AT3G02420.2	1674	1386.39	3.29876	0.401832
AT3G02420.1	1534	1246.39	444.701	60.255
AT1G58190.2	3294	3006.39	63.7313	3.58002
AT1G58190.4	2864	2576.39	18.4902	1.21202
AT1G58190.3	3241	2953.39	7.83393	0.447958
AT1G58190.1	3168	2880.39	242.945	14.2441
AT1G09860.1	1396	1108.39	0	0
AT1G13280.1	1343	1055.39	218	34.8836
AT5G15300.1	1957	1669.39	15	1.51744
AT4G34131.1	1762	1474.39	1202	137.68
AT2G02130.1	707	419.546	3178	1279.24
AT5G03435.2	2496	2208.39	2	0.152944
AT5G03435.1	2369	2081.39	0	0
AT3G18830.1	1997	1709.39	315	31.1206
AT2G03570.1	270	56.2413	0	0
AT4G21670.1	3900	3612.39	216	10.0981
AT1G02230.1	1436	1148.39	92	13.5293
AT5G20140.1	1363	1075.39	3.7667	0.591526
AT5G20140.2	1416	1128.39	7.2333	1.08257
AT1G11630.1	1712	1424.39	35	4.14971
AT4G19440.1	3531	3243.39	19.065	0.992697
AT4G19440.3	3555	3267.39	9.16788	0.473856
AT4G19440.2	3371	3083.39	0	0
AT4G19440.4	3552	3264.39	29.7671	1.53997
AT3G51890.1	1210	922.39	135	24.7171
AT1G44085.1	273	57.0945	0	0
AT1G07390.1	3267	2979.39	6.99999	0.396779
AT1G07390.4	3615	3327.39	0	0
AT1G07390.3	3418	3130.39	0	0
AT1G07390.5	3451	3163.39	0	0
AT1G07390.2	3304	3016.39	8.15505e-06	4.56581e-07
AT1G13607.1	452	173.609	0	0
AT1G08580.1	855	567.39	162	48.2183
AT2G25125.1	225	43.7106	0	0
AT1G59750.2	2472	2184.39	54.2004	4.19036
AT1G59750.3	2353	2065.39	162.064	13.2514
AT1G59750.1	2545	2257.39	102.569	7.67343
AT1G59750.4	2558	2270.39	70.1663	5.21923
AT3G25950.1	1170	882.39	42	8.03835
AT5G22145.1	411	139.422	0	0
AT1G70209.1	144	27.9442	0	0
AT1G63660.1	2136	1848.39	209	19.0955
AT1G63660.2	1983	1695.39	0	0
AT2G21660.1	1165	877.39	6659	1281.72
AT2G21660.2	785	497.405	0	0
AT1G15320.2	1127	839.39	0	0
AT1G15320.1	1450	1162.39	0	0
AT1G79310.1	1675	1387.39	27	3.28658
AT5G42980.1	1035	747.39	5203.75	1175.84
AT1G70750.1	3211	2923.39	165	9.53182
AT5G35840.1	3802	3514.39	131	6.29506
AT2G45210.1	1177	889.39	79	15.0008
AT1G29390.1	1049	761.39	78	17.3008
AT1G29390.2	1103	815.39	0	0
AT4G16460.2	1242	954.39	0	0
AT4G16460.3	1168	880.39	0	0
AT4G16460.1	1153	865.39	0	0
AT5G50210.1	2691	2403.39	307	21.5721
AT1G17870.1	1856	1568.39	19	2.04587
AT5G38360.2	1459	1171.39	0	0
AT5G38360.1	1083	795.39	29.5496	6.27408
AT5G38360.3	1372	1084.39	6.45039	1.00457
AT1G15020.1	2139	1851.39	12.0321	1.09754
AT1G15020.2	2329	2041.39	189.968	15.7157
AT1G15020.3	2244	1956.39	0	0
AT1G23090.4	2538	2250.39	0	0
AT1G23090.1	2489	2201.39	0	0
AT1G23090.3	2605	2317.39	8	0.583001
AT1G23090.2	2690	2402.39	0	0
AT4G01790.1	680	392.615	26	11.1837
AT4G38190.1	3749	3461.39	1	0.0487897
AT1G72810.1	2515	2227.39	189.546	14.3714
AT5G45573.1	588	301.519	0	0
AT2G01755.1	588	301.519	0	0
AT2G01755.2	621	333.998	0	0
AT5G25770.2	1588	1300.39	31.8123	4.13142
AT5G25770.1	1831	1543.39	127.844	13.9889
AT5G25770.3	1597	1309.39	495.343	63.8875
AT1G56610.3	2170	1882.39	3.97757e-08	3.56851e-09
AT1G56610.2	2161	1873.39	72.2557	6.51362
AT1G56610.1	2425	2137.39	14.7443	1.16498
AT4G09649.1	138	28.2839	0	0
AT2G03210.2	1900	1612.39	0	0
AT2G03210.3	1809	1521.39	0	0
AT2G03210.1	1620	1332.39	0	0
AT3G45990.1	402	132.47	0	0
AT5G51470.2	1745	1457.39	0	0
AT5G51470.1	2031	1743.39	5	0.484344
AT3G46350.1	1335	1047.39	0	0
AT5G64170.1	2537	2249.39	2.12309e-06	1.59398e-07
AT5G64170.2	2667	2379.39	146	10.3625
AT5G64170.3	2575	2287.39	0	0
AT3G24850.1	1080	792.39	1	0.213127
AT2G27630.1	4276	3988.39	1	0.0423429
AT4G01590.2	1045	757.39	45.3276	10.107
AT4G01590.3	979	691.39	27.8781	6.80956
AT4G01590.1	1067	779.39	124.794	27.0407
AT5G35970.1	3475	3187.39	253	13.4049
AT2G31390.1	1466	1178.39	3003	430.373
AT4G14315.1	495	212.594	0	0
AT2G14635.1	371	109.505	0	0
AT1G53460.1	1519	1231.39	54	7.40588
AT5G52240.2	789	501.405	0	0
AT5G52240.1	1129	841.39	1318	264.543
AT2G23250.1	1317	1029.39	0	0
AT3G62270.1	2948	2660.39	1453	92.2356
AT2G04400.1	1428	1140.39	406	60.1244
AT1G76420.1	1438	1150.39	0	0
AT2G29150.1	807	519.39	0	0
AT5G58090.1	1929	1641.39	229	23.5615
AT5G06950.3	1643	1355.39	0	0
AT5G06950.5	2031	1743.39	7.33787	0.710811
AT5G06950.1	1867	1579.39	111.662	11.9397
AT5G06950.4	1558	1270.39	0	0
AT5G06950.2	1624	1336.39	0	0
AT4G35350.2	1340	1052.39	14.5014	2.32708
AT4G35350.1	1317	1029.39	608.499	99.8293
AT4G04930.1	1409	1121.39	17	2.56018
AT2G37900.2	2425	2137.39	0	0
AT2G37900.1	2299	2011.39	2	0.167924
AT5G19875.1	1098	810.39	49	10.2113
AT1G19350.3	1465	1177.39	0	0
AT1G19350.4	1502	1214.39	17.5802	2.44481
AT1G19350.6	1304	1016.39	47.9304	7.96396
AT1G19350.1	2202	1914.39	91.0789	8.03463
AT1G19350.5	1468	1180.39	0	0
AT3G06710.1	1631	1343.39	3	0.377136
AT4G29190.1	1533	1245.39	56	7.59383
AT1G68220.1	1007	719.39	140	32.8656
AT2G33060.1	2779	2491.39	32	2.16914
AT4G17080.1	2214	1926.39	388	34.0146
AT4G15700.1	767	479.419	3	1.05678
AT1G28327.1	1267	979.39	0	0
AT3G56900.1	1692	1404.39	70	8.41761
AT3G25200.1	507	223.859	0	0
AT1G15825.1	536	251.232	0	0
AT3G49307.1	538	253.173	0	0
ATMG00500.1	426	151.752	0	0
AT4G12680.1	1910	1622.39	30	3.1228
AT2G19540.1	1653	1365.39	420	51.9483
AT2G40190.1	1784	1496.39	83	9.36724
AT1G59830.1	1462	1174.39	201	28.9043
AT1G59830.2	1357	1069.39	0	0
AT1G67325.2	1734	1446.39	110.509	12.903
AT1G67325.1	1261	973.39	76.4913	13.271
AT5G64310.1	946	658.39	430	110.297
AT5G24280.3	4846	4558.39	61.9999	2.29699
AT5G24280.1	4826	4538.39	5.62325e-05	2.09249e-06
AT5G24280.2	5050	4762.39	0	0
AT3G06360.1	817	529.39	14	4.46612
AT5G53770.1	1903	1615.39	105	10.9772
AT3G25719.1	237	46.5139	0	0
AT3G07230.1	636	348.861	163	78.9066
AT3G21352.1	582	295.666	11	6.28305
AT2G32835.1	288	62.5363	0	0
AT5G50345.1	391	123.982	0	0
AT3G02610.1	1236	948.39	0.24386	0.0434242
AT3G02610.2	1444	1156.39	27.7561	4.05353
AT4G31354.2	421	147.628	1.14927	1.31471
AT4G31354.1	547	261.786	7.55321	4.87264
AT4G31354.3	331	83.619	1.29752	2.62052
AT3G18270.1	1846	1558.39	104	11.2703
AT4G35680.1	1006	718.39	0	0
AT2G28490.1	1780	1492.39	0	0
AT1G54215.1	853	565.39	5	1.49348
AT3G24200.2	2212	1924.39	0	0
AT3G24200.1	1892	1604.39	293	30.8415
AT5G46680.1	1770	1482.39	7	0.797469
AT1G13080.2	1615	1327.39	0	0
AT1G13080.1	1908	1620.39	284	29.599
AT3G49630.3	1392	1104.39	0	0
