"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009414","GO:0009414","response to water deprivation","111/3045","418/20876",8.85242782491953e-11,5.24916183248006e-09,3.59964219157547e-09,"AT5G26340/AT5G63850/AT3G62770/AT1G74950/AT1G47128/AT5G38710/AT5G58350/AT2G43020/AT1G78380/AT2G37760/AT4G23450/AT1G28480/AT4G34890/AT4G30490/AT5G13820/AT2G47000/AT5G57660/AT2G46500/AT2G29650/AT1G80160/AT3G57530/AT4G08920/AT3G17000/AT5G59220/AT1G22190/AT1G32940/AT1G32230/AT1G64150/AT2G22430/AT2G30550/AT3G14050/AT2G46680/AT1G73480/AT5G15960/AT5G25610/AT5G66880/AT5G44650/AT2G33700/AT3G50260/AT1G73330/AT2G39800/AT5G54730/AT1G08920/AT4G39090/AT3G50970/AT1G05680/AT1G16540/AT2G29130/AT4G20260/AT1G13740/AT3G17770/AT2G47180/AT5G13750/AT2G38340/AT5G37500/AT2G18960/AT2G23840/AT4G13850/AT3G10500/AT2G17840/AT1G32870/AT1G16060/AT1G76080/AT5G67030/AT2G30580/AT3G11020/AT2G47190/AT5G45900/AT3G27690/AT1G27320/AT4G36990/AT5G59820/AT4G27410/AT3G01650/AT3G19580/AT3G62590/AT5G13080/AT2G42620/AT5G10230/AT3G61890/AT3G16785/AT5G27520/AT3G23920/AT4G02280/AT1G01470/AT2G38760/AT1G54100/AT1G68010/AT4G18890/AT1G33560/AT4G34240/AT2G34600/AT1G01720/AT3G18490/AT1G44170/AT2G34500/AT3G15500/AT4G24190/AT5G58670/AT1G64660/AT1G02750/AT4G30960/AT5G51640/AT3G05630/AT1G79410/AT5G49630/AT3G09940/AT3G05640/AT2G01830/AT5G50720/AT3G28210",111
"GO:0051187","GO:0051187","cofactor catabolic process","50/3045","136/20876",1.18688160093211e-10,6.55240497618035e-09,4.493348492821e-09,"AT5G53350/AT1G47128/AT3G19170/AT1G71480/AT4G13250/AT2G28800/AT1G07890/AT2G22240/AT4G22920/AT4G34120/AT2G22430/AT1G20620/AT4G16190/AT1G42970/AT3G13750/AT3G27925/AT4G35090/AT5G60360/AT3G26580/AT3G49220/AT1G68830/AT4G34460/AT5G62000/AT5G49555/AT5G50920/AT5G04900/AT3G44880/AT4G29060/AT3G27820/AT4G13830/AT1G27320/AT4G37000/AT2G38800/AT5G43150/AT2G20920/AT3G52880/AT4G11960/AT2G26670/AT1G54100/AT5G62790/AT5G05200/AT1G12050/AT5G02790/AT5G39940/AT5G13800/AT1G16840/AT1G73750/AT5G14970/AT1G20630/AT3G09940",50
"GO:0009615","GO:0009615","response to virus","59/3045","184/20876",1.40015653354533e-09,6.59309003001784e-08,4.52124849686618e-08,"AT2G28290/AT1G16030/AT5G23570/AT3G61670/AT2G22240/AT5G37680/AT2G01820/AT2G33860/AT1G54610/AT4G08310/AT3G14980/AT1G67720/AT1G16680/AT3G58350/AT5G64960/AT5G20320/AT1G15940/AT2G03280/AT5G04890/AT5G10270/AT5G13960/AT5G35930/AT3G26932/AT5G47630/AT5G48600/AT1G33060/AT5G23880/AT2G27040/AT2G43710/AT1G67140/AT1G05460/AT1G79950/AT1G54490/AT3G20420/AT1G14790/AT2G42620/AT3G61890/AT5G62410/AT1G10180/AT1G80070/AT2G47230/AT4G19600/AT4G02680/AT5G13000/AT1G63640/AT3G11660/AT4G11130/AT3G18910/AT5G46420/AT4G37510/AT5G43810/AT2G37630/AT1G63470/AT5G40870/AT4G31800/AT3G05020/AT5G63960/AT1G15310/AT1G05760",59
"GO:0033692","GO:0033692","cellular polysaccharide biosynthetic process","119/3045","481/20876",2.08879123213908e-09,9.55472789329904e-08,6.55220828607837e-08,"AT4G14070/AT1G48600/AT5G08450/AT5G59210/AT1G70500/AT5G23060/AT4G35350/AT1G19300/AT4G21150/AT2G44950/AT3G03250/AT3G47990/AT5G60020/AT5G25060/AT4G27180/AT5G51820/AT3G27200/AT4G18240/AT1G03630/AT5G50250/AT1G51720/AT3G15050/AT4G22890/AT3G18110/AT4G36180/AT4G37940/AT5G60720/AT3G58350/AT5G15400/AT5G44030/AT1G58370/AT5G59700/AT2G03200/AT5G12870/AT4G28500/AT3G21580/AT5G15630/AT2G01460/AT5G63370/AT1G47410/AT5G24300/AT5G18620/AT5G24360/AT5G58520/AT3G19000/AT5G60600/AT1G10570/AT2G31040/AT1G60220/AT5G01360/AT5G40020/AT4G08160/AT1G10670/AT4G23100/AT1G27900/AT3G18500/AT2G23390/AT5G54770/AT4G27435/AT3G06510/AT2G27040/AT3G62020/AT4G11380/AT3G21430/AT3G55250/AT1G02560/AT1G54490/AT3G10940/AT1G14030/AT1G08620/AT5G19870/AT5G63840/AT3G25140/AT4G37000/AT4G33500/AT5G51500/AT5G55220/AT5G58330/AT1G63490/AT5G58980/AT2G38080/AT3G59100/AT4G00490/AT5G19480/AT5G60160/AT1G45000/AT3G52900/AT3G02730/AT4G33010/AT5G54690/AT4G20060/AT5G62790/AT5G05200/AT1G49950/AT1G27680/AT1G54340/AT5G13730/AT1G23190/AT3G50220/AT2G03150/AT4G03550/AT5G13000/AT4G16660/AT2G47590/AT3G16290/AT5G11450/AT2G16980/AT3G27670/AT3G17930/AT2G40840/AT5G46420/AT2G39930/AT5G03650/AT5G14970/AT3G18660/AT5G03260/AT4G02790/AT3G08040/AT5G18830",119
"GO:0070647","GO:0070647","protein modification by small protein conjugation or removal","82/3045","298/20876",4.29973274414478e-09,1.86050597929075e-07,1.27585241881736e-07,"AT2G41620/AT1G25350/AT2G28290/AT5G08450/AT1G51420/AT2G34710/AT1G28470/AT5G13820/AT2G06210/AT5G16720/AT5G39550/AT2G44950/AT3G06910/AT3G47990/AT4G33650/AT2G02850/AT5G25060/AT5G57390/AT2G38560/AT4G33150/AT4G33240/AT5G02880/AT1G03770/AT1G79810/AT2G03200/AT5G20320/AT2G26350/AT1G47410/AT2G38280/AT1G80010/AT5G12410/AT4G15900/AT5G13960/AT1G10570/AT1G60220/AT5G14250/AT1G51710/AT1G79730/AT1G61850/AT2G44270/AT3G57870/AT4G11360/AT2G30580/AT1G76500/AT1G67140/AT5G46210/AT4G11140/AT1G08620/AT1G31340/AT3G17205/AT5G23390/AT3G04460/AT1G63490/AT2G02760/AT2G42620/AT5G58980/AT4G16144/AT3G20490/AT5G17270/AT5G27540/AT5G24320/AT3G50530/AT3G63530/AT5G60040/AT1G52320/AT1G14400/AT2G30110/AT2G21150/AT1G21410/AT1G55250/AT2G45490/AT4G12570/AT3G27670/AT2G34780/AT5G20910/AT3G60220/AT1G02220/AT4G08590/AT5G12430/AT5G18830/AT3G18710/AT5G06460",82
"GO:0045491","GO:0045491","xylan metabolic process","58/3045","186/20876",6.1569061164176e-09,2.59400176115384e-07,1.77885126853838e-07,"AT5G08450/AT1G70500/AT4G35350/AT1G19300/AT2G44950/AT3G47990/AT5G60020/AT5G25060/AT3G27200/AT1G51720/AT3G15050/AT4G37940/AT5G60720/AT3G58350/AT5G15400/AT5G44030/AT1G58370/AT5G59700/AT2G03200/AT5G12870/AT4G28500/AT5G15630/AT2G01460/AT1G47410/AT5G18620/AT5G24360/AT1G68560/AT5G58520/AT1G10570/AT1G60220/AT5G01360/AT5G40020/AT4G08160/AT1G27900/AT4G27435/AT3G62020/AT3G21430/AT1G54490/AT1G08620/AT5G19870/AT5G51500/AT1G63490/AT5G58980/AT2G38080/AT5G19480/AT5G60160/AT3G52900/AT5G54690/AT4G20060/AT1G49950/AT1G54340/AT3G50220/AT2G16980/AT3G27670/AT3G18660/AT5G03260/AT3G08040/AT5G18830",58
"GO:0035195","GO:0035195","gene silencing by miRNA","47/3045","138/20876",7.54507532094146e-09,3.01991639720682e-07,2.07092462098472e-07,"AT2G28290/AT2G06210/AT5G23570/AT3G61670/AT1G54610/AT1G08830/AT3G14980/AT1G67720/AT1G16680/AT1G76490/AT5G20320/AT1G15940/AT2G03280/AT1G69440/AT5G13960/AT3G53500/AT5G35930/AT3G26932/AT5G47630/AT5G48600/AT5G23880/AT2G27040/AT1G67140/AT1G79950/AT1G54490/AT3G20420/AT5G62410/AT1G10180/AT1G80070/AT2G47230/AT2G28190/AT4G02680/AT3G48050/AT5G13000/AT5G64200/AT1G63640/AT4G11130/AT1G65660/AT5G46420/AT1G55310/AT4G37510/AT5G43810/AT1G63470/AT3G05020/AT5G63960/AT1G15310/AT3G50670",47
"GO:0016441","GO:0016441","posttranscriptional gene silencing","59/3045","198/20876",2.9207344411711e-08,9.94914008577646e-07,6.82267866101111e-07,"AT2G28290/AT2G06210/AT5G16270/AT5G23570/AT3G61670/AT2G17410/AT1G54610/AT1G08830/AT3G14980/AT1G67720/AT1G16680/AT2G29890/AT1G76490/AT5G20320/AT1G15940/AT2G03280/AT1G70070/AT5G18620/AT1G69440/AT5G13960/AT3G53500/AT2G27840/AT5G35930/AT3G54350/AT3G26932/AT5G47630/AT5G48600/AT5G23880/AT2G27040/AT1G67140/AT1G05460/AT1G79950/AT1G54490/AT3G20420/AT2G25170/AT5G63110/AT1G14790/AT5G62410/AT1G10180/AT1G80070/AT2G47230/AT2G28190/AT4G02680/AT3G48050/AT1G19850/AT5G13000/AT5G64200/AT1G63640/AT4G11130/AT1G65660/AT5G46420/AT1G55310/AT4G37510/AT5G43810/AT1G63470/AT3G05020/AT5G63960/AT1G15310/AT3G50670",59
"GO:0009855","GO:0009855","determination of bilateral symmetry","42/3045","122/20876",3.26886438366396e-08,1.09030247463458e-06,7.47681042140682e-07,"AT1G79820/AT1G79420/AT2G34710/AT5G46700/AT5G13290/AT2G33860/AT3G54080/AT5G60690/AT2G34260/AT4G36180/AT5G13960/AT1G73590/AT5G57130/AT5G61480/AT2G27040/AT5G08130/AT1G23380/AT1G79950/AT5G60200/AT1G30490/AT5G48800/AT5G58930/AT5G63950/AT1G10180/AT3G07540/AT1G80070/AT2G47230/AT3G02210/AT4G02680/AT4G20270/AT1G19850/AT2G43800/AT2G31160/AT2G34780/AT4G11130/AT4G32880/AT5G66460/AT1G03620/AT5G43810/AT4G32970/AT1G11420/AT1G30330",42
"GO:0048508","GO:0048508","embryonic meristem development","26/3045","59/20876",4.74175573408478e-08,1.38028198732177e-06,9.46536120698645e-07,"AT2G34710/AT1G20700/AT2G44950/AT5G62940/AT1G56010/AT2G38560/AT4G02570/AT5G60690/AT2G38280/AT4G15900/AT3G24770/AT5G61480/AT5G08130/AT1G46480/AT5G46210/AT3G08850/AT1G30490/AT5G27030/AT1G11130/AT2G20300/AT3G15880/AT3G27670/AT2G34780/AT1G71830/AT4G32880/AT5G43810",26
"GO:0010286","GO:0010286","heat acclimation","32/3045","84/20876",9.56581694882056e-08,2.55247882251029e-06,1.75037668028418e-06,"AT4G23450/AT1G16030/AT1G11270/AT4G02550/AT5G12030/AT5G04250/AT5G44650/AT4G21980/AT1G77000/AT4G12400/AT3G50970/AT1G02400/AT2G36220/AT2G46240/AT2G17840/AT3G11020/AT5G38895/AT2G29500/AT5G59820/AT5G27520/AT1G01470/AT3G04060/AT4G38580/AT1G52560/AT4G17250/AT1G03190/AT5G10695/AT4G37370/AT3G27210/AT3G04010/AT3G08690/AT3G28210",32
"GO:0006787","GO:0006787","porphyrin-containing compound catabolic process","26/3045","61/20876",1.08266655049918e-07,2.75134785293521e-06,1.88675223420324e-06,"AT5G53350/AT1G47128/AT1G71480/AT4G13250/AT2G22240/AT4G22920/AT3G27925/AT3G26580/AT1G68830/AT5G04900/AT3G44880/AT4G13830/AT1G27320/AT4G37000/AT2G38800/AT5G43150/AT2G20920/AT4G11960/AT2G26670/AT1G54100/AT5G05200/AT1G12050/AT5G13800/AT1G16840/AT1G73750/AT5G14970",26
"GO:0033015","GO:0033015","tetrapyrrole catabolic process","26/3045","61/20876",1.08266655049918e-07,2.75134785293521e-06,1.88675223420324e-06,"AT5G53350/AT1G47128/AT1G71480/AT4G13250/AT2G22240/AT4G22920/AT3G27925/AT3G26580/AT1G68830/AT5G04900/AT3G44880/AT4G13830/AT1G27320/AT4G37000/AT2G38800/AT5G43150/AT2G20920/AT4G11960/AT2G26670/AT1G54100/AT5G05200/AT1G12050/AT5G13800/AT1G16840/AT1G73750/AT5G14970",26
"GO:0090693","GO:0090693","plant organ senescence","28/3045","72/20876",3.61765714021242e-07,7.93406723490423e-06,5.44083114238148e-06,"AT5G11520/AT3G62770/AT5G44610/AT2G45210/AT5G59220/AT4G38630/AT3G29035/AT3G19190/AT3G51430/AT4G30920/AT5G62000/AT1G05620/AT5G37600/AT3G10500/AT5G13180/AT5G45900/AT1G27320/AT1G73220/AT4G35890/AT2G46700/AT4G03550/AT4G12570/AT1G73680/AT5G51640/AT1G76680/AT5G05700/AT3G15010/AT1G11190",28
"GO:0052018","GO:0052018","modulation by symbiont of RNA levels in host","35/3045","102/20876",4.85536640295884e-07,1.00953787157625e-05,6.92296262240065e-06,"AT2G28290/AT5G23570/AT3G61670/AT2G01820/AT2G33860/AT1G54610/AT4G08310/AT3G14980/AT1G67720/AT1G16680/AT5G20320/AT1G15940/AT2G03280/AT5G13960/AT5G35930/AT1G33060/AT5G23880/AT2G27040/AT1G67140/AT1G05460/AT1G79950/AT1G54490/AT2G42620/AT1G10180/AT1G80070/AT2G47230/AT4G02680/AT5G13000/AT1G63640/AT4G11130/AT3G18910/AT5G43810/AT1G63470/AT5G40870/AT5G63960",35
"GO:0052249","GO:0052249","modulation of RNA levels in other organism involved in symbiotic interaction","35/3045","102/20876",4.85536640295884e-07,1.00953787157625e-05,6.92296262240065e-06,"AT2G28290/AT5G23570/AT3G61670/AT2G01820/AT2G33860/AT1G54610/AT4G08310/AT3G14980/AT1G67720/AT1G16680/AT5G20320/AT1G15940/AT2G03280/AT5G13960/AT5G35930/AT1G33060/AT5G23880/AT2G27040/AT1G67140/AT1G05460/AT1G79950/AT1G54490/AT2G42620/AT1G10180/AT1G80070/AT2G47230/AT4G02680/AT5G13000/AT1G63640/AT4G11130/AT3G18910/AT5G43810/AT1G63470/AT5G40870/AT5G63960",35
