target_id	length	eff_length	est_counts	tpm
AT4G29530.2	1148	858.917	0	0
AT4G29530.1	1144	854.917	41	10.8721
AT5G09225.1	780	490.935	120	55.4131
AT1G21100.1	1545	1255.92	1376.7	248.503
AT1G73150.1	2150	1860.92	37.2769	4.54117
AT1G73150.2	1956	1666.92	10.7231	1.45835
AT3G51750.3	654	365.277	0	0
AT3G51750.1	563	275.733	7	5.75526
AT3G51750.2	560	272.79	0	0
AT1G07010.1	1622	1332.92	0	0
AT1G07010.2	1556	1266.92	4.27975e-05	7.65818e-06
AT1G07010.3	1542	1252.92	3.99996	0.723749
AT1G32080.1	2009	1719.92	0	0
AT1G16710.5	6346	6056.92	0	0
AT1G16710.7	5822	5532.92	40.4621	1.65787
AT1G16710.1	6018	5728.92	59.4147	2.35113
AT1G16710.4	6502	6212.92	0	0
AT1G16710.8	6455	6165.92	0	0
AT1G16710.10	6023	5733.92	0	0
AT1G16710.6	6107	5817.92	91.5172	3.56608
AT1G16710.3	6619	6329.92	0	0
AT1G16710.9	6549	6259.92	24.606	0.891101
AT1G16710.2	5783	5493.92	0	0
AT1G07590.1	2407	2117.92	35949.9	3848.08
AT5G49170.1	1172	882.917	2	0.513529
AT2G40240.1	1614	1324.92	4	0.684426
AT4G30380.2	537	250.585	0	0
AT4G30380.1	486	202.68	0	0
AT2G20619.1	201	35.148	0	0
AT3G05830.2	1420	1130.92	0	0
AT3G05830.1	1358	1068.92	23	4.87797
AT3G05830.3	1524	1234.92	0	0
AT5G11430.6	3634	3344.92	18.5538	1.25748
AT5G11430.2	2601	2311.92	0	0
AT5G11430.4	2791	2501.92	0	0
AT5G11430.3	3322	3032.92	0	0
AT5G11430.5	2373	2083.92	0	0
AT5G11430.1	3147	2857.92	85.4462	6.77795
AT1G20530.1	2269	1979.92	2	0.229001
AT4G23170.1	1824	1534.92	2	0.295393
AT1G44780.2	1644	1354.92	7.02586	1.17555
AT1G44780.1	1647	1357.92	13.9741	2.33296
AT1G60880.1	606	317.808	0	0
AT1G06160.1	1086	796.917	38	10.81
AT3G07260.1	1204	914.917	2.00963	0.497955
AT1G21090.1	1404	1114.92	71	14.4368
AT1G21090.2	1416	1126.92	0	0
AT1G76730.1	1500	1210.92	8	1.49772
AT1G03970.1	1190	900.917	155	39.0034
AT5G19160.1	2182	1892.92	15	1.79645
AT5G19160.2	2242	1952.92	0	0
AT3G49744.1	174	32.1901	0	0
AT5G28820.1	519	233.513	0	0
AT4G12530.1	730	440.967	6	3.08461
AT4G20050.1	1924	1634.92	0	0
AT4G20050.5	1742	1452.92	0	0
AT4G20050.3	1800	1510.92	13	1.95055
AT4G20050.2	1873	1583.92	0	0
AT4G20050.6	1732	1442.92	0	0
AT4G20050.7	1707	1417.92	5.29802e-08	8.47067e-09
AT4G20050.4	1981	1691.92	0	0
AT5G53810.1	1574	1284.92	4	0.705733
AT2G28690.1	1117	827.917	18	4.9288
AT5G01530.1	1396	1106.92	200	40.961
AT3G62800.3	1283	993.917	0	0
AT3G62800.1	1368	1078.92	97.084	20.3993
AT3G62800.2	1297	1007.92	11.916	2.68016
ATCG00900.1	468	186.385	54	65.6806
AT3G11385.1	2459	2169.92	4	0.4179
AT5G07010.1	1779	1489.92	118	17.9546
AT3G63040.1	654	365.277	0	0
AT2G26570.2	2921	2631.92	23.4015	2.0157
AT2G26570.1	2941	2651.92	620.599	53.0525
AT3G05560.2	756	466.952	0	0
AT3G05560.3	841	551.917	0	0
AT3G05560.1	840	550.917	333	137.029
AT5G12080.3	2694	2404.92	30.6682	2.89097
AT5G12080.2	2805	2515.92	45.3318	4.08472
AT5G12080.1	2754	2464.92	0	0
AT1G50870.1	1191	901.917	0	0
AT2G20610.2	1748	1458.92	64.6592	10.0474
AT2G20610.1	1794	1504.92	432.341	65.1282
AT5G02940.2	2792	2502.92	0	0
AT5G02940.1	2920	2630.92	2	0.172337
AT1G68430.1	945	655.917	3	1.03688
AT1G66550.2	856	566.917	0	0
AT1G66550.1	765	475.952	0	0
AT1G09380.1	1641	1351.92	4	0.670757
AT3G48840.1	757	467.952	3	1.45337
AT3G48840.2	667	378.175	0	0
AT5G61800.1	1629	1339.92	3	0.507573
AT5G01445.1	589	301.106	1	0.752897
AT4G35500.1	1975	1685.92	85.0463	11.436
AT4G35500.2	1638	1348.92	48.9537	8.22727
AT1G80310.1	1937	1647.92	379	52.1386
AT2G39400.2	1307	1017.92	36.1447	8.04983
AT2G39400.1	1394	1104.92	167.855	34.4398
AT4G04990.1	1217	927.917	737	180.058
AT3G60530.1	1465	1175.92	108	20.821
AT2G46180.1	2540	2250.92	112	11.2801
AT2G22270.1	1398	1108.92	39.6042	8.0965
AT2G22270.2	1174	884.917	22.3958	5.73746
AT2G43660.1	471	189.067	0	0
AT2G43660.2	597	308.97	1	0.733735
AT1G03910.2	2466	2176.92	11.5909	1.20707
AT1G03910.1	2565	2275.92	317.409	31.6168
AT1G77590.1	2692	2402.92	229.233	21.6269
AT1G77590.2	2669	2379.92	115.767	11.0275
AT1G79020.1	2134	1844.92	122	14.9913
AT5G24420.1	1321	1031.92	0	0
AT5G39490.1	1701	1411.92	2.20075	0.353359
AT3G26922.2	1894	1604.92	0	0
AT3G26922.1	1793	1503.92	15	2.26111
AT3G26922.4	1661	1371.92	0	0
AT3G26922.5	1642	1352.92	0	0
AT3G26922.3	1711	1421.92	0	0
AT3G50450.1	926	636.917	0	0
AT3G17160.1	882	592.917	81	30.9704
AT1G34315.1	819	529.935	125	53.474
AT5G08580.2	1818	1528.92	0	0
AT5G08580.1	1736	1446.92	55	8.61736
AT2G28360.1	3032	2742.92	202	16.6953
AT4G25000.1	1606	1316.92	2	0.344292
AT5G27410.4	1734	1444.92	107.731	16.9025
AT5G27410.1	2156	1866.92	133.704	16.2358
AT5G27410.3	2229	1939.92	39.5655	4.62369
AT5G27410.2	3153	2863.92	0	0
AT5G65200.1	1982	1692.92	117	15.6677
AT5G23535.1	1015	725.917	69	21.5485
AT5G23535.2	830	540.917	0	0
AT1G05230.1	3520	3230.92	0	0
AT1G05230.5	3644	3354.92	0	0
AT1G05230.12	2134	1844.92	0	0
AT1G05230.6	3553	3263.92	0	0
AT1G05230.2	2983	2693.92	0.279698	0.0235375
AT1G05230.11	2424	2134.92	0	0
AT1G05230.3	2678	2388.92	5.93743	0.563447
AT1G05230.7	3526	3236.92	0	0
AT1G05230.10	2557	2267.92	0	0
AT1G05230.9	3140	2850.92	0	0
AT1G05230.4	2974	2684.92	8.78287	0.741585
AT1G05230.8	3231	2941.92	0	0
AT1G79830.1	3669	3379.92	34.0747	2.2855
AT1G79830.3	3588	3298.92	220.259	15.1362
AT1G79830.2	3278	2988.92	551.91	41.861
AT1G79830.4	3547	3257.92	0	0
AT1G79830.5	3718	3428.92	5.75609	0.380562
AT5G09480.1	840	550.917	1288	530.011
AT5G56480.1	409	135.817	0	0
AT5G60820.1	1648	1358.92	43	7.17349
AT5G55820.7	5630	5340.92	1.07436	0.0456024
AT5G55820.5	5831	5541.92	0	0
AT5G55820.8	5630	5340.92	0	0
AT5G55820.10	5271	4981.92	0	0
AT5G55820.4	5292	5002.92	0	0
AT5G55820.9	5896	5606.92	0	0
AT5G55820.2	5622	5332.92	4.61582	0.196218
AT5G55820.11	5449	5159.92	0	0
AT5G55820.3	5610	5320.92	51.2121	2.18193
AT5G55820.6	5642	5352.92	0.0976773	0.00413674
AT5G55820.1	5481	5191.92	0	0
AT5G44950.1	1317	1027.92	0	0
AT4G31140.1	2171	1881.92	101	12.1668
AT4G35910.1	2164	1874.92	73	8.82665
AT3G56220.2	541	254.463	2.55202	2.2736
AT3G56220.1	905	615.917	20.448	7.52633
AT2G19970.1	926	636.917	113	40.2208
AT5G54520.1	1864	1574.92	38	5.46992
AT2G04032.1	1403	1113.92	0	0
AT5G03455.1	704	415.04	212.832	116.253
AT5G03455.2	1006	716.917	1.16783	0.369288
AT1G48140.2	563	275.733	0	0
AT1G48140.1	743	453.952	99	49.4403
AT4G15050.1	1191	901.917	0	0
ATCG00420.1	477	194.478	0	0
AT5G30360.1	420	144.764	0	0
AT2G32600.1	1301	1011.92	164	36.7413
AT2G41010.1	1250	960.917	52	12.268
AT5G07170.2	1274	984.917	0	0
AT5G07170.1	1612	1322.92	0	0
AT5G32670.1	700	411.04	0	0
AT1G60250.1	756	466.952	0	0
AT4G09012.1	1175	885.917	4	1.02358
AT3G26355.1	64	21.8714	0	0
AT5G02710.1	1195	905.917	13.9124	3.48153
AT5G02710.2	1778	1488.92	2.08757	0.317852
AT5G02710.3	1348	1058.92	0	0
AT4G10110.1	836	546.917	102	42.2799
AT5G13900.1	754	464.952	138	67.2863
AT5G16380.1	1108	818.917	102	28.2368
AT5G40630.1	937	647.917	9	3.14904
AT1G55670.1	780	490.935	16.6659	7.69591
AT5G66940.1	897	607.917	0	0
AT3G06520.1	1598	1308.92	0	0
AT3G06520.2	1668	1378.92	0	0
AT3G52870.1	1811	1521.92	278	41.4104
AT3G02900.2	759	469.952	0	0
AT3G02900.1	852	562.917	52	20.9418
AT1G31520.1	399	127.742	0	0
AT5G57660.1	1564	1274.92	573	101.889
AT3G09110.1	1666	1376.92	0	0
AT4G23690.1	1139	849.917	723	192.849
AT1G05035.1	363	101.051	0	0
AT5G45700.1	1180	890.917	9	2.29013
AT5G40410.1	1981	1691.92	3	0.401974
AT3G06580.1	2012	1722.92	610	80.264
AT3G14920.1	2536	2246.92	335	33.7997
AT1G77610.1	1617	1327.92	167	28.5102
AT1G19170.1	1827	1537.92	58	8.54969
AT2G20740.1	1179	889.917	304.309	77.5212
AT2G20740.2	935	645.917	0	0
AT2G20740.3	815	525.935	7.69096	3.31515
AT3G26940.1	1793	1503.92	0	0
AT4G27150.1	735	445.967	0	0
AT2G26000.1	1672	1382.92	0	0
AT2G26000.2	1892	1602.92	63.4842	8.97863
AT2G26000.3	2370	2080.92	7.51577	0.818792
AT5G38743.1	183	33.0488	1	6.8596
AT4G15210.4	2461	2171.92	0	0
AT4G15210.1	2066	1776.92	0	0
AT4G15210.3	2291	2001.92	0	0
AT4G15210.2	1890	1600.92	0	0
AT1G29070.1	819	529.935	29	12.406
AT4G27570.1	1655	1365.92	3	0.497912
AT5G65560.3	3618	3328.92	13.841	0.942584
AT5G65560.2	3697	3407.92	0	0
AT5G65560.1	3623	3333.92	27.159	1.84678
AT1G04170.1	1860	1570.92	316	45.6025
AT1G04170.2	2026	1736.92	0	0
ATCG00905.1	258	47.0222	62	298.913
AT1G29250.1	795	505.935	102	45.7046
AT3G51050.1	2543	2253.92	227	22.832
AT5G23060.2	1608	1318.92	0	0
AT5G23060.1	1529	1239.92	20	3.65673
AT4G14770.2	3098	2808.92	0	0
AT4G14770.1	3064	2774.92	13.7433	1.12278
AT4G14770.3	3072	2782.92	4.5344	0.369382
AT3G44140.1	216	37.2384	0	0
AT1G14630.2	1186	896.917	0	0
AT1G14630.1	1020	730.917	8	2.48129
AT3G21480.1	3503	3213.92	58	4.09118
AT3G58760.4	1979	1689.92	0	0
AT3G58760.5	1946	1656.92	0	0
AT3G58760.2	2050	1760.92	0	0
AT3G58760.6	1827	1537.92	26.902	3.96559
AT3G58760.3	2017	1727.92	0	0
AT3G58760.1	1839	1549.92	130.098	19.0291
AT2G03390.1	1459	1169.92	88.5453	17.158
AT2G03390.6	1475	1185.92	8.76775	1.67606
AT2G03390.3	1546	1256.92	10.9326	1.97185
AT2G03390.2	1210	920.917	40.7543	10.0325
AT2G03390.7	1166	876.917	0	0
AT2G03390.4	1497	1207.92	0	0
AT2G03390.5	1476	1186.92	0	0
AT2G23093.2	1653	1363.92	1.92909	0.320642
AT2G23093.1	1834	1544.92	17.0709	2.50499
AT1G62600.1	1548	1258.92	199	35.8353
AT1G62600.2	1253	963.917	0	0
AT3G54925.1	546	259.25	0	0
AT4G29550.3	1296	1006.92	0	0
AT4G29550.1	1236	946.917	3	0.718232
AT4G29550.2	1382	1092.92	0	0
AT5G02280.1	661	372.214	62	37.7619
AT2G36080.2	1783	1493.92	6.80945	1.03333
AT2G36080.4	1695	1405.92	0	0
AT2G36080.1	1311	1021.92	63.6155	14.1124
AT2G36080.3	2143	1853.92	11.5751	1.41543
AT5G40830.2	1808	1518.92	0	0
AT5G40830.3	1497	1207.92	0	0
AT5G40830.1	1706	1416.92	37	5.91988
AT3G58110.1	2818	2528.92	335	30.0307
AT3G58110.2	2618	2328.92	0	0
AT2G46900.1	2280	1990.92	454	51.6961
AT3G13440.2	1065	775.917	0	0
AT3G13440.1	2047	1757.92	212	27.3396
AT3G13440.3	969	679.917	3.67781e-06	1.22628e-06
AT5G08370.1	1572	1282.92	56.3133	9.95103
AT5G08370.2	1459	1169.92	0.686678	0.133062
AT5G02720.1	729	439.967	0	0
AT5G02720.2	987	697.917	0	0
AT3G44750.2	1057	767.917	6.14414	1.81385
AT3G44750.1	1418	1128.92	106.856	21.4581
AT4G13020.7	2169	1879.92	5.4105	0.652461
AT4G13020.8	1927	1637.92	0	0
AT4G13020.1	2261	1971.92	262.631	30.1934
AT4G13020.2	1864	1574.92	170.452	24.5358
AT4G13020.4	2094	1804.92	0	0
AT4G13020.6	2169	1879.92	35.2873	4.25534
AT4G13020.5	1887	1597.92	30.2195	4.28734
AT4G13020.3	1867	1577.92	0	0
AT1G23530.1	1139	849.917	32	8.53549
AT4G28710.1	5230	4940.92	569	26.1072
AT1G30795.1	713	423.997	0	0
AT3G30841.2	1817	1527.92	0	0
AT3G30841.1	1760	1470.92	80	12.3298
AT2G03667.2	2158	1868.92	3.59417	0.435977
AT2G03667.1	2081	1791.92	36.4058	4.60583
AT1G34770.3	1075	785.917	2.97881	0.859252
AT1G34770.6	687	398.11	0	0
AT1G34770.2	1103	813.917	0	0
AT1G34770.4	940	650.917	0	0
AT1G34770.5	744	454.952	1.95909	0.976214
AT1G34770.1	1029	739.917	22.0621	6.75957
AT3G43240.1	2952	2662.92	192	16.3455
AT1G79620.2	3366	3076.92	0	0
AT1G79620.3	3364	3074.92	0	0
AT1G79620.5	3284	2994.92	0	0
AT1G79620.4	3380	3090.92	0	0
AT1G79620.1	3305	3015.92	63	4.73562
AT2G24820.1	1825	1535.92	44	6.49442
AT4G33620.1	2526	2236.92	115	11.6548
AT5G49310.1	1786	1496.92	0	0
AT1G29810.1	948	658.917	47	16.1705
AT1G29810.2	590	302.075	0	0
AT4G28930.1	528	241.968	17	15.9274
AT1G17470.2	1522	1232.92	0	0
AT1G17470.1	1602	1312.92	253	43.6856
AT1G34380.1	1380	1090.92	0	0
AT1G34380.3	1048	758.917	0	0
AT1G34380.2	1277	987.917	7	1.60632
AT5G36240.1	765	475.952	0	0
AT2G20120.1	1259	969.917	0	0
AT2G20120.2	1203	913.917	130	32.2472
AT5G47670.3	1182	892.917	0	0
AT5G47670.1	1053	763.917	1	0.296762
AT5G47670.2	1087	797.917	0	0
AT5G04070.1	1501	1211.92	15	2.80591
AT2G30690.2	2997	2707.92	0	0
AT2G30690.1	2896	2606.92	0	0
AT1G11785.1	643	354.34	1	0.639787
AT1G27580.1	1221	931.917	0	0
AT2G43850.1	1973	1683.92	103.049	13.8733
AT2G43850.3	1703	1413.92	4.95085	0.793799
AT2G43850.2	1835	1545.92	0	0
AT4G18130.1	3912	3622.92	91	5.69427
AT1G23870.1	2973	2683.92	1829	154.49
AT3G49560.1	1227	937.917	197	47.6165
AT5G36490.1	357	96.9932	0	0
AT5G46030.2	926	636.917	3.31469	1.17982
AT5G46030.1	886	596.917	249.655	94.816
AT5G46030.3	915	625.917	5.03015	1.82188
AT5G09650.1	1181	891.917	337	85.6566
AT2G43000.1	1040	750.917	101	30.4919
AT2G43000.2	1375	1085.92	0	0
AT1G52040.1	1751	1461.92	0	0
AT3G05858.1	629	340.435	3	1.99776
AT5G60860.1	1046	756.917	30	8.98521
AT5G54035.1	258	47.0222	0	0
AT1G07901.1	153	31.4021	0	0
AT4G10220.1	1203	913.917	0	0
AT3G23790.1	2716	2426.92	42	3.92328
AT4G02075.2	1476	1186.92	13.9681	2.66791
AT4G02075.3	1357	1067.92	25.0539	5.31855
AT4G02075.1	973	683.917	160.978	53.3603
AT5G36190.1	438	159.818	0	0
AT1G52650.1	1398	1108.92	5	1.02218
AT1G26750.1	809	519.935	97	42.2939
AT5G14980.1	984	694.917	0	0
AT5G50150.1	1846	1556.92	50	7.28048
AT2G15020.1	2088	1798.92	0	0
AT3G45070.3	1093	803.917	163.794	46.1893
AT3G45070.2	1211	921.917	23.4417	5.76438
AT3G45070.1	1067	777.917	14.7644	4.30267
AT4G22590.1	1763	1473.92	337	51.8337
AT5G30490.3	984	694.917	32.7686	10.6901
AT5G30490.2	1163	873.917	0	0
AT5G30490.1	1252	962.917	86.2314	20.3017
AT5G22670.1	1332	1042.92	0	0
AT4G35060.1	1123	833.917	239	64.9726
AT1G11480.2	2175	1885.92	0	0
AT1G11480.1	2312	2022.92	650	72.8435
AT3G49030.1	1332	1042.92	0	0
AT3G49030.2	1483	1193.92	0	0
AT1G12300.1	3238	2948.92	13	0.999392
AT5G47930.1	718	428.982	597	315.494
AT1G61093.1	731	441.967	0	0
AT2G37970.1	836	546.917	586	242.902
AT3G02420.2	1674	1384.92	0	0
AT3G02420.1	1534	1244.92	249	45.3434
AT1G58190.2	3294	3004.92	83.1912	6.27625
AT1G58190.4	2864	2574.92	0	0
AT1G58190.3	3241	2951.92	29.0015	2.22726
AT1G58190.1	3168	2878.92	364.807	28.727
AT1G09860.1	1396	1106.92	6	1.22883
AT1G13280.1	1343	1053.92	220	47.3229
AT5G15300.1	1957	1667.92	5	0.679596
AT4G34131.1	1762	1472.92	860	132.366
AT2G02130.1	707	418.04	1406	762.47
AT5G03435.2	2496	2206.92	11.5014	1.18146
AT5G03435.1	2369	2079.92	2.49865	0.272342
AT3G18830.1	1997	1707.92	328	43.5374
AT2G03570.1	270	50.8926	0	0
AT4G21670.1	3900	3610.92	118	7.40832
AT1G02230.1	1436	1146.92	70	13.8363
AT5G20140.1	1363	1073.92	13	2.74428
AT5G20140.2	1416	1126.92	0	0
AT1G11630.1	1712	1422.92	34	5.41695
AT4G19440.1	3531	3241.92	25.9664	1.81579
AT4G19440.3	3555	3265.92	0	0
AT4G19440.2	3371	3081.92	0	0
AT4G19440.4	3552	3262.92	0.0335856	0.00233347
AT3G51890.1	1210	920.917	190	46.7723
AT1G44085.1	273	52.0159	0	0
AT1G07390.1	3267	2977.92	2.99999	0.228382
AT1G07390.4	3615	3325.92	0	0
AT1G07390.3	3418	3128.92	0	0
AT1G07390.5	3451	3161.92	0	0
AT1G07390.2	3304	3014.92	8.98391e-06	6.75531e-07
AT1G13607.1	452	172.097	0	0
AT1G08580.1	855	565.917	56	22.4332
AT2G25125.1	225	38.9515	0	0
AT1G59750.2	2472	2182.92	59.5258	6.18191
AT1G59750.3	2353	2063.92	174.932	19.2146
AT1G59750.1	2545	2255.92	0	0
AT1G59750.4	2558	2268.92	68.5426	6.84853
AT3G25950.1	1170	880.917	96	24.7054
AT5G22145.1	411	137.517	0	0
AT1G70209.1	144	30.6444	0	0
AT1G63660.1	2136	1846.92	115	14.1158
AT1G63660.2	1983	1693.92	0	0
AT2G21660.1	1165	875.917	6820.83	1765.35
AT2G21660.2	785	495.935	19.3068	8.82554
AT1G15320.2	1127	837.917	1	0.270554
AT1G15320.1	1450	1160.92	0	0
AT1G79310.1	1675	1385.92	48	7.85162
AT5G42980.1	1035	745.917	3491.65	1061.2
AT1G70750.1	3211	2921.92	98	7.6035
AT5G35840.1	3802	3512.92	119	7.67952
AT2G45210.1	1177	887.917	100	25.5319
AT1G29390.1	1049	759.917	44	13.1263
AT1G29390.2	1103	813.917	0	0
AT4G16460.2	1242	952.917	0	0
AT4G16460.3	1168	878.917	0	0
AT4G16460.1	1153	863.917	0	0
AT5G50210.1	2691	2401.92	164	15.4789
AT1G17870.1	1856	1566.92	10	1.4468
AT5G38360.2	1459	1169.92	6.65573	1.28972
AT5G38360.1	1083	793.917	4.25086	1.21383
AT5G38360.3	1372	1082.92	4.09341	0.856929
AT1G15020.1	2139	1849.92	15.4002	1.88725
AT1G15020.2	2329	2039.92	177.6	19.7372
AT1G15020.3	2244	1954.92	0	0
AT1G23090.4	2538	2248.92	0	0
AT1G23090.1	2489	2199.92	7	0.721352
AT1G23090.3	2605	2315.92	0	0
AT1G23090.2	2690	2400.92	0	0
AT4G01790.1	680	391.11	22	12.752
AT4G38190.1	3749	3459.92	0	0
AT1G72810.1	2515	2225.92	87.2516	8.88627
AT5G45573.1	588	300.106	0	0
AT2G01755.1	588	300.106	0	0
AT2G01755.2	621	332.562	0	0
AT5G25770.2	1588	1298.92	89.2021	15.5686
AT5G25770.1	1831	1541.92	210.86	31.002
AT5G25770.3	1597	1307.92	575.911	99.823
AT1G56610.3	2170	1880.92	0	0
AT1G56610.2	2161	1871.92	81	9.80965
AT1G56610.1	2425	2135.92	0	0
AT4G09649.1	138	31.2684	0	0
AT2G03210.2	1900	1610.92	0	0
AT2G03210.3	1809	1519.92	0	0
AT2G03210.1	1620	1330.92	1	0.170335
AT3G45990.1	402	130.108	0	0
AT5G51470.2	1745	1455.92	0	0
AT5G51470.1	2031	1741.92	1	0.130145
AT3G46350.1	1335	1045.92	0	0
AT5G64170.1	2537	2247.92	43.488	4.38576
AT5G64170.2	2667	2377.92	81.512	7.77105
AT5G64170.3	2575	2285.92	0	0
AT3G24850.1	1080	790.917	2	0.573263
AT2G27630.1	4276	3986.92	0	0
AT4G01590.2	1045	755.917	30.5869	9.17311
AT4G01590.3	979	689.917	13.9342	4.57869
AT4G01590.1	1067	777.917	42.4789	12.3793
AT5G35970.1	3475	3185.92	118	8.39659
AT2G31390.1	1466	1176.92	1385	266.784
AT4G14315.1	495	211.107	0	0
AT2G14635.1	371	106.761	0	0
AT1G53460.1	1519	1229.92	36	6.63563
AT5G52240.2	789	499.935	2.99198	1.35675
AT5G52240.1	1129	839.917	1037.01	279.899
AT2G23250.1	1317	1027.92	0	0
AT3G62270.1	2948	2658.92	398	33.9339
AT2G04400.1	1428	1138.92	251	49.9617
AT1G76420.1	1438	1148.92	0	0
AT2G29150.1	807	517.935	1	0.437703
AT5G58090.1	1929	1639.92	162	22.3949
AT5G06950.3	1643	1353.92	0	0
AT5G06950.5	2031	1741.92	0	0
AT5G06950.1	1867	1577.92	76.5979	11.005
AT5G06950.4	1558	1268.92	14.4021	2.57304
AT5G06950.2	1624	1334.92	0	0
AT4G35350.2	1340	1050.92	0	0
AT4G35350.1	1317	1027.92	450	99.2452
AT4G04930.1	1409	1119.92	5	1.01214
AT2G37900.2	2425	2135.92	0	0
AT2G37900.1	2299	2009.92	4	0.451167
AT5G19875.1	1098	808.917	6	1.68152
AT1G19350.3	1465	1175.92	0	0
AT1G19350.4	1502	1212.92	0	0
AT1G19350.6	1304	1014.92	81.7539	18.2614
AT1G19350.1	2202	1912.92	23.0814	2.7354
AT1G19350.5	1468	1178.92	0	0
AT3G06710.1	1631	1341.92	1	0.168939
AT4G29190.1	1533	1243.92	123	22.4166
AT1G68220.1	1007	717.917	102	32.2093
AT2G33060.1	2779	2489.92	21	1.91201
AT4G17080.1	2214	1924.92	403	47.4622
AT4G15700.1	767	477.935	0	0
AT1G28327.1	1267	977.917	0	0
AT3G56900.1	1692	1402.92	45	7.2717
AT3G25200.1	507	222.307	0	0
AT1G15825.1	536	249.62	0	0
AT3G49307.1	538	251.542	0	0
ATMG00500.1	426	149.662	1.62578	2.46267
AT4G12680.1	1910	1620.92	54	7.55246
AT2G19540.1	1653	1363.92	206	34.2401
AT2G40190.1	1784	1494.92	57	8.64397
AT1G59830.1	1462	1172.92	213	41.1687
AT1G59830.2	1357	1067.92	0	0
AT1G67325.2	1734	1444.92	82.9367	13.0124
AT1G67325.1	1261	971.917	71.0633	16.5757
AT5G64310.1	946	656.917	152	52.4552
AT5G24280.3	4846	4556.92	0.479695	0.0238644
AT5G24280.1	4826	4536.92	44.5203	2.2246
AT5G24280.2	5050	4760.92	0	0
AT3G06360.1	817	527.935	5	2.14706
AT5G53770.1	1903	1613.92	67	9.41128
AT3G25719.1	237	41.4373	1	5.47096
AT3G07230.1	636	347.376	66	43.0725
AT3G21352.1	582	294.26	49	37.7503
AT2G32835.1	288	58.0033	0	0
AT5G50345.1	391	121.441	0	0
AT3G02610.1	1236	946.917	0.790373	0.189224
AT3G02610.2	1444	1154.92	22.2096	4.35959
AT4G31354.2	421	145.588	0	0
AT4G31354.1	547	260.214	4.9574	4.31896
AT4G31354.3	331	80.0644	0	0
AT3G18270.1	1846	1556.92	81	11.7944
AT4G35680.1	1006	716.917	0	0
AT2G28490.1	1780	1490.92	0	0
AT1G54215.1	853	563.917	10	4.02013
AT3G24200.2	2212	1922.92	8.53276	1.00597
AT3G24200.1	1892	1602.92	208.467	29.4837
AT5G46680.1	1770	1480.92	2	0.306164
AT1G13080.2	1615	1325.92	39.4155	6.73917
AT1G13080.1	1908	1618.92	500.584	70.0984
AT3G49630.3	1392	1102.92	0	0
AT3G49630.1	1054	764.917	2	0.592749
AT3G49630.2	1441	1151.92	0	0
AT3G47965.1	522	236.342	156	149.637
AT1G53060.1	1108	818.917	4	1.10733
AT2G26920.1	2276	1986.92	219	24.9873
