target_id	length	eff_length	est_counts	tpm
AT1G03970.1	1190	991	423	34.0526
AT5G19160.1	2182	1983	54.5073	2.19288
AT5G19160.2	2242	2043	6.49266	0.253535
AT3G49744.1	174	9.99669	0	0
AT5G28820.1	519	320	0	0
AT4G12530.1	730	531	11	1.65265
AT4G20050.1	1924	1725	0	0
AT4G20050.5	1742	1543	0	0
AT4G20050.3	1800	1601	0	0
AT4G20050.2	1873	1674	20.1687	0.961181
AT4G20050.6	1732	1533	1.6633e-08	8.65588e-10
AT4G20050.7	1707	1508	82.8313	4.38204
AT4G20050.4	1981	1782	0	0
AT5G53810.1	1574	1375	15	0.870306
AT2G28690.1	1117	918	153	13.2963
AT5G01530.1	1396	1197	177	11.7968
AT3G62800.3	1283	1084	12.3262	0.90716
AT3G62800.1	1368	1169	101.961	6.95828
AT3G62800.2	1297	1098	135.713	9.86058
ATCG00900.1	468	269	249	73.8466
AT3G11385.1	2459	2260	70	2.471
AT5G07010.1	1779	1580	255	12.8756
AT3G63040.1	654	455	0	0
AT2G26570.2	2921	2722	1884.36	55.2279
AT2G26570.1	2941	2742	411.644	11.9767
AT3G05560.2	756	557	2152.69	308.326
AT3G05560.3	841	642	4.41223	0.548284
AT3G05560.1	840	641	22.8929	2.84922
AT5G12080.3	2694	2495	593.568	18.9794
AT5G12080.2	2805	2606	70.4324	2.15616
AT5G12080.1	2754	2555	0	0
AT1G50870.1	1191	992	0	0
AT2G20610.2	1748	1549	81.538	4.19944
AT2G20610.1	1794	1595	1666.46	83.3524
AT5G02940.2	2792	2593	12	0.3692
AT5G02940.1	2920	2721	0	0
AT1G68430.1	945	746	26	2.78047
AT1G66550.2	856	657	0	0
AT1G66550.1	765	566	0	0
AT1G09380.1	1641	1442	18	0.995842
AT3G48840.1	757	558	0	0
AT3G48840.2	667	468	3	0.511398
AT5G61800.1	1629	1430	27	1.5063
AT5G01445.1	589	390	1	0.204559
AT4G35500.1	1975	1776	131.751	5.91825
AT4G35500.2	1638	1439	278.249	15.4261
AT1G80310.1	1937	1738	1189	54.5777
AT2G39400.2	1307	1108	0	0
AT2G39400.1	1394	1195	90	6.00839
AT4G04990.1	1217	1018	489	38.3217
AT3G60530.1	1465	1266	227	14.3046
AT2G46180.1	2540	2341	571	19.4589
AT2G22270.1	1398	1199	21.4107	1.42461
AT2G22270.2	1174	975	234.589	19.1949
AT2G43660.1	471	272	4.84127	1.41995
AT2G43660.2	597	398	3.15873	0.633159
AT1G03910.2	2466	2267	0	0
AT1G03910.1	2565	2366	1813	61.1317
AT1G77590.1	2692	2493	2123.29	67.9469
AT1G77590.2	2669	2470	18.7143	0.604451
AT1G79020.1	2134	1935	331	13.6468
AT5G24420.1	1321	1122	0	0
AT5G39490.1	1701	1502	9	0.478031
AT3G26922.2	1894	1695	5.16335	0.243022
AT3G26922.1	1793	1594	0	0
AT3G26922.4	1661	1462	0	0
AT3G26922.5	1642	1443	37.8367	2.09185
AT3G26922.3	1711	1512	0	0
AT3G50450.1	926	727	1	0.109736
AT3G17160.1	882	683	680	79.4276
AT1G34315.1	819	620	184	23.6761
AT5G08580.2	1818	1619	24.8877	1.22637
AT5G08580.1	1736	1537	388.112	20.145
AT2G28360.1	3032	2833	833	23.4575
AT4G25000.1	1606	1407	14	0.793811
AT5G27410.4	1734	1535	322.223	16.7468
AT5G27410.1	2156	1957	161.531	6.58489
AT5G27410.3	2229	2030	58.246	2.28904
AT5G27410.2	3153	2954	0	0
AT5G65200.1	1982	1783	271	12.1255
AT5G23535.1	1015	816	39.6973	3.88109
AT5G23535.2	830	631	670.303	84.7471
AT1G05230.1	3520	3321	6.18437	0.148563
AT1G05230.5	3644	3445	0	0
AT1G05230.12	2134	1935	0	0
AT1G05230.6	3553	3354	0	0
AT1G05230.2	2983	2784	23.5678	0.675356
AT1G05230.11	2424	2225	0	0
AT1G05230.3	2678	2479	60.2468	1.93883
AT1G05230.7	3526	3327	0	0
AT1G05230.10	2557	2358	0	0
AT1G05230.9	3140	2941	0	0
AT1G05230.4	2974	2775	0.00105646	3.03721e-05
AT1G05230.8	3231	3032	0	0
AT1G79830.1	3669	3470	72.6456	1.67018
AT1G79830.3	3588	3389	906.883	21.3483
AT1G79830.2	3278	3079	3192.85	82.7278
AT1G79830.4	3547	3348	0	0
AT1G79830.5	3718	3519	19.625	0.444911
AT5G09480.1	840	641	3164	393.787
AT5G56480.1	409	210	0	0
AT5G60820.1	1648	1449	221	12.1677
AT5G55820.7	5630	5431	1.5698	0.0230594
AT5G55820.5	5831	5632	59.2422	0.839174
AT5G55820.8	5630	5431	0	0
AT5G55820.10	5271	5072	0	0
AT5G55820.4	5292	5093	0	0
AT5G55820.9	5896	5697	298.832	4.1847
AT5G55820.2	5622	5423	1.5332e-07	2.2555e-09
AT5G55820.11	5449	5250	0	0
AT5G55820.3	5610	5411	235.356	3.47001
AT5G55820.6	5642	5443	0	0
AT5G55820.1	5481	5282	0	0
AT5G44950.1	1317	1118	0	0
AT4G31140.1	2171	1972	367	14.8471
AT4G35910.1	2164	1965	284	11.5303
AT3G56220.2	541	342	1	0.233269
AT3G56220.1	905	706	24	2.712
AT2G19970.1	926	727	655	71.877
AT5G54520.1	1864	1665	121	5.79768
AT2G04032.1	1403	1204	0	0
AT5G03455.1	704	505	296	46.761
AT5G03455.2	1006	807	0	0
AT1G48140.2	563	364	0	0
AT1G48140.1	743	544	95	13.9318
AT4G15050.1	1191	992	0	0
ATCG00420.1	477	278	2	0.573943
AT5G30360.1	420	221	0	0
AT2G32600.1	1301	1102	473	34.2423
AT2G41010.1	1250	1051	110	8.34975
AT5G07170.2	1274	1075	0	0
AT5G07170.1	1612	1413	0	0
AT5G32670.1	700	501	0	0
AT1G60250.1	756	557	0	0
AT4G09012.1	1175	976	20	1.6348
AT3G26355.1	64	3.36374	0	0
AT5G02710.1	1195	996	43.7777	3.50652
AT5G02710.2	1778	1579	0	0
AT5G02710.3	1348	1149	2.22235	0.154303
AT4G10110.1	836	637	258	32.312
AT5G13900.1	754	555	450	64.6849
AT5G16380.1	1108	909	227	19.9226
AT5G40630.1	937	738	76	8.21562
AT1G55670.1	780	581	34	4.66859
AT5G66940.1	897	698	0	0
AT3G06520.1	1598	1399	9	0.513225
AT3G06520.2	1668	1469	0	0
AT3G52870.1	1811	1612	1086	53.7462
AT3G02900.2	759	560	172.935	24.6365
AT3G02900.1	852	653	21.0645	2.57348
AT1G31520.1	399	200	0	0
AT5G57660.1	1564	1365	468	27.3525
AT3G09110.1	1666	1467	2	0.108763
AT4G23690.1	1139	940	2209	187.478
AT1G05035.1	363	164	0	0
AT5G45700.1	1180	981	116	9.43349
AT5G40410.1	1981	1782	28	1.25353
AT3G06580.1	2012	1813	1901	83.6503
AT3G14920.1	2536	2337	1462	49.9082
AT1G77610.1	1617	1418	854	48.0468
AT1G19170.1	1827	1628	291	14.2601
AT2G20740.1	1179	980	208.852	17.0019
AT2G20740.2	935	736	207.073	22.4454
AT2G20740.3	815	616	46.075	5.96716
AT3G26940.1	1793	1594	2	0.100098
AT4G27150.1	735	536	0	0
AT2G26000.1	1672	1473	0.00386235	0.000209186
AT2G26000.2	1892	1693	161.12	7.59232
AT2G26000.3	2370	2171	40.8766	1.5021
AT5G38743.1	183	11.741	1	6.7948
AT4G15210.4	2461	2262	0	0
AT4G15210.1	2066	1867	0	0
AT4G15210.3	2291	2092	0	0
AT4G15210.2	1890	1691	0	0
AT1G29070.1	819	620	99	12.7387
AT4G27570.1	1655	1456	6	0.328756
AT5G65560.3	3618	3419	122.469	2.85766
AT5G65560.2	3697	3498	43.0439	0.981693
AT5G65560.1	3623	3424	181.487	4.22858
AT1G04170.1	1860	1661	1940	93.1784
AT1G04170.2	2026	1827	0	0
ATCG00905.1	258	59.1108	70	94.4745
AT1G29250.1	795	596	612	81.9197
AT3G51050.1	2543	2344	1408	47.9213
AT5G23060.2	1608	1409	3.05113	0.172756
AT5G23060.1	1529	1330	6.94887	0.416817
AT4G14770.2	3098	2899	0	0
AT4G14770.1	3064	2865	255.777	7.12229
AT4G14770.3	3072	2873	6.34317e-05	1.76138e-06
AT3G44140.1	216	24.1385	0	0
AT1G14630.2	1186	987	8.67271	0.701004
AT1G14630.1	1020	821	112.327	10.915
AT3G21480.1	3503	3304	406	9.80323
AT3G58760.4	1979	1780	0	0
AT3G58760.5	1946	1747	0	0
AT3G58760.2	2050	1851	0	0
AT3G58760.6	1827	1628	46.4817	2.27778
AT3G58760.3	2017	1818	0	0
AT3G58760.1	1839	1640	420.518	20.4562
AT2G03390.1	1459	1260	39.9417	2.52894
AT2G03390.6	1475	1276	0	0
AT2G03390.3	1546	1347	12.9455	0.766718
AT2G03390.2	1210	1011	225.046	17.7584
AT2G03390.7	1166	967	13.215	1.09024
AT2G03390.4	1497	1298	0	0
AT2G03390.5	1476	1277	11.8514	0.740392
AT2G23093.2	1653	1454	71	3.89563
AT2G23093.1	1834	1635	0	0
AT1G62600.1	1548	1349	472	27.9134
AT1G62600.2	1253	1054	0	0
AT3G54925.1	546	347	0	0
AT4G29550.3	1296	1097	3.25566	0.236764
AT4G29550.1	1236	1037	3.74434	0.288058
AT4G29550.2	1382	1183	0	0
AT5G02280.1	661	462	275	47.4869
AT2G36080.2	1783	1584	32.0439	1.61389
AT2G36080.4	1695	1496	0	0
AT2G36080.1	1311	1112	270.388	19.3984
AT2G36080.3	2143	1944	47.568	1.9521
AT5G40830.2	1808	1609	0	0
AT5G40830.3	1497	1298	20.2854	1.24679
AT5G40830.1	1706	1507	463.715	24.5483
AT3G58110.1	2818	2619	2044	62.2628
AT3G58110.2	2618	2419	3.14096e-07	1.03588e-08
AT2G46900.1	2280	2081	1241	47.5755
AT3G13440.2	1065	866	0.211041	0.0194416
AT3G13440.1	2047	1848	651.393	28.1206
AT3G13440.3	969	770	58.3957	6.05025
AT5G08370.1	1572	1373	12.1504	0.706
AT5G08370.2	1459	1260	130.85	8.28486
AT5G02720.1	729	530	0	0
AT5G02720.2	987	788	0	0
AT3G44750.2	1057	858	811.662	75.4695
AT3G44750.1	1418	1219	415.338	27.182
AT4G13020.7	2169	1970	65.8171	2.66536
AT4G13020.8	1927	1728	9.86889	0.455626
AT4G13020.1	2261	2062	0.0783948	0.00303307
AT4G13020.2	1864	1665	848.217	40.6421
AT4G13020.4	2094	1895	235.94	9.93288
AT4G13020.6	2169	1970	81.6236	3.30547
AT4G13020.5	1887	1688	377.456	17.8393
AT4G13020.3	1867	1668	0	0
AT1G23530.1	1139	940	122	10.3542
AT4G28710.1	5230	5031	2758	43.7344
AT1G30795.1	713	514	0	0
AT3G30841.2	1817	1618	0	0
AT3G30841.1	1760	1561	306	15.6387
AT2G03667.2	2158	1959	15.7043	0.63954
AT2G03667.1	2081	1882	158.296	6.71016
AT1G34770.3	1075	876	0	0
AT1G34770.6	687	488	2.12467	0.34734
AT1G34770.2	1103	904	8.97776	0.792287
AT1G34770.4	940	741	74.5902	8.03058
AT1G34770.5	744	545	13.3074	1.94796
AT1G34770.1	1029	830	0	0
AT3G43240.1	2952	2753	722	20.9225
AT1G79620.2	3366	3167	27.7745	0.699652
AT1G79620.3	3364	3165	13.9611	0.351908
AT1G79620.5	3284	3085	0	0
AT1G79620.4	3380	3181	0	0
AT1G79620.1	3305	3106	417.264	10.7175
AT2G24820.1	1825	1626	169	8.29181
AT4G33620.1	2526	2327	311.841	10.6911
AT5G49310.1	1786	1587	0	0
AT1G29810.1	948	749	113	12.0359
AT1G29810.2	590	391	0	0
AT4G28930.1	528	329	25	6.06216
AT1G17470.2	1522	1323	1003.85	60.533
AT1G17470.1	1602	1403	70.15	3.9889
AT1G34380.1	1380	1181	7.8044	0.527197
AT1G34380.3	1048	849	3.25362e-05	3.05733e-06
AT1G34380.2	1277	1078	43.1956	3.19671
AT5G36240.1	765	566	0	0
AT2G20120.1	1259	1060	18.9286	1.42461
AT2G20120.2	1203	1004	282.071	22.4134
AT5G47670.3	1182	983	0	0
AT5G47670.1	1053	854	4	0.373668
AT5G47670.2	1087	888	0	0
AT5G04070.1	1501	1302	83	5.0857
AT2G30690.2	2997	2798	0	0
AT2G30690.1	2896	2697	4	0.118321
AT1G11785.1	643	444	0	0
AT1G27580.1	1221	1022	0	0
AT2G43850.1	1973	1774	318.678	14.3312
AT2G43850.3	1703	1504	0	0
AT2G43850.2	1835	1636	19.3221	0.942223
AT4G18130.1	3912	3713	378	8.12176
AT1G23870.1	2973	2774	3320	95.4805
AT3G49560.1	1227	1028	766	59.4455
AT5G36490.1	357	158	0	0
AT5G46030.2	926	727	0	0
AT5G46030.1	886	687	526.687	61.1617
AT5G46030.3	915	716	36.3129	4.04605
AT5G09650.1	1181	982	1612	130.959
AT2G43000.1	1040	841	197	18.6876
AT2G43000.2	1375	1176	0	0
AT1G52040.1	1751	1552	1	0.0514034
AT3G05858.1	629	430	16	2.96848
AT5G60860.1	1046	847	100	9.41889
AT5G54035.1	258	59.1108	2.16234	2.91838
AT1G07901.1	153	7.28986	0	0
AT4G10220.1	1203	1004	1	0.0794602
AT3G23790.1	2716	2517	114	3.61331
AT4G02075.2	1476	1277	10.8615	0.67855
AT4G02075.3	1357	1158	31.3004	2.15637
AT4G02075.1	973	774	206.838	21.3193
AT5G36190.1	438	239	0	0
AT1G52650.1	1398	1199	8	0.532297
AT1G26750.1	809	610	395	51.6595
AT5G14980.1	984	785	2	0.203256
AT5G50150.1	1846	1647	345	16.7112
AT2G15020.1	2088	1889	2	0.0844659
AT3G45070.3	1093	894	0	0
AT3G45070.2	1211	1012	140.556	11.0803
AT3G45070.1	1067	868	1067.44	98.109
AT4G22590.1	1763	1564	937	47.7954
AT5G30490.3	984	785	263.229	26.7515
AT5G30490.2	1163	964	10.7709	0.891375
AT5G30490.1	1252	1053	0	0
AT5G22670.1	1332	1133	0	0
AT4G35060.1	1123	924	921	79.519
AT1G11480.2	2175	1976	951.214	38.4038
AT1G11480.1	2312	2113	1571.79	59.3441
AT3G49030.1	1332	1133	0	0
AT3G49030.2	1483	1284	0	0
AT1G12300.1	3238	3039	87	2.28387
AT5G47930.1	718	519	1301	199.983
AT1G61093.1	731	532	2	0.299917
AT2G37970.1	836	637	1872	234.45
AT3G02420.2	1674	1475	0	0
AT3G02420.1	1534	1335	882	52.7073
AT1G58190.2	3294	3095	206.303	5.31774
AT1G58190.4	2864	2665	16.574	0.496152
AT1G58190.3	3241	3042	16.1379	0.423226
AT1G58190.1	3168	2969	648.985	17.4385
AT1G09860.1	1396	1197	11	0.733131
AT1G13280.1	1343	1144	464	32.3575
AT5G15300.1	1957	1758	47	2.13286
AT4G34131.1	1762	1563	2759	140.824
AT2G02130.1	707	508	1338	210.124
AT5G03435.2	2496	2297	13.1902	0.458113
AT5G03435.1	2369	2170	3.80983	0.140065
AT3G18830.1	1997	1798	1154	51.2035
AT2G03570.1	270	71.016	0	0
AT4G21670.1	3900	3701	905	19.508
AT1G02230.1	1436	1237	133	8.57759
AT5G20140.1	1363	1164	28.5952	1.95985
AT5G20140.2	1416	1217	14.4048	0.944278
AT1G11630.1	1712	1513	149	7.85653
AT4G19440.1	3531	3332	90.0858	2.15692
AT4G19440.3	3555	3356	56.8219	1.35076
AT4G19440.2	3371	3172	0	0
AT4G19440.4	3552	3353	121.092	2.88115
AT3G51890.1	1210	1011	453	35.7462
AT1G44085.1	273	74.0093	0	0
AT1G07390.1	3267	3068	21.0253	0.546727
AT1G07390.4	3615	3416	0	0
AT1G07390.3	3418	3219	0	0
AT1G07390.5	3451	3252	0	0
AT1G07390.2	3304	3105	16.9747	0.436138
AT1G13607.1	452	253	0	0
AT1G08580.1	855	656	584	71.0219
AT2G25125.1	225	29.9375	0	0
AT1G59750.2	2472	2273	97.7682	3.43148
AT1G59750.3	2353	2154	1073.86	39.7729
AT1G59750.1	2545	2346	0	0
AT1G59750.4	2558	2359	107.368	3.63103
AT3G25950.1	1170	971	69	5.66909
AT5G22145.1	411	212	25.3947	9.55632
AT1G70209.1	144	6.5079	0	0
AT1G63660.1	2136	1937	835.569	34.414
AT1G63660.2	1983	1784	319.431	14.2845
AT2G21660.1	1165	966	19071.9	1575.07
AT2G21660.2	785	586	4.09787	0.557883
AT1G15320.2	1127	928	4	0.343871
AT1G15320.1	1450	1251	0	0
AT1G79310.1	1675	1476	96	5.18881
AT5G42980.1	1035	836	10154.2	968.998
AT1G70750.1	3211	3012	638	16.8985
AT5G35840.1	3802	3603	738	16.3409
AT2G45210.1	1177	978	265	21.6167
AT1G29390.1	1049	850	79	7.41466
AT1G29390.2	1103	904	0	0
AT4G16460.2	1242	1043	0	0
AT4G16460.3	1168	969	0	0
AT4G16460.1	1153	954	0	0
AT5G50210.1	2691	2492	820	26.2512
AT1G17870.1	1856	1657	56	2.69618
AT5G38360.2	1459	1260	0	0
AT5G38360.1	1083	884	39.9663	3.60683
AT5G38360.3	1372	1173	25.0337	1.70259
AT1G15020.1	2139	1940	27.4381	1.12833
AT1G15020.2	2329	2130	598.562	22.4188
AT1G15020.3	2244	2045	0	0
AT1G23090.4	2538	2339	0	0
AT1G23090.1	2489	2290	65	2.26444
AT1G23090.3	2605	2406	0	0
AT1G23090.2	2690	2491	0	0
AT4G01790.1	680	481	59	9.78566
AT4G38190.1	3749	3550	0	0
AT1G72810.1	2515	2316	470.609	16.2108
AT5G45573.1	588	389	0	0
AT2G01755.1	588	389	0	0
AT2G01755.2	621	422	0	0
AT5G25770.2	1588	1389	756.898	43.4729
AT5G25770.1	1831	1632	318.173	15.5534
AT5G25770.3	1597	1398	718.929	41.0263
AT1G56610.3	2170	1971	0.00024728	1.00089e-05
AT1G56610.2	2161	1962	168.272	6.84222
AT1G56610.1	2425	2226	33.7273	1.20876
AT4G09649.1	138	6.07083	0	0
AT2G03210.2	1900	1701	0	0
AT2G03210.3	1809	1610	0	0
AT2G03210.1	1620	1421	2	0.112284
AT3G45990.1	402	203	0	0
AT5G51470.2	1745	1546	8.11596e-08	4.18807e-09
AT5G51470.1	2031	1832	36	1.56769
AT3G46350.1	1335	1136	0	0
AT5G64170.1	2537	2338	212.291	7.24387
AT5G64170.2	2667	2468	35.0038	1.1315
AT5G64170.3	2575	2376	0	0
AT3G24850.1	1080	881	0	0
AT2G27630.1	4276	4077	8	0.156543
AT4G01590.2	1045	846	80.562	7.59702
AT4G01590.3	979	780	280.4	28.6792
AT4G01590.1	1067	868	0	0
AT5G35970.1	3475	3276	806	19.6279
AT2G31390.1	1466	1267	6454	406.383
AT4G14315.1	495	296	0	0
AT2G14635.1	371	172	0	0
AT1G53460.1	1519	1320	200	12.0876
AT5G52240.2	789	590	0	0
AT5G52240.1	1129	930	1999	171.48
AT2G23250.1	1317	1118	0	0
AT3G62270.1	2948	2749	6158	178.71
AT2G04400.1	1428	1229	961	62.3814
AT1G76420.1	1438	1239	3	0.193167
AT2G29150.1	807	608	0	0
AT5G58090.1	1929	1730	721	33.2485
AT5G06950.3	1643	1444	65.6019	3.62437
AT5G06950.5	2031	1832	0	0
AT5G06950.1	1867	1668	22.3393	1.06846
AT5G06950.4	1558	1359	302.059	17.7319
AT5G06950.2	1624	1425	0	0
AT4G35350.2	1340	1141	36.7446	2.56916
AT4G35350.1	1317	1118	2105.26	150.226
AT4G04930.1	1409	1210	29	1.91204
AT2G37900.2	2425	2226	0	0
AT2G37900.1	2299	2100	0	0
AT5G19875.1	1098	899	71	6.3006
AT1G19350.3	1465	1266	7.86335	0.495516
AT1G19350.4	1502	1303	0	0
AT1G19350.6	1304	1105	347.753	25.1068
AT1G19350.1	2202	2003	13.384	0.533074
AT1G19350.5	1468	1269	0	0
AT3G06710.1	1631	1432	8	0.445687
AT4G29190.1	1533	1334	163	9.74799
AT1G68220.1	1007	808	376	37.1244
AT2G33060.1	2779	2580	69	2.1336
AT4G17080.1	2214	2015	1019	40.3443
AT4G15700.1	767	568	5	0.702271
AT1G28327.1	1267	1068	0	0
AT3G56900.1	1692	1493	275	14.6945
AT3G25200.1	507	308	0	0
AT1G15825.1	536	337	1	0.23673
AT3G49307.1	538	339	0	0
ATMG00500.1	426	227	0	0
AT4G12680.1	1910	1711	112	5.22217
AT2G19540.1	1653	1454	1413	77.5284
AT2G40190.1	1784	1585	277	13.9423
AT1G59830.1	1462	1263	488.352	30.847
AT1G59830.2	1357	1158	12.6481	0.871367
AT1G67325.2	1734	1535	198.869	10.3357
AT1G67325.1	1261	1062	347.131	26.0767
AT5G64310.1	946	747	621	66.3215
AT5G24280.3	4846	4647	202	3.46786
AT5G24280.1	4826	4627	0	0
AT5G24280.2	5050	4851	0	0
AT3G06360.1	817	618	18	2.32363
AT5G53770.1	1903	1704	372	17.4163
AT3G25719.1	237	39.4185	0	0
AT3G07230.1	636	437	286	52.2117
AT3G21352.1	582	383	33	6.87382
AT2G32835.1	288	89.0004	0	0
AT5G50345.1	391	192	0	0
AT3G02610.1	1236	1037	18.2596	1.40474
AT3G02610.2	1444	1245	107.74	6.90387
AT4G31354.2	421	222	7.79341	2.80064
AT4G31354.1	547	348	6	1.37548
AT4G31354.3	331	132	1.20659	0.729238
AT3G18270.1	1846	1647	299	14.4831
AT4G35680.1	1006	807	4	0.39543
AT2G28490.1	1780	1581	0	0
AT1G54215.1	853	654	9	1.09786
AT3G24200.2	2212	2013	36.4447	1.44435
AT3G24200.1	1892	1693	890.555	41.965
AT5G46680.1	1770	1571	29	1.47267
AT1G13080.2	1615	1416	187.768	10.5789
AT1G13080.1	1908	1709	1038.23	48.4658
AT3G49630.3	1392	1193	12.967	0.867125
AT3G49630.1	1054	855	16.7068	1.55887
AT3G49630.2	1441	1242	0	0
AT3G47965.1	522	323	113	27.91
AT1G53060.1	1108	909	53	4.65152
AT2G26920.1	2276	2077	913	35.0685
AT5G66980.1	1025	826	0	0
AT5G19175.1	361	162	0	0
AT5G04770.1	2423	2224	172.556	6.18982
AT5G04770.2	2719	2520	5.89856	0.186736
AT5G04770.3	2147	1948	70.5456	2.88911
AT5G45400.1	3360	3161	253.323	6.39343
AT1G75945.1	461	262	0	0
AT1G19980.1	1586	1387	103	5.9244
AT3G19810.1	1543	1344	87	5.1642
AT3G19810.2	1378	1179	0	0
AT4G24670.1	2033	1834	165.933	7.21799
AT4G24670.2	2022	1823	114.067	4.9918
AT2G04066.1	516	317	0	0
AT1G30520.1	2479	2280	23.9607	0.838395
AT1G30520.4	2146	1947	0.539269	0.0220964
AT1G30520.2	2479	2280	23.9607	0.838395
AT1G30520.3	2146	1947	0.539269	0.0220964
AT5G22030.1	2616	2417	446.926	14.7517
AT5G22030.2	3126	2927	307.074	8.36959
AT1G19490.1	1939	1740	68	3.11776
AT4G27780.1	1595	1396	855	48.8612
AT4G27780.2	1633	1434	0	0
AT1G56130.1	3265	3066	38.7121	1.0073
AT1G56130.3	2869	2670	49.3305	1.47397
AT1G56130.2	3410	3211	0	0
AT5G16270.1	3795	3596	2018	44.7698
AT3G24460.1	2652	2453	4.47905	0.14567
AT3G24460.2	2129	1930	156.521	6.46991
AT4G16280.3	2088	1889	0	0
AT4G16280.1	4888	4689	151.63	2.57981
AT4G16280.2	3107	2908	442.37	12.136
AT4G16280.4	2903	2704	0	0
AT1G17990.2	1406	1207	2.30647	0.152449
AT1G17990.1	1570	1371	34.6707	2.01747
AT5G45550.1	1082	883	863	77.971
AT1G16916.2	685	486	2.74576	0.450723
