category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-5837,0.20418551057646944,0.9800931526691299,1,9,"1,4-dihydroxy-2-naphthoate biosynthesis",BioCyc
ARA:PWY-5267,0.22328795437857352,0.9759930494163155,1,9,glucosinolate activation,BioCyc
ARA:PWY-6475,0.23110753482917198,0.9732792482324448,1,13,trans-lycopene biosynthesis II (plants),BioCyc
ARA:PWY-6733,0.23557533731764307,0.9363160432495129,2,39,sporopollenin precursors biosynthesis,BioCyc
ARA:PWY-6444,0.23711406105623156,0.9715116258374455,1,15,"benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative)",BioCyc
ARA:PWY-2501,0.2372432555776981,0.9714789865567756,1,15,fatty acid &alpha;-oxidation I,BioCyc
ARA:PWY-6754,0.24232584679711905,0.9714827747362716,1,9,S-methyl-5'-thioadenosine degradation I,BioCyc
ARA:PWY-5337,0.24817069217418472,0.9691548972467929,1,12,stachyose biosynthesis,BioCyc
ARA:ETOH-ACETYLCOA-ANA-PWY,0.2585899921235395,0.9663552804920069,1,12,ethanol degradation I,BioCyc
ARA:PWY-6333,0.2585899921235395,0.9663552804920069,1,12,acetaldehyde biosynthesis I,BioCyc
ARA:PWY-5152,0.26589654247231886,0.9649000997454269,1,10,leucodelphinidin biosynthesis,BioCyc
ARA:PWY-4661,0.2802087662766457,0.9596420456209214,1,14,1D-myo-inositol hexakisphosphate biosynthesis III (Spirodela polyrrhiza),BioCyc
ARA:GLUCOSE1PMETAB-PWY,0.2956704781454577,0.9537162976890662,1,21,glucose and glucose-1-phosphate degradation,BioCyc
ARA:PWY-3462,0.2998844458061025,0.9536073937799703,1,13,L-phenylalanine biosynthesis II,BioCyc
ARA:PWY-6040,0.3156033543366167,0.9485593750389348,1,12,chlorogenic acid biosynthesis II,BioCyc
ARA:PWY-7186,0.3231888989094738,0.9449964133871895,1,15,superpathway of scopolin and esculin biosynthesis,BioCyc
ARA:PWY-7270,0.32714500458863,0.8899464721765791,2,41,L-methionine salvage cycle II (plants),BioCyc
ARA:PWY-5486,0.33418764775539556,0.9406544565677069,1,16,pyruvate fermentation to ethanol II,BioCyc
ARA:PWY-6446,0.34851820227437186,0.9342661605728255,1,20,"benzoate biosynthesis III (CoA-dependent, non-&beta;-oxidative)",BioCyc
ARA:PWY-6959,0.3553271243395412,0.9322345258798087,1,16,L-ascorbate degradation V,BioCyc
ARA:PWY-3481,0.3617164078074792,0.9295600240285118,1,16,superpathway of L-phenylalanine and L-tyrosine biosynthesis,BioCyc
ARA:PWY-1121,0.3914546070155628,0.8496801248954238,2,54,suberin monomers biosynthesis,BioCyc
ARA:PWY-5320,0.4007577362015099,0.911860530816405,1,16,kaempferol glycoside biosynthesis (Arabidopsis),BioCyc
ARA:PWY-7221,0.431354622436728,0.895380581660973,1,19,guanosine ribonucleotides de novo biosynthesis,BioCyc
ARA:PWY-5321,0.4348240731648313,0.8205125166123112,2,44,quercetin glycoside biosynthesis (Arabidopsis),BioCyc
ARA:PWY-6266,0.4348240731648313,0.8205125166123112,2,44,superpathway of flavones and derivatives biosynthesis,BioCyc
ARA:PWY-6266-ARA,0.4348240731648313,0.8205125166123112,2,44,superpathway of flavones and derivatives biosynthesis,BioCyc
ARA:TRIGLSYN-PWY,0.4608448397580969,0.7997346854064311,2,66,diacylglycerol and triacylglycerol biosynthesis,BioCyc
ARA:PWY66-21,0.490076641621143,0.8579814368736509,1,34,ethanol degradation II,BioCyc
ARA:CITRULBIO-PWY,0.5129586234434154,0.8423604032737009,1,35,L-citrulline biosynthesis,BioCyc
ARA:PWY-5868,0.5451897537075497,0.8196927750636389,1,28,simple coumarins biosynthesis,BioCyc
ARA:PWY-7450,0.5492567933290144,0.8171803117093075,1,25,anthocyanidin modification (Arabidopsis),BioCyc
ARA:PWY-2261,0.5552194313718704,0.8123088542392507,1,26,ascorbate glutathione cycle,BioCyc
ARA:PWY-7528,0.5752687292029153,0.7956572590863364,1,28,L-methionine salvage cycle I (bacteria and plants),BioCyc
ARA:ETHYL-PWY,0.579315107727293,0.7917158224363549,1,31,ethylene biosynthesis I (plants),BioCyc
ARA:PWY-6787,0.5853063928729041,0.7873880232116938,1,27,flavonoid biosynthesis (in equisetum),BioCyc
ARA:PWY-3301,0.6022310239557235,0.7706012729884696,1,39,sinapate ester biosynthesis,BioCyc
ARA:PWY1F-FLAVSYN,0.6165324222325048,0.7582443069707585,1,33,flavonoid biosynthesis,BioCyc
ARA:COMPLETE-ARO-ARA-PWY,0.6349080149597544,0.7398183112232708,1,38,"superpathway of phenylalanine, tyrosine and tryptophan biosynthesis",BioCyc
ARA:PWY-7039,0.6479181378956846,0.7253507948578171,1,52,"phosphatidate metabolism, as a signaling molecule",BioCyc
ARA:PWY-5080,0.6840070478278399,0.687387583214105,1,41,very long chain fatty acid biosynthesis I,BioCyc
ARA:PWY-4302,0.7827528261294332,0.45743564702755213,2,84,aerobic respiration III (alternative oxidase pathway),BioCyc
ARA:PWYQT-4471,0.8299583872949051,0.4791222940128926,1,54,glucosinolate biosynthesis from dihomomethionine,BioCyc
ARA:GLYSYN2-PWY,0.9999999999999933,0.6483442742868497,0,20,glycine biosynthesis,BioCyc
ARA:PWY-1187,0.9999999999999991,0.37493076261043157,0,31,glucosinolate biosynthesis from homomethionine,BioCyc
ARA:BRANCHED-CHAIN-AA-SYN-PWY,0.9999999999999998,0.43978893791446827,0,37,superpathway of branched chain amino acid biosynthesis,BioCyc
ARA:ALACAT2-PWY,1,0.7568514026888665,0,12,L-alanine degradation II (to D-lactate),BioCyc
ARA:ALANINE-DEG3-PWY,1,0.8443452735031451,0,8,L-alanine degradation III,BioCyc
ARA:ALANINE-SYN2-PWY,1,0.8443452735031451,0,8,L-alanine biosynthesis II,BioCyc
ARA:ARG-PRO-PWY,1,0.890518939379792,0,4,L-arginine degradation VI (arginase 2 pathway),BioCyc
ARA:ARGASEDEG-PWY,1,0.9385547601732454,0,3,L-arginine degradation I (arginase pathway),BioCyc
ARA:ARGININE-SYN4-PWY,1,0.8697440148248321,0,6,L-ornithine biosynthesis II,BioCyc
ARA:ARGSPECAT-PWY,1,0.7166368838402803,0,11,spermine biosynthesis,BioCyc
ARA:ARGSYN-PWY,1,0.6597051323577181,0,16,L-arginine biosynthesis I (via L-ornithine),BioCyc
ARA:ARGSYNBSUB-PWY,1,0.678178659458273,0,15,L-arginine biosynthesis II (acetyl cycle),BioCyc
ARA:ASPARAGINE-BIOSYNTHESIS,1,0.8998309248955051,0,6,L-asparagine biosynthesis I,BioCyc
ARA:ASPARAGINE-DEG1-PWY,1,0.826137437191699,0,6,L-asparagine degradation I,BioCyc
ARA:ASPARAGINESYN-PWY,1,0.8998309248955051,0,6,L-asparagine biosynthesis II,BioCyc
ARA:ASPARTATE-DEG1-PWY,1,0.7555455000382113,0,14,L-aspartate degradation I,BioCyc
ARA:ASPARTATESYN-PWY,1,0.7555455000382113,0,14,L-aspartate biosynthesis,BioCyc
ARA:ASPASN-ARA-PWY,1,0.5610514898364686,0,26,superpathway of aspartate and asparagine biosynthesis,BioCyc
ARA:ASPSYNII-PWY,1,0.765216747779853,0,10,cyanide detoxification I,BioCyc
ARA:BSUBPOLYAMSYN-PWY,1,0.6973321627960121,0,12,spermidine biosynthesis I,BioCyc
ARA:CALVIN-PWY,1,0.31283070641965655,0,39,Calvin-Benson-Bassham cycle,BioCyc
ARA:CHLOROPHYLL-SYN,1,0.5464286658603276,0,22,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",BioCyc
ARA:CITRULLINE-DEG-PWY,1,0.9698639868446233,0,1,L-citrulline degradation,BioCyc
ARA:COA-PWY,1,0.7367304593521417,0,9,coenzyme A biosynthesis I,BioCyc
ARA:CYANCAT-PWY,1,0.9030753320822529,0,3,cyanate degradation,BioCyc
ARA:CYSTSYN-PWY,1,0.4953929727084228,0,25,L-cysteine biosynthesis I,BioCyc
ARA:DETOX1-PWY,1,0.5836499662879314,0,21,superoxide radicals degradation,BioCyc
ARA:DETOX1-PWY-1,1,0.4500823365414021,0,28,reactive oxygen species degradation,BioCyc
ARA:FASYN-ELONG-PWY,1,0.6277577481294334,0,15,fatty acid elongation -- saturated,BioCyc
ARA:GLNSYN-PWY,1,0.7851559586153362,0,10,L-glutamine biosynthesis I,BioCyc
ARA:GLUCONEO-PWY,1,0.23221111535264932,0,60,gluconeogenesis I,BioCyc
ARA:GLUGLNSYN-PWY,1,0.9799734869276965,0,3,L-glutamate biosynthesis IV,BioCyc
ARA:GLUT-REDOX-PWY,1,0.948411250492336,0,4,glutathione-glutaredoxin redox reactions,BioCyc
ARA:GLUTAMATE-DEG1-PWY,1,0.8965499429901518,0,4,L-glutamate degradation I,BioCyc
ARA:GLUTAMATE-SYN2-PWY,1,0.8965499429901518,0,4,L-glutamate biosynthesis II,BioCyc
ARA:GLUTAMINDEG-PWY,1,0.5720834517334854,0,28,L-glutamine degradation I,BioCyc
ARA:GLUTATHIONESYN-PWY,1,0.9530983848365697,0,3,glutathione biosynthesis,BioCyc
ARA:GLUTORN-PWY,1,0.7401639233885043,0,11,L-ornithine biosynthesis I,BioCyc
ARA:GLUTSYNIII-PWY,1,0.8771360925449783,0,6,L-glutamate biosynthesis III,BioCyc
ARA:GLYCLEAV-PWY,1,0.6489302552138091,0,17,glycine cleavage,BioCyc
ARA:GLYCOLYSIS,1,0.24958226042105566,0,57,glycolysis I (from glucose 6-phosphate),BioCyc
ARA:GLYOXDEG-PWY,1,0.9665015735993895,0,2,glycolate and glyoxylate degradation II,BioCyc
ARA:GLYOXYLATE-BYPASS,1,0.683515382483922,0,17,glyoxylate cycle,BioCyc
ARA:GLYSYN-ALA-PWY,1,0.7634380518688315,0,12,glycine biosynthesis III,BioCyc
ARA:GLYSYN-PWY,1,0.7872354243642942,0,11,glycine biosynthesis I,BioCyc
ARA:HEME-BIOSYNTHESIS-II,1,0.7197845776334643,0,14,heme biosynthesis I (aerobic),BioCyc
ARA:HEXPPSYN-PWY,1,0.9471973984516243,0,2,hexaprenyl diphosphate biosynthesis,BioCyc
ARA:HISTSYN-PWY,1,0.6676762915992029,0,16,L-histidine biosynthesis,BioCyc
ARA:HOMOCYSDEGR-PWY,1,0.9733474302938533,0,1,L-cysteine biosynthesis III (from L-homocysteine),BioCyc
ARA:HOMOSER-THRESYN-PWY,1,0.865527465710903,0,4,L-threonine biosynthesis,BioCyc
ARA:HOMOSERSYN-PWY,1,0.8568969064427161,0,10,L-homoserine biosynthesis,BioCyc
ARA:ILE-VAL-PWY,1,0.7012641639263851,0,19,superpathway of isoleucine and valine biosynthesis,BioCyc
ARA:ILEUDEG-PWY,1,0.6108928987356217,0,20,L-isoleucine degradation I,BioCyc
ARA:ILEUSYN-PWY,1,0.7849176801282057,0,12,L-isoleucine biosynthesis I (from threonine),BioCyc
ARA:KDOSYN-PWY,1,0.9536856780760101,0,2,Kdo transfer to lipid IVA I,BioCyc
ARA:LCYSDEG-PWY,1,0.9675971118640819,0,1,L-cysteine degradation II,BioCyc
ARA:LEU-DEG2-PWY,1,0.46973364994557704,0,32,L-leucine degradation I,BioCyc
ARA:LEUSYN-PWY,1,0.5248528283515962,0,27,L-leucine biosynthesis,BioCyc
ARA:LYSINE-DEG2-PWY,1,0.7934584878675143,0,12,lysine degradation II,BioCyc
ARA:MALATE-ASPARTATE-SHUTTLE-PWY,1,0.6189113490911478,0,21,L-aspartate degradation II,BioCyc
ARA:MANNCAT-PWY,1,0.8959883724614709,0,4,D-mannose degradation,BioCyc
ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,1,0.5138536302023372,0,25,"protein N-glycosylation (eukaryotic, high mannose)",BioCyc
ARA:METHIONINE-DEG1-PWY,1,0.7606396538175997,0,9,L-methionine degradation I (to L-homocysteine),BioCyc
ARA:NAGLIPASYN-PWY,1,0.7205397286052919,0,11,lipid IVA biosynthesis,BioCyc
ARA:NONMEVIPP-PWY,1,0.7021543978240512,0,15,methylerythritol phosphate pathway I,BioCyc
ARA:NONOXIPENT-PWY,1,0.6400969720635304,0,16,pentose phosphate pathway (non-oxidative branch),BioCyc
ARA:OXIDATIVEPENT-PWY,1,0.5857115524130212,0,20,pentose phosphate pathway (oxidative branch) I,BioCyc
ARA:P401-PWY,1,0.7829585379339206,0,9,cyanide degradation,BioCyc
ARA:PANTO-PWY,1,0.8462344681100877,0,7,phosphopantothenate biosynthesis I,BioCyc
ARA:PENTOSE-P-PWY,1,0.37397729982347566,0,36,pentose phosphate pathway,BioCyc
ARA:PHOSLIPSYN2-PWY,1,0.8745712007610951,0,6,superpathway of phospholipid biosynthesis II (plants),BioCyc
ARA:PHOTOALL-PWY,1,0.054299240006376766,0,85,oxygenic photosynthesis,BioCyc
ARA:PLPSAL-PWY,1,0.9037230737019463,0,5,pyridoxal 5'-phosphate salvage I,BioCyc
ARA:POLYAMINSYN3-PWY,1,0.9297230033006562,0,3,superpathway of polyamine biosynthesis II,BioCyc
ARA:PROSYN-PWY,1,0.9251130262924857,0,3,L-proline biosynthesis I,BioCyc
ARA:PWY-1001,1,0.7446569442326485,0,20,cellulose biosynthesis,BioCyc
ARA:PWY-101,1,0.17728376590546338,0,46,photosynthesis light reactions,BioCyc
ARA:PWY-102,1,0.7827022433154566,0,9,gibberellin inactivation I (2&beta;-hydroxylation),BioCyc
ARA:PWY-1042,1,0.2671510043275055,0,55,glycolysis IV (plant cytosol),BioCyc
ARA:PWY-1061,1,0.4785083779371832,0,29,homogalacturonan biosynthesis,BioCyc
ARA:PWY-1081,1,0.3609907569413486,0,38,homogalacturonan degradation,BioCyc
ARA:PWY-112,1,0.907038625675951,0,5,lupeol biosynthesis,BioCyc
ARA:PWY-116,1,0.8934683950138084,0,4,coniferin metabolism,BioCyc
ARA:PWY-1186,1,0.8339038576612879,0,8,L-homomethionine biosynthesis,BioCyc
ARA:PWY-1269,1,0.8107998758324094,0,9,CMP-3-deoxy-D-manno-octulosonate biosynthesis,BioCyc
ARA:PWY-1422,1,0.7827544478673115,0,9,vitamin E biosynthesis (tocopherols),BioCyc
ARA:PWY-1581,1,0.8300533258284559,0,6,plastoquinol-9 biosynthesis I,BioCyc
ARA:PWY-1722,1,0.7976819929653615,0,8,"formate assimilation into 5,10-methylenetetrahydrofolate",BioCyc
ARA:PWY-1782,1,0.6708992871881939,0,15,superpathway of indole-3-acetate conjugate biosynthesis,BioCyc
ARA:PWY-1801,1,0.9451051971285533,0,2,formaldehyde oxidation II (glutathione-dependent),BioCyc
ARA:PWY-181,1,0.39333995360773016,0,36,photorespiration,BioCyc
ARA:PWY-1822,1,0.8098663044408146,0,7,indole-3-acetate activation I,BioCyc
ARA:PWY-1881,1,0.9769594938489732,0,1,formate oxidation to CO2,BioCyc
ARA:PWY-2,1,0.9471934937253647,0,3,putrescine degradation IV,BioCyc
ARA:PWY-2021,1,0.7804993409739195,0,10,indole-3-acetate degradation IV,BioCyc
ARA:PWY-2161,1,0.7252969371773379,0,16,folate polyglutamylation,BioCyc
ARA:PWY-2161B,1,0.8554153553710666,0,6,glutamate removal from folates,BioCyc
ARA:PWY-2161B-PMN,1,0.8048182574590961,0,10,folate polyglutamylation II,BioCyc
ARA:PWY-2181,1,0.8587765230217647,0,5,free phenylpropanoid acid biosynthesis,BioCyc
ARA:PWY-2541,1,0.337818127646786,0,44,plant sterol biosynthesis,BioCyc
ARA:PWY-2582,1,0.8534194953061834,0,8,brassinosteroid biosynthesis II,BioCyc
ARA:PWY-2602,1,0.9583653874601533,0,1,brassinosteroid biosynthesis III,BioCyc
ARA:PWY-2681,1,0.6263996254254279,0,17,trans-zeatin biosynthesis,BioCyc
ARA:PWY-2724,1,0.8045967645567755,0,12,alkane oxidation,BioCyc
ARA:PWY-2781,1,0.9601924923980533,0,2,cis-zeatin biosynthesis,BioCyc
ARA:PWY-282,1,0.793350302179401,0,8,cuticular wax biosynthesis,BioCyc
ARA:PWY-2821,1,0.5548264055413228,0,18,glucosinolate biosynthesis from phenylalanine,BioCyc
ARA:PWY-2881,1,0.7981941055503214,0,7,cytokinins 7-N-glucoside biosynthesis,BioCyc
ARA:PWY-2901,1,0.7981941055503214,0,7,cytokinins 9-N-glucoside biosynthesis,BioCyc
ARA:PWY-2902,1,0.7941987204483663,0,8,cytokinin-O-glucosides biosynthesis,BioCyc
ARA:PWY-3001,1,0.42953205639012604,0,41,superpathway of L-isoleucine biosynthesis I,BioCyc
ARA:PWY-3101,1,0.6952509235555211,0,11,flavonol biosynthesis,BioCyc
ARA:PWY-3181,1,0.9469613610186997,0,5,L-tryptophan degradation VI (via tryptamine),BioCyc
ARA:PWY-321,1,0.41723060093423625,0,35,cutin biosynthesis,BioCyc
ARA:PWY-3221,1,0.9668540280191396,0,1,dTDP-L-rhamnose biosynthesis II,BioCyc
ARA:PWY-3261,1,0.9041295656699514,0,4,UDP-L-rhamnose biosynthesis,BioCyc
ARA:PWY-3341,1,0.9079432549945902,0,4,L-proline biosynthesis III,BioCyc
ARA:PWY-3385,1,0.7312941587586353,0,14,choline biosynthesis I,BioCyc
ARA:PWY-3461,1,0.7812223104218734,0,9,L-tyrosine biosynthesis II,BioCyc
ARA:PWY-3561,1,0.6596649490709507,0,26,choline biosynthesis III,BioCyc
ARA:PWY-3742,1,0.4592105765522575,0,30,tetrahydrofolate biosynthesis II,BioCyc
ARA:PWY-3781,1,0.02799078813209854,0,104,aerobic respiration I (cytochrome c),BioCyc
ARA:PWY-3801,1,0.4679562914504196,0,41,sucrose degradation II (sucrose synthase),BioCyc
ARA:PWY-381,1,0.7395959167259747,0,13,nitrate reduction II (assimilatory),BioCyc
ARA:PWY-3821,1,0.8270644522991238,0,8,D-galactose degradation III,BioCyc
ARA:PWY-3841,1,0.3979414929849424,0,38,folate transformations II,BioCyc
ARA:PWY-3881,1,0.8259486189255486,0,7,mannitol biosynthesis,BioCyc
ARA:PWY-3941,1,0.868570637010555,0,5,&beta;-alanine biosynthesis II,BioCyc
ARA:PWY-3982,1,0.9283256068855276,0,3,uracil degradation I (reductive),BioCyc
ARA:PWY-4,1,0.9555706664829691,0,3,UDP-D-galacturonate biosynthesis II (from D-galacturonate),BioCyc
ARA:PWY-401,1,0.8362762903575958,0,9,galactolipid biosynthesis I,BioCyc
ARA:PWY-4041,1,0.7612433351775619,0,11,&gamma;-glutamyl cycle,BioCyc
ARA:PWY-4081,1,0.6443012549382809,0,15,glutathione-peroxide redox reactions,BioCyc
ARA:PWY-4101,1,0.6204453284620761,0,17,D-sorbitol degradation I,BioCyc
ARA:PWY-4221ARA,1,0.6231151862209056,0,16,superpathway of pantothenate and coenzymeA biosynthesis,BioCyc
ARA:PWY-4261,1,0.9543324044881716,0,2,glycerol degradation I,BioCyc
ARA:PWY-4321,1,0.7780615713039246,0,12,L-glutamate degradation IV,BioCyc
ARA:PWY-4341,1,0.9866238682993783,0,2,L-glutamate biosynthesis V,BioCyc
ARA:PWY-4361,1,0.5796586527319446,0,20,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation,BioCyc
ARA:PWY-4381,1,0.7361714884974009,0,14,fatty acid biosynthesis initiation I,BioCyc
ARA:PWY-4541,1,0.7581443754219694,0,9,"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P3)",BioCyc
ARA:PWY-4562,1,0.6701488326343643,0,15,"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P3)",BioCyc
ARA:PWY-4702,1,0.9024128336244555,0,4,phytate degradation I,BioCyc
ARA:PWY-4765,1,0.6701488326343643,0,15,superpathway of lipid-dependent phytate biosynthesis,BioCyc
ARA:PWY-4821,1,0.6381765040764235,0,18,UDP-D-xylose biosynthesis,BioCyc
ARA:PWY-4841,1,0.8307165172691348,0,7,UDP-&alpha;-D-glucuronate biosynthesis (from myo-inositol),BioCyc
ARA:PWY-4861,1,0.8250769930725652,0,6,UDP-D-galacturonate biosynthesis I (from UDP-D-glucuronate),BioCyc
ARA:PWY-4983,1,0.8877245838796904,0,5,L-citrulline-nitric oxide cycle,BioCyc
ARA:PWY-4984,1,0.8644043614043043,0,6,urea cycle,BioCyc
ARA:PWY-5027,1,0.8705175163976681,0,4,phylloquinol biosynthesis,BioCyc
ARA:PWY-5032,1,0.9862727683053573,0,1,ent-kaurene biosynthesis I,BioCyc
ARA:PWY-5034,1,0.9163923609891966,0,4,GA12 biosynthesis,BioCyc
ARA:PWY-5035,1,0.6466269266005782,0,14,gibberellin biosynthesis III (early C-13 hydroxylation),BioCyc
ARA:PWY-5036,1,0.9332709978431962,0,2,gibberellin biosynthesis II (early C-3 hydroxylation),BioCyc
ARA:PWY-5041,1,0.7013244802182691,0,15,S-adenosyl-L-methionine cycle II,BioCyc
ARA:PWY-5043,1,0.6774536747585089,0,15,purine nucleosides salvage II (plant),BioCyc
ARA:PWY-5046,1,0.6591437732178177,0,17,2-oxoisovalerate decarboxylation to isobutanoyl-CoA,BioCyc
ARA:PWY-5049,1,0.9642854179599254,0,1,rosmarinic acid biosynthesis II,BioCyc
ARA:PWY-5060,1,0.8864516175991035,0,4,luteolin biosynthesis,BioCyc
ARA:PWY-5063,1,0.9713310430105879,0,1,phytyl diphosphate biosynthesis,BioCyc
ARA:PWY-5064,1,0.9523879747155005,0,2,chlorophyll a biosynthesis II,BioCyc
ARA:PWY-5068,1,0.8805981041962174,0,6,chlorophyll cycle,BioCyc
ARA:PWY-5070,1,0.7361418779632108,0,9,"gibberellin biosynthesis I (non C-3, non C-13 hydroxylation)",BioCyc
ARA:PWY-5079,1,0.8143993308759395,0,8,L-phenylalanine degradation III,BioCyc
ARA:PWY-5083,1,0.0942125779793353,0,70,NAD/NADH phosphorylation and dephosphorylation,BioCyc
ARA:PWY-5084,1,0.7143668098453604,0,15,2-oxoglutarate decarboxylation to succinyl-CoA,BioCyc
ARA:PWY-5086,1,0.9805036945261889,0,1,chlorophyll a biosynthesis I,BioCyc
ARA:PWY-5097,1,0.6616912924763437,0,19,L-lysine biosynthesis VI,BioCyc
ARA:PWY-5098,1,0.8108161988394176,0,7,chlorophyll a degradation I,BioCyc
ARA:PWY-5107,1,0.9393348037263497,0,2,phytol salvage pathway,BioCyc
ARA:PWY-5111,1,0.8413973288443941,0,8,CMP-KDO biosynthesis II (from D-arabinose 5-phosphate),BioCyc
