category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
path:ath03420,1,0.9325487133201193,0,84,Nucleotide excision repair,KEGG
path:ath03430,1,0.9629267527134309,0,44,Mismatch repair,KEGG
path:ath03440,1,0.9381215436564591,0,77,Homologous recombination,KEGG
path:ath03450,1,0.9870154819932472,0,17,Non-homologous end-joining,KEGG
path:ath04016,1,0.8722598187228174,0,158,MAPK signaling pathway - plant,KEGG
path:ath04070,1,0.9179962449400256,0,105,Phosphatidylinositol signaling system,KEGG
path:ath04120,1,0.8625638369691706,0,175,Ubiquitin mediated proteolysis,KEGG
path:ath04122,1,0.9772480142480301,0,25,Sulfur relay system,KEGG
path:ath04130,1,0.9550472773818269,0,52,SNARE interactions in vesicular transport,KEGG
path:ath04136,1,0.9483748079910737,0,63,Autophagy - other,KEGG
path:ath04141,1,0.8009631252954869,0,255,Protein processing in endoplasmic reticulum,KEGG
path:ath04144,1,0.8447879836949481,0,203,Endocytosis,KEGG
path:ath04145,1,0.9086187419510325,0,110,Phagosome,KEGG
path:ath04146,1,0.9053454295751706,0,123,Peroxisome,KEGG
path:ath04626,1,0.8255931881196464,0,217,Plant-pathogen interaction,KEGG
path:ath04712,1,0.9611701883387027,0,48,Circadian rhythm - plant,KEGG
path:ath04933,1,0.9785665914805646,0,26,AGE-RAGE signaling pathway in diabetic complications,KEGG
path:ath04075,1.0000000000000002,0.7734014746771553,0,286,Plant hormone signal transduction,KEGG
