category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-5486,0.2548446809269826,0.9304216403795129,2,16,pyruvate fermentation to ethanol II,BioCyc
ARA:PWY-6663,0.262885493751116,0.9257619748183933,2,19,plant sterol biosynthesis II,BioCyc
ARA:PWYQT-4429,0.26722077383333553,0.9658815861488989,1,7,CO2 fixation into oxaloacetate (anaplerotic),BioCyc
ARA:PWY-6303,0.26994363498095963,0.9672691941747997,1,5,methyl indole-3-acetate interconversion,BioCyc
ARA:PWY-6959,0.2749272129890532,0.9210708352416472,2,16,L-ascorbate degradation V,BioCyc
ARA:PWY-4081,0.27777989047311047,0.9201530907199429,2,15,glutathione-peroxide redox reactions,BioCyc
ARA:PWY-5453,0.2782718041630615,0.9210492533794142,2,13,methylglyoxal degradation III,BioCyc
ARA:PWY-6930,0.278941821895277,0.9669093252892719,1,4,phenolic malonylglucosides biosynthesis,BioCyc
ARA:PWY-5068,0.285392984415127,0.9617351682327124,1,6,chlorophyll cycle,BioCyc
ARA:GLUCONEO-PWY,0.28847656104812824,0.8530902430338924,5,60,gluconeogenesis I,BioCyc
ARA:PWY-7067,0.290459583769662,0.9639011831720059,1,4,betulinate biosynthesis,BioCyc
ARA:PWY-7068,0.290459583769662,0.9639011831720059,1,4,ursolate biosynthesis,BioCyc
ARA:CITRULBIO-PWY,0.29267739912717433,0.8824383326164045,3,35,L-citrulline biosynthesis,BioCyc
ARA:PWY-7344,0.2995878000833197,0.9575371267040241,1,6,UDP-D-galactose biosynthesis,BioCyc
ARA:GLYSYN2-PWY,0.30928194467442904,0.9022782618646591,2,20,glycine biosynthesis,BioCyc
ARA:PWY4FS-8,0.3093051952673519,0.8726897173190289,3,32,phosphatidylglycerol biosynthesis II (non-plastidic),BioCyc
ARA:PWY-2301,0.31212857591316456,0.9536173700807212,1,6,myo-inositol biosynthesis,BioCyc
ARA:PWY-2161B,0.31721333519913397,0.9519706889431105,1,6,glutamate removal from folates,BioCyc
ARA:PWY-6786,0.3189276012466466,0.8992842185991857,2,15,detoxification of reactive carbonyls in chloroplasts,BioCyc
ARA:PWY-2841,0.3206143789968174,0.9495981341842934,1,7,cytokinins degradation,BioCyc
ARA:PWY-5807,0.3246440116298612,0.9513156993211495,1,5,heptaprenyl diphosphate biosynthesis,BioCyc
ARA:PWY-6773,0.3251346399068294,0.9432408943950579,1,19,"1,3-&beta;-D-glucan biosynthesis",BioCyc
ARA:PWY-6596,0.32708745667219297,0.8917310245829763,2,23,adenosine nucleotides degradation I,BioCyc
ARA:PWY-5142,0.3307764296927448,0.9474134796056605,1,6,acyl-ACP thioesterase pathway,BioCyc
ARA:PWY-5366,0.3307764296927448,0.9474134796056605,1,6,palmitoleate biosynthesis II (plants and bacteria),BioCyc
ARA:PWY-5484,0.3454062570135331,0.8115322032366789,5,63,glycolysis II (from fructose 6-phosphate),BioCyc
ARA:PWY-7120,0.34715241512376155,0.9415850116869203,1,6,esterified suberin biosynthesis,BioCyc
ARA:TRIGLSYN-PWY,0.35455082713145086,0.8043399148781731,5,66,diacylglycerol and triacylglycerol biosynthesis,BioCyc
ARA:OXIDATIVEPENT-PWY,0.3744301909868869,0.8647865412210505,2,20,pentose phosphate pathway (oxidative branch) I,BioCyc
ARA:PWYQT-4471,0.37467064244762427,0.7898748431152293,5,54,glucosinolate biosynthesis from dihomomethionine,BioCyc
ARA:PWYDQC-4,0.3784912288536893,0.9276488607126664,1,7,indole-3-acetate biosynthesis I,BioCyc
ARA:PWY-6118,0.3789992833426732,0.9261274176842913,1,8,glycerol-3-phosphate shuttle,BioCyc
ARA:PWY-3821,0.3842308980001062,0.9238673457684021,1,8,D-galactose degradation III,BioCyc
ARA:PWY-401,0.3869101997566723,0.9216393563221523,1,9,galactolipid biosynthesis I,BioCyc
ARA:PWY-5098,0.39263985428162385,0.9215518544895647,1,7,chlorophyll a degradation I,BioCyc
ARA:PWY-1822,0.3926950835477225,0.9215274668325483,1,7,indole-3-acetate activation I,BioCyc
ARA:PWY-1187,0.39625160876962984,0.8139804203926282,3,31,glucosinolate biosynthesis from homomethionine,BioCyc
ARA:PWY-5079,0.3977164403180511,0.917850460453546,1,8,L-phenylalanine degradation III,BioCyc
ARA:PWYQT-4476,0.41186768519251704,0.9112343584082315,1,8,indole glucosinolate activation (herbivore attack),BioCyc
ARA:PWY-7183,0.4266124725263317,0.9008689491600742,1,11,pyrimidine nucleobases salvage I,BioCyc
ARA:CHLOROPHYLL-SYN,0.4281870781351337,0.8285115944138133,2,22,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",BioCyc
ARA:PWY-2161B-PMN,0.4334401720443206,0.8981585418499692,1,10,folate polyglutamylation II,BioCyc
ARA:PWY-5791,0.443077957854325,0.8941250846586226,1,9,"1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",BioCyc
ARA:PWY-5837,0.443077957854325,0.8941250846586226,1,9,"1,4-dihydroxy-2-naphthoate biosynthesis",BioCyc
ARA:PWY-735,0.44597264872347175,0.8147125110010047,2,25,jasmonic acid biosynthesis,BioCyc
ARA:SUCSYN-PWY,0.45060324301359744,0.7702344126761962,3,40,sucrose biosynthesis I (from photosynthesis),BioCyc
ARA:PWY-102,0.4524594024160019,0.8890221890901071,1,9,gibberellin inactivation I (2&beta;-hydroxylation),BioCyc
ARA:PWY-1422,0.4558424935240029,0.8871447434116746,1,9,vitamin E biosynthesis (tocopherols),BioCyc
ARA:LYSINE-DEG2-PWY,0.46625657472460913,0.8782088828536995,1,12,lysine degradation II,BioCyc
ARA:PWY-63,0.47306973048609346,0.8750002422468506,1,11,UDP-L-arabinose biosynthesis I (from UDP-xylose),BioCyc
ARA:PWY-6754,0.481017387353457,0.8725371341922008,1,9,S-methyl-5'-thioadenosine degradation I,BioCyc
ARA:PWY-5989,0.483669442973524,0.7426475988211794,3,41,stearate biosynthesis II (bacteria and plants),BioCyc
ARA:PWY-6936,0.4954488300226384,0.8622707977355435,1,10,seleno-amino acid biosynthesis,BioCyc
ARA:CYSTSYN-PWY,0.49699751539220727,0.7754947508614736,2,25,L-cysteine biosynthesis I,BioCyc
ARA:PWY-2541,0.5014727965247191,0.7267497143968211,3,44,plant sterol biosynthesis,BioCyc
ARA:PWY-6527,0.5056962474216664,0.8527196098805674,1,13,stachyose degradation,BioCyc
ARA:PWY-5070,0.510099785847181,0.8542060202040966,1,9,"gibberellin biosynthesis I (non C-3, non C-13 hydroxylation)",BioCyc
ARA:PWY-5971,0.5115115722527106,0.71805113376367935,3,43,palmitate biosynthesis II (bacteria and plants),BioCyc
ARA:CALVIN-PWY,0.5120970097537098,0.718306648862935,3,39,Calvin-Benson-Bassham cycle,BioCyc
ARA:PWY-5337,0.5221157991407459,0.8423734228468693,1,12,stachyose biosynthesis,BioCyc
ARA:PWY-5152,0.5231335700724067,0.843934303023687,1,10,leucodelphinidin biosynthesis,BioCyc
ARA:PWY-5340,0.5238416836361397,0.843445300723197,1,10,sulfate activation for sulfonation,BioCyc
ARA:GLUTORN-PWY,0.5256787730323216,0.8409194155574562,1,11,L-ornithine biosynthesis I,BioCyc
ARA:ETOH-ACETYLCOA-ANA-PWY,0.5266552704133391,0.8391921272282354,1,12,ethanol degradation I,BioCyc
ARA:PWY-6333,0.5266552704133391,0.8391921272282354,1,12,acetaldehyde biosynthesis I,BioCyc
ARA:PWY-6317,0.5310666955189767,0.8337422473716657,1,15,D-galactose degradation I (Leloir pathway),BioCyc
ARA:PWY-7199,0.5340359101343197,0.8350003889869204,1,11,pyrimidine deoxyribonucleosides salvage,BioCyc
ARA:PWY-2501,0.539035607520137,0.8279142927111096,1,15,fatty acid &alpha;-oxidation I,BioCyc
ARA:PWY-7196,0.5430659028708137,0.6885808528602875,3,47,superpathway of pyrimidine ribonucleosides salvage,BioCyc
ARA:PWY66-399,0.54617361118978,0.6570018423396654,4,62,gluconeogenesis III,BioCyc
ARA:PWY-6605,0.5466429862926401,0.8237292190997951,1,13,adenine and adenosine salvage II,BioCyc
ARA:HEME-BIOSYNTHESIS-II,0.5690202741791635,0.8055044858751426,1,14,heme biosynthesis I (aerobic),BioCyc
ARA:PWY-4661,0.5708241122549618,0.8040514091031159,1,14,1D-myo-inositol hexakisphosphate biosynthesis III (Spirodela polyrrhiza),BioCyc
ARA:PWY-7036,0.5764900307420108,0.7037828561630146,2,31,very long chain fatty acid biosynthesis II,BioCyc
ARA:PWY-7177,0.5852431154863874,0.7895297320738952,1,18,UTP and CTP dephosphorylation II,BioCyc
ARA:PWY-6040,0.5930809905494734,0.7875392255495086,1,12,chlorogenic acid biosynthesis II,BioCyc
ARA:PWY-7226,0.6007263057228307,0.7809401780656632,1,12,guanosine deoxyribonucleotides de novo biosynthesis I,BioCyc
ARA:PWY-7227,0.6007263057228307,0.7809401780656632,1,12,adenosine deoxyribonucleotides de novo biosynthesis,BioCyc
ARA:PWY-841,0.6007263057228307,0.7809401780656632,1,12,superpathway of purine nucleotides de novo biosynthesis I,BioCyc
ARA:PWY-6927,0.6022055337435204,0.7775454984042564,1,14,chlorophyll a degradation II,BioCyc
ARA:PWY0A-6303,0.6153529235021294,0.7667296287004051,1,13,methyl indole-3-acetate interconversion,BioCyc
ARA:PWY-7219,0.6210846044027759,0.6119152231459062,3,42,adenosine ribonucleotides de novo biosynthesis,BioCyc
ARA:ARGSYNBSUB-PWY,0.6233834436581998,0.7573916270754135,1,15,L-arginine biosynthesis II (acetyl cycle),BioCyc
ARA:PWY-5043,0.623418173878489,0.7573589922665702,1,15,purine nucleosides salvage II (plant),BioCyc
ARA:PWY-7356,0.6408272901812171,0.7426116379806141,1,13,thiamine salvage IV (yeast),BioCyc
ARA:PWY-5035,0.6441120109673872,0.7382795360204941,1,14,gibberellin biosynthesis III (early C-13 hydroxylation),BioCyc
ARA:GLUCOSE1PMETAB-PWY,0.646898439882043,0.730772777829578,1,21,glucose and glucose-1-phosphate degradation,BioCyc
ARA:PWY-601,0.6474950614704323,0.6319785172298064,2,30,glucosinolate biosynthesis from tryptophan,BioCyc
ARA:ARGSYN-PWY,0.6476135807955308,0.7329978739451072,1,16,L-arginine biosynthesis I (via L-ornithine),BioCyc
ARA:PWY-922,0.6654199926741686,0.7119846877305205,1,20,mevalonate pathway I,BioCyc
ARA:PWY-1121,0.668951847904543,0.5572940445032972,3,54,suberin monomers biosynthesis,BioCyc
ARA:PWY-181,0.6723943991739777,0.6024303144233251,2,36,photorespiration,BioCyc
ARA:PWY-3841,0.6728204456632109,0.6014676633702167,2,38,folate transformations II,BioCyc
ARA:PENTOSE-P-PWY,0.694621543881419,0.57644706156818315,2,36,pentose phosphate pathway,BioCyc
ARA:PWY-7208,0.698945967471333,0.5703252804889574,2,40,superpathway of pyrimidine nucleobases salvage,BioCyc
ARA:PWYQT-4477,0.7000505569754907,0.6759980284770849,1,16,indole glucosinolate activation (intact plant cell),BioCyc
ARA:PWY-361,0.7020174720185228,0.5185535918993741,3,54,phenylpropanoid biosynthesis,BioCyc
ARA:PWYQT-4445,0.7057715739983941,0.6648916417265776,1,23,pyrimidine salvage pathway,BioCyc
ARA:PWY-6902,0.7314926857050115,0.6384847070579102,1,15,chitin degradation II (Vibrio),BioCyc
ARA:DETOX1-PWY,0.7395265696114688,0.6233659082809541,1,21,superoxide radicals degradation,BioCyc
ARA:PWY-5386,0.7406236815087085,0.6213832418892788,1,22,methylglyoxal degradation I,BioCyc
ARA:PWY-2821,0.750910470459548,0.6100633235149068,1,18,glucosinolate biosynthesis from phenylalanine,BioCyc
ARA:TRESYN-PWY,0.7610297653852883,0.5910060540259588,1,28,trehalose biosynthesis I,BioCyc
ARA:PWY-7039,0.7717585007922622,0.47355126853288776,2,52,"phosphatidate metabolism, as a signaling molecule",BioCyc
ARA:PWY-6351,0.7722004745417703,0.4729300037642867,2,52,"D-myo-inositol (1,4,5)-trisphosphate biosynthesis",BioCyc
ARA:PWY-7185,0.774321149271849,0.5715060916416718,1,29,UTP and CTP dephosphorylation I,BioCyc
ARA:PWY-882,0.7824945081780411,0.560353400117292,1,26,L-ascorbate biosynthesis I (L-galactose pathway),BioCyc
ARA:PWY-622,0.7844789168426773,0.5552136879803677,1,33,starch biosynthesis,BioCyc
ARA:GLUTAMINDEG-PWY,0.7849126729984761,0.5559686010144519,1,28,L-glutamine degradation I,BioCyc
ARA:PWY-6039,0.787718404980881,0.554835768030228,1,21,chlorogenic acid biosynthesis I,BioCyc
ARA:THIOREDOX-PWY,0.8280455955065537,0.4903043271974554,1,19,thioredoxin pathway,BioCyc
ARA:PWY66-21,0.841645822166191,0.45943241454035455,1,34,ethanol degradation II,BioCyc
ARA:PWY-1061,0.8449319249874272,0.4547743319659796,1,29,homogalacturonan biosynthesis,BioCyc
ARA:PWY-5973,0.8459273895229629,0.4540387146491425,1,26,cis-vaccenate biosynthesis,BioCyc
ARA:PWY-7450,0.8495969540972408,0.44758702275860873,1,25,anthocyanidin modification (Arabidopsis),BioCyc
ARA:PWY0-166,0.8504295364904016,0.4455772797579385,1,26,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),BioCyc
ARA:PWY-7176,0.8519363530933648,0.4415930386952275,1,29,UTP and CTP de novo biosynthesis,BioCyc
ARA:PWY-5868,0.8548997857773275,0.4362608230717063,1,28,simple coumarins biosynthesis,BioCyc
ARA:DETOX1-PWY-1,0.8574764195674853,0.4312724372394162,1,28,reactive oxygen species degradation,BioCyc
ARA:PWY-7200,0.8617713851684121,0.42362696918434817,1,26,superpathway of pyrimidine deoxyribonucleoside salvage,BioCyc
ARA:GLYCOLYSIS,0.8634743280326492,0.32925129295037103,2,57,glycolysis I (from glucose 6-phosphate),BioCyc
ARA:PWY-6549,0.8635456714540322,0.4168885577894985,1,37,L-glutamine biosynthesis III,BioCyc
ARA:PWY-7528,0.8695786631071689,0.4071798203187058,1,28,L-methionine salvage cycle I (bacteria and plants),BioCyc
ARA:PWYQT-62,0.8733840352740208,0.39784284567219796,1,33,superpathway of proto- and siroheme biosynthesis,BioCyc
ARA:PWY-6787,0.8751389921297184,0.39609918119271104,1,27,flavonoid biosynthesis (in equisetum),BioCyc
ARA:PWY-6545,0.8762973469651054,0.39295837476611417,1,29,pyrimidine deoxyribonucleotides de novo biosynthesis III,BioCyc
ARA:ETHYL-PWY,0.8774788996864662,0.3898530377447969,1,31,ethylene biosynthesis I (plants),BioCyc
ARA:PWY-5980,0.8839727950426532,0.37546868816167317,1,33,xylogalacturonan biosynthesis,BioCyc
ARA:PWY-3801,0.8877889963062245,0.3655184911368271,1,41,sucrose degradation II (sucrose synthase),BioCyc
ARA:PWY0-162,0.89606700955199,0.34819598489020165,1,35,superpathway of pyrimidine ribonucleotides de novo biosynthesis,BioCyc
ARA:PWY-7211,0.90207595436233,0.2570417924852557,2,61,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,BioCyc
ARA:PWY1F-FLAVSYN,0.9032046685626044,0.33218459141632556,1,33,flavonoid biosynthesis,BioCyc
ARA:PWY-3301,0.9072230630026892,0.3213877046747781,1,39,sinapate ester biosynthesis,BioCyc
ARA:PWY-6443,0.9092244566033664,0.24339083626328323,2,54,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",BioCyc
ARA:PWY-7184,0.9108783759706852,0.3133671678881923,1,35,pyrimidine deoxyribonucleotides de novo biosynthesis I,BioCyc
ARA:PWY-5687,0.9117794007554771,0.31055879582519186,1,38,pyrimidine ribonucleotides interconversion,BioCyc
ARA:PWY-5114,0.9174225698697388,0.296396980632789,1,39,UDP-sugars interconversion,BioCyc
ARA:PWY-5723,0.9334637292644146,0.2540310612265869,1,41,Rubisco shunt,BioCyc
ARA:PWY-6352,0.9404327768432821,0.23246845933390703,1,63,3-phosphoinositide biosynthesis,BioCyc
ARA:PWY-7270,0.9437104016302827,0.2251048957405695,1,41,L-methionine salvage cycle II (plants),BioCyc
ARA:PWY-5381,0.946380531128625,0.21740378227794294,1,40,pyridine nucleotide cycling (plants),BioCyc
ARA:PWY-4302,0.9990686273840258,0.007811948946271044,1,84,aerobic respiration III (alternative oxidase pathway),BioCyc
ARA:ALACAT2-PWY,1,0.48400558165844854,0,12,L-alanine degradation II (to D-lactate),BioCyc
ARA:ALANINE-DEG3-PWY,1,0.630561455900539,0,8,L-alanine degradation III,BioCyc
ARA:ALANINE-SYN2-PWY,1,0.630561455900539,0,8,L-alanine biosynthesis II,BioCyc
ARA:ARG-PRO-PWY,1,0.7561079846391215,0,4,L-arginine degradation VI (arginase 2 pathway),BioCyc
ARA:ARGASEDEG-PWY,1,0.8430051655978451,0,3,L-arginine degradation I (arginase pathway),BioCyc
ARA:ARGDEG-V-PWY,1,0.8431535798719597,0,3,L-arginine degradation X (arginine monooxygenase pathway),BioCyc
ARA:ARGININE-SYN4-PWY,1,0.6999725615608052,0,6,L-ornithine biosynthesis II,BioCyc
ARA:ARGSPECAT-PWY,1,0.4491084614066444,0,11,spermine biosynthesis,BioCyc
ARA:ASPARAGINE-BIOSYNTHESIS,1,0.7369677232928337,0,6,L-asparagine biosynthesis I,BioCyc
ARA:ASPARAGINE-DEG1-PWY,1,0.637103328049783,0,6,L-asparagine degradation I,BioCyc
ARA:ASPARAGINESYN-PWY,1,0.7369677232928337,0,6,L-asparagine biosynthesis II,BioCyc
ARA:ASPARTATE-DEG1-PWY,1,0.466749678608923,0,14,L-aspartate degradation I,BioCyc
ARA:ASPARTATESYN-PWY,1,0.466749678608923,0,14,L-aspartate biosynthesis,BioCyc
ARA:ASPASN-ARA-PWY,1,0.21847810043950783,0,26,superpathway of aspartate and asparagine biosynthesis,BioCyc
ARA:ASPSYNII-PWY,1,0.5221350942913998,0,10,cyanide detoxification I,BioCyc
ARA:BRANCHED-CHAIN-AA-SYN-PWY,1,0.11268664962183235,0,37,superpathway of branched chain amino acid biosynthesis,BioCyc
ARA:BSUBPOLYAMSYN-PWY,1,0.4203465251166931,0,12,spermidine biosynthesis I,BioCyc
ARA:CITRULLINE-DEG-PWY,1,0.9304382604976426,0,1,L-citrulline degradation,BioCyc
ARA:COA-PWY,1,0.4869357034220488,0,9,coenzyme A biosynthesis I,BioCyc
ARA:COMPLETE-ARO-ARA-PWY,1,0.08354323890817346,0,38,"superpathway of phenylalanine, tyrosine and tryptophan biosynthesis",BioCyc
ARA:CYANCAT-PWY,1,0.7887877367268228,0,3,cyanate degradation,BioCyc
ARA:FASYN-ELONG-PWY,1,0.32173604331430405,0,15,fatty acid elongation -- saturated,BioCyc
ARA:GLNSYN-PWY,1,0.5436030933786966,0,10,L-glutamine biosynthesis I,BioCyc
ARA:GLUGLNSYN-PWY,1,0.9381904610634788,0,3,L-glutamate biosynthesis IV,BioCyc
ARA:GLUTAMATE-DEG1-PWY,1,0.7679790771278686,0,4,L-glutamate degradation I,BioCyc
ARA:GLUTAMATE-SYN2-PWY,1,0.7679790771278686,0,4,L-glutamate biosynthesis II,BioCyc
