category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
path:ath00130,1,0.611295178158966,0,51,Ubiquinone and other terpenoid-quinone biosynthesis,KEGG
path:ath00196,1,0.7222654075887471,0,20,Photosynthesis - antenna proteins,KEGG
path:ath00220,1,0.6733374942344422,0,48,Arginine biosynthesis,KEGG
path:ath00232,1,0.9817518461878789,0,3,Caffeine metabolism,KEGG
path:ath00240,1,0.5131476410972686,0,72,Pyrimidine metabolism,KEGG
path:ath00250,1,0.5686776454549703,0,72,"Alanine, aspartate and glutamate metabolism",KEGG
path:ath00280,1,0.540973717706663,0,78,"Valine, leucine and isoleucine degradation",KEGG
path:ath00290,1,0.7760101949555016,0,29,"Valine, leucine and isoleucine biosynthesis",KEGG
path:ath00310,1,0.6763439549230819,0,51,Lysine degradation,KEGG
path:ath00330,1,0.5579370681126088,0,68,Arginine and proline metabolism,KEGG
path:ath00340,1,0.7975692598429843,0,27,Histidine metabolism,KEGG
path:ath00360,1,0.6169985035967324,0,54,Phenylalanine metabolism,KEGG
path:ath00380,1,0.4935554788582825,0,76,Tryptophan metabolism,KEGG
path:ath00400,1,0.5296127660576141,0,69,"Phenylalanine, tyrosine and tryptophan biosynthesis",KEGG
path:ath00410,1,0.6845069081554049,0,51,beta-Alanine metabolism,KEGG
path:ath00440,1,0.8947460729191077,0,13,Phosphonate and phosphinate metabolism,KEGG
path:ath00450,1,0.8191491969176679,0,25,Selenocompound metabolism,KEGG
path:ath00460,1,0.4732169874393729,0,87,Cyanoamino acid metabolism,KEGG
path:ath00480,1,0.20710597037842923,0,129,Glutathione metabolism,KEGG
path:ath00510,1,0.5608068953569892,0,62,N-Glycan biosynthesis,KEGG
path:ath00511,1,0.8327714205967003,0,29,Other glycan degradation,KEGG
path:ath00514,1,0.8527050463424202,0,19,Other types of O-glycan biosynthesis,KEGG
path:ath00520,1,0.23473547699096045,0,152,Amino sugar and nucleotide sugar metabolism,KEGG
path:ath00531,1,0.934704355071228,0,11,Glycosaminoglycan degradation,KEGG
path:ath00561,1,0.5155956948679317,0,88,Glycerolipid metabolism,KEGG
path:ath00562,1,0.4703395935056194,0,99,Inositol phosphate metabolism,KEGG
path:ath00563,1,0.7082886732781438,0,38,Glycosylphosphatidylinositol (GPI)-anchor biosynthesis,KEGG
path:ath00564,1,0.3219657600331669,0,138,Glycerophospholipid metabolism,KEGG
path:ath00565,1,0.7644337818670865,0,39,Ether lipid metabolism,KEGG
path:ath00590,1,0.8027092721342108,0,20,Arachidonic acid metabolism,KEGG
path:ath00591,1,0.9444221893685835,0,8,Linoleic acid metabolism,KEGG
path:ath00600,1,0.7557533127881668,0,40,Sphingolipid metabolism,KEGG
path:ath00601,1,0.9682830959421209,0,2,Glycosphingolipid biosynthesis - lacto and neolacto series,KEGG
path:ath00603,1,0.9282749024070884,0,8,Glycosphingolipid biosynthesis - globo and isoglobo series,KEGG
path:ath00604,1,0.9648975148228464,0,6,Glycosphingolipid biosynthesis - ganglio series,KEGG
path:ath00620,1,0.3700671034925425,0,126,Pyruvate metabolism,KEGG
path:ath00640,1,0.6494564698641542,0,55,Propanoate metabolism,KEGG
path:ath00650,1,0.7851086010278909,0,30,Butanoate metabolism,KEGG
path:ath00660,1,0.927578735556864,0,9,C5-Branched dibasic acid metabolism,KEGG
path:ath00670,1,0.7665539762667604,0,30,One carbon pool by folate,KEGG
path:ath00710,1,0.4869246290347837,0,83,Carbon fixation in photosynthetic organisms,KEGG
path:ath00740,1,0.7578338413398695,0,24,Riboflavin metabolism,KEGG
path:ath00750,1,0.8105710618886456,0,17,Vitamin B6 metabolism,KEGG
path:ath00760,1,0.8299505411514284,0,22,Nicotinate and nicotinamide metabolism,KEGG
path:ath00770,1,0.6890594012049045,0,39,Pantothenate and CoA biosynthesis,KEGG
path:ath00780,1,0.800019403378327,0,23,Biotin metabolism,KEGG
path:ath00785,1,0.9167423401837428,0,6,Lipoic acid metabolism,KEGG
path:ath00790,1,0.6841252719894204,0,42,Folate biosynthesis,KEGG
path:ath00860,1,0.5067345923188536,0,65,Porphyrin and chlorophyll metabolism,KEGG
path:ath00901,1,0.9614420835221713,0,4,Indole alkaloid biosynthesis,KEGG
path:ath00902,1,0.9370933459172965,0,6,Monoterpenoid biosynthesis,KEGG
path:ath00903,1,0.9320809689549417,0,9,Limonene and pinene degradation,KEGG
path:ath00904,1,0.8491203919719805,0,16,Diterpenoid biosynthesis,KEGG
path:ath00905,1,0.9172991339077755,0,12,Brassinosteroid biosynthesis,KEGG
path:ath00906,1,0.7887306736122874,0,29,Carotenoid biosynthesis,KEGG
path:ath00908,1,0.8278343185902644,0,20,Zeatin biosynthesis,KEGG
path:ath00909,1,0.8625174437798497,0,22,Sesquiterpenoid and triterpenoid biosynthesis,KEGG
path:ath00941,1,0.7467707559856583,0,21,Flavonoid biosynthesis,KEGG
path:ath00942,1,0.9700033997149041,0,2,Anthocyanin biosynthesis,KEGG
path:ath00944,1,0.965602641559771,0,3,Flavone and flavonol biosynthesis,KEGG
path:ath00945,1,0.8850568374111433,0,9,"Stilbenoid, diarylheptanoid and gingerol biosynthesis",KEGG
path:ath00950,1,0.8401716263329655,0,24,Isoquinoline alkaloid biosynthesis,KEGG
path:ath00960,1,0.7226792016887758,0,36,"Tropane, piperidine and pyridine alkaloid biosynthesis",KEGG
path:ath00965,1,0.9765543340368058,0,2,Betalain biosynthesis,KEGG
path:ath00966,1,0.7645490419643882,0,25,Glucosinolate biosynthesis,KEGG
path:ath00970,1,0.6331124018080619,0,64,Aminoacyl-tRNA biosynthesis,KEGG
path:ath01040,1,0.8029560364506105,0,27,Biosynthesis of unsaturated fatty acids,KEGG
path:ath01212,1,0.4988964129560754,0,83,Fatty acid metabolism,KEGG
path:ath01502,1,0.9894846856150458,0,1,Vancomycin resistance,KEGG
path:ath02010,1,0.871589341443888,0,26,ABC transporters,KEGG
path:ath03008,1,0.3614860387978123,0,108,Ribosome biogenesis in eukaryotes,KEGG
path:ath03010,1,0.0017766627961961741,0,374,Ribosome,KEGG
path:ath03013,1,0.1469800897447083,0,208,RNA transport,KEGG
path:ath03015,1,0.2260065439007862,0,185,mRNA surveillance pathway,KEGG
path:ath03020,1,0.5776720893325209,0,44,RNA polymerase,KEGG
path:ath03022,1,0.5517869412455886,0,66,Basal transcription factors,KEGG
path:ath03030,1,0.5882748771767634,0,57,DNA replication,KEGG
path:ath03050,1,0.4585383310193137,0,80,Proteasome,KEGG
path:ath03410,1,0.5660323098963056,0,61,Base excision repair,KEGG
path:ath03420,1,0.4786913740478933,0,84,Nucleotide excision repair,KEGG
path:ath03430,1,0.6522384388279522,0,44,Mismatch repair,KEGG
path:ath03440,1,0.5031173750638653,0,77,Homologous recombination,KEGG
path:ath03450,1,0.9009722009593513,0,17,Non-homologous end-joining,KEGG
path:ath04070,1,0.40585551718736385,0,105,Phosphatidylinositol signaling system,KEGG
path:ath04122,1,0.737140346928566,0,25,Sulfur relay system,KEGG
path:ath04136,1,0.5361997039967847,0,63,Autophagy - other,KEGG
path:ath04144,1,0.15442867412671119,0,203,Endocytosis,KEGG
path:ath04145,1,0.2918449681316186,0,110,Phagosome,KEGG
path:ath04146,1,0.34656712222177133,0,123,Peroxisome,KEGG
path:ath04933,1,0.7560544072847574,0,26,AGE-RAGE signaling pathway in diabetic complications,KEGG
