category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-2821,0.08146781264030545,0.9969970676264207,1,18,glucosinolate biosynthesis from phenylalanine,BioCyc
ARA:PWY-5884,0.08443538716702081,0.9967369704098452,1,22,wax esters biosynthesis I,BioCyc
ARA:LEU-DEG2-PWY,0.10373290020127203,0.9949658209354991,1,32,L-leucine degradation I,BioCyc
ARA:PWY-1081,0.1388555006152577,0.990807175078014,1,38,homogalacturonan degradation,BioCyc
ARA:PWY-2541,0.14594506574869137,0.9897796694850436,1,44,plant sterol biosynthesis,BioCyc
ARA:PWY-5992,0.15885410824624813,0.9878403735871214,1,42,thalianol and derivatives biosynthesis,BioCyc
ARA:PWY-7270,0.16012904676266482,0.9876448429918094,1,41,L-methionine salvage cycle II (plants),BioCyc
ARA:PWY0-1313,0.9999999999999989,0.9780237906821574,0,10,acetate conversion to acetyl-CoA,BioCyc
ARA:PWY-4302,0.9999999999999999,0.6676014003544574,0,84,aerobic respiration III (alternative oxidase pathway),BioCyc
ARA:ALACAT2-PWY,1,0.960707567700474,0,12,L-alanine degradation II (to D-lactate),BioCyc
ARA:ALANINE-DEG3-PWY,1,0.9764103173526438,0,8,L-alanine degradation III,BioCyc
ARA:ALANINE-SYN2-PWY,1,0.9764103173526438,0,8,L-alanine biosynthesis II,BioCyc
ARA:ARG-PRO-PWY,1,0.9831735951384207,0,4,L-arginine degradation VI (arginase 2 pathway),BioCyc
ARA:ARGASEDEG-PWY,1,0.9908959261267952,0,3,L-arginine degradation I (arginase pathway),BioCyc
ARA:ARGDEG-V-PWY,1,0.9903324305059049,0,3,L-arginine degradation X (arginine monooxygenase pathway),BioCyc
ARA:ARGININE-SYN4-PWY,1,0.9796917668815093,0,6,L-ornithine biosynthesis II,BioCyc
ARA:ARGSPECAT-PWY,1,0.9531899863092399,0,11,spermine biosynthesis,BioCyc
ARA:ARGSYN-PWY,1,0.9418376532365373,0,16,L-arginine biosynthesis I (via L-ornithine),BioCyc
ARA:ARGSYNBSUB-PWY,1,0.9457099130345846,0,15,L-arginine biosynthesis II (acetyl cycle),BioCyc
ARA:ASPARAGINE-BIOSYNTHESIS,1,0.985040719508593,0,6,L-asparagine biosynthesis I,BioCyc
ARA:ASPARAGINE-DEG1-PWY,1,0.9725854065823323,0,6,L-asparagine degradation I,BioCyc
ARA:ASPARAGINESYN-PWY,1,0.985040719508593,0,6,L-asparagine biosynthesis II,BioCyc
ARA:ASPARTATE-DEG1-PWY,1,0.9601229482416657,0,14,L-aspartate degradation I,BioCyc
ARA:ASPARTATESYN-PWY,1,0.9601229482416657,0,14,L-aspartate biosynthesis,BioCyc
ARA:ASPASN-ARA-PWY,1,0.91968987286917,0,26,superpathway of aspartate and asparagine biosynthesis,BioCyc
ARA:ASPSYNII-PWY,1,0.9610628094149394,0,10,cyanide detoxification I,BioCyc
ARA:BSUBPOLYAMSYN-PWY,1,0.9493461955186775,0,12,spermidine biosynthesis I,BioCyc
ARA:CALVIN-PWY,1,0.8456638446026743,0,39,Calvin-Benson-Bassham cycle,BioCyc
ARA:CAMALEXIN-SYN,1,0.8804318374177159,0,29,camalexin biosynthesis,BioCyc
ARA:CHLOROPHYLL-SYN,1,0.9164776878609322,0,22,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",BioCyc
ARA:CITRULBIO-PWY,1,0.902065111760044,0,35,L-citrulline biosynthesis,BioCyc
ARA:CITRULLINE-DEG-PWY,1,0.9954896201492088,0,1,L-citrulline degradation,BioCyc
ARA:COA-PWY,1,0.9573805690692271,0,9,coenzyme A biosynthesis I,BioCyc
ARA:COMPLETE-ARO-ARA-PWY,1,0.8624746795422685,0,38,"superpathway of phenylalanine, tyrosine and tryptophan biosynthesis",BioCyc
ARA:CYANCAT-PWY,1,0.9852781583242188,0,3,cyanate degradation,BioCyc
ARA:CYSTSYN-PWY,1,0.9026458893816197,0,25,L-cysteine biosynthesis I,BioCyc
ARA:DETOX1-PWY,1,0.9244356258436184,0,21,superoxide radicals degradation,BioCyc
ARA:DETOX1-PWY-1,1,0.8908607762818079,0,28,reactive oxygen species degradation,BioCyc
ARA:ETHYL-PWY,1,0.8804270912466388,0,31,ethylene biosynthesis I (plants),BioCyc
ARA:ETOH-ACETYLCOA-ANA-PWY,1,0.9569737506056901,0,12,ethanol degradation I,BioCyc
ARA:FASYN-ELONG-PWY,1,0.936419063579377,0,15,fatty acid elongation -- saturated,BioCyc
ARA:GLNSYN-PWY,1,0.9649745111861476,0,10,L-glutamine biosynthesis I,BioCyc
ARA:GLUCONEO-PWY,1,0.8091309717126444,0,60,gluconeogenesis I,BioCyc
ARA:GLUCOSE1PMETAB-PWY,1,0.9514507564667996,0,21,glucose and glucose-1-phosphate degradation,BioCyc
ARA:GLUGLNSYN-PWY,1,0.9960084427344825,0,3,L-glutamate biosynthesis IV,BioCyc
ARA:GLUT-REDOX-PWY,1,0.9926380874534905,0,4,glutathione-glutaredoxin redox reactions,BioCyc
ARA:GLUTAMATE-DEG1-PWY,1,0.9839450825178198,0,4,L-glutamate degradation I,BioCyc
ARA:GLUTAMATE-SYN2-PWY,1,0.9839450825178198,0,4,L-glutamate biosynthesis II,BioCyc
ARA:GLUTAMINDEG-PWY,1,0.9236028611114221,0,28,L-glutamine degradation I,BioCyc
ARA:GLUTATHIONESYN-PWY,1,0.9932620342213454,0,3,glutathione biosynthesis,BioCyc
ARA:GLUTORN-PWY,1,0.9578315348392473,0,11,L-ornithine biosynthesis I,BioCyc
ARA:GLUTSYNIII-PWY,1,0.9808319357786349,0,6,L-glutamate biosynthesis III,BioCyc
ARA:GLYCLEAV-PWY,1,0.9401885456121613,0,17,glycine cleavage,BioCyc
ARA:GLYCOLYSIS,1,0.817010494424463,0,57,glycolysis I (from glucose 6-phosphate),BioCyc
ARA:GLYOXDEG-PWY,1,0.9950620471571352,0,2,glycolate and glyoxylate degradation II,BioCyc
ARA:GLYOXYLATE-BYPASS,1,0.9470757117008382,0,17,glyoxylate cycle,BioCyc
ARA:GLYSYN-ALA-PWY,1,0.9612389390545685,0,12,glycine biosynthesis III,BioCyc
ARA:GLYSYN-PWY,1,0.9661832919655442,0,11,glycine biosynthesis I,BioCyc
ARA:GLYSYN2-PWY,1,0.939304713329045,0,20,glycine biosynthesis,BioCyc
ARA:HEME-BIOSYNTHESIS-II,1,0.9529469327559055,0,14,heme biosynthesis I (aerobic),BioCyc
ARA:HEXPPSYN-PWY,1,0.9919709508249128,0,2,hexaprenyl diphosphate biosynthesis,BioCyc
ARA:HISTSYN-PWY,1,0.9423830624307036,0,16,L-histidine biosynthesis,BioCyc
ARA:HOMOCYSDEGR-PWY,1,0.9959933214587492,0,1,L-cysteine biosynthesis III (from L-homocysteine),BioCyc
ARA:HOMOSER-THRESYN-PWY,1,0.9800184429179223,0,4,L-threonine biosynthesis,BioCyc
ARA:HOMOSERSYN-PWY,1,0.9784769461807548,0,10,L-homoserine biosynthesis,BioCyc
ARA:ILE-VAL-PWY,1,0.9503695231863283,0,19,superpathway of isoleucine and valine biosynthesis,BioCyc
ARA:ILEUDEG-PWY,1,0.9311669056156259,0,20,L-isoleucine degradation I,BioCyc
ARA:ILEUSYN-PWY,1,0.9655735656839732,0,12,L-isoleucine biosynthesis I (from threonine),BioCyc
ARA:KDOSYN-PWY,1,0.9929966380359614,0,2,Kdo transfer to lipid IVA I,BioCyc
ARA:LCYSDEG-PWY,1,0.9951861037601086,0,1,L-cysteine degradation II,BioCyc
ARA:LIPAS-PWY,1,0.7103730124300902,0,93,triacylglycerol degradation,BioCyc
ARA:LIPASYN-PWY,1,0.7712895804445099,0,72,phospholipases,BioCyc
ARA:LYSINE-DEG2-PWY,1,0.966618525456647,0,12,lysine degradation II,BioCyc
ARA:MALATE-ASPARTATE-SHUTTLE-PWY,1,0.9324551371117198,0,21,L-aspartate degradation II,BioCyc
ARA:MANNCAT-PWY,1,0.9839534871878236,0,4,D-mannose degradation,BioCyc
ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,1,0.9086987106630404,0,25,"protein N-glycosylation (eukaryotic, high mannose)",BioCyc
ARA:METHIONINE-DEG1-PWY,1,0.9604494115197357,0,9,L-methionine degradation I (to L-homocysteine),BioCyc
ARA:NAGLIPASYN-PWY,1,0.9530627923980912,0,11,lipid IVA biosynthesis,BioCyc
ARA:NONMEVIPP-PWY,1,0.9508078008698452,0,15,methylerythritol phosphate pathway I,BioCyc
ARA:NONOXIPENT-PWY,1,0.9383487213846747,0,16,pentose phosphate pathway (non-oxidative branch),BioCyc
ARA:OXIDATIVEPENT-PWY,1,0.9261002429736497,0,20,pentose phosphate pathway (oxidative branch) I,BioCyc
ARA:P401-PWY,1,0.9643258695098942,0,9,cyanide degradation,BioCyc
ARA:PANTO-PWY,1,0.9757222932948025,0,7,phosphopantothenate biosynthesis I,BioCyc
ARA:PENTOSE-P-PWY,1,0.868700288694789,0,36,pentose phosphate pathway,BioCyc
ARA:PHOSLIPSYN2-PWY,1,0.9807140569247125,0,6,superpathway of phospholipid biosynthesis II (plants),BioCyc
ARA:PHOTOALL-PWY,1,0.6633949875161109,0,85,oxygenic photosynthesis,BioCyc
ARA:PLPSAL-PWY,1,0.9859440263654425,0,5,pyridoxal 5'-phosphate salvage I,BioCyc
ARA:POLYAMINSYN3-PWY,1,0.989298949116797,0,3,superpathway of polyamine biosynthesis II,BioCyc
ARA:PROSYN-PWY,1,0.9887486217527074,0,3,L-proline biosynthesis I,BioCyc
ARA:PROUT-PWY,1,0.9881668233032835,0,4,L-proline degradation,BioCyc
ARA:PWY-1001,1,0.958954039710903,0,20,cellulose biosynthesis,BioCyc
ARA:PWY-101,1,0.7867544251206647,0,46,photosynthesis light reactions,BioCyc
ARA:PWY-102,1,0.9649385761144587,0,9,gibberellin inactivation I (2&beta;-hydroxylation),BioCyc
ARA:PWY-1042,1,0.8252026949479973,0,55,glycolysis IV (plant cytosol),BioCyc
ARA:PWY-1061,1,0.8987285951588647,0,29,homogalacturonan biosynthesis,BioCyc
ARA:PWY-112,1,0.9870415241027135,0,5,lupeol biosynthesis,BioCyc
ARA:PWY-1121,1,0.8234985021967737,0,54,suberin monomers biosynthesis,BioCyc
ARA:PWY-116,1,0.9837371117292005,0,4,coniferin metabolism,BioCyc
ARA:PWY-1269,1,0.9698516008480301,0,9,CMP-3-deoxy-D-manno-octulosonate biosynthesis,BioCyc
ARA:PWY-1422,1,0.9654003223614119,0,9,vitamin E biosynthesis (tocopherols),BioCyc
ARA:PWY-1581,1,0.9735349700209941,0,6,plastoquinol-9 biosynthesis I,BioCyc
ARA:PWY-1722,1,0.9674429467638895,0,8,"formate assimilation into 5,10-methylenetetrahydrofolate",BioCyc
ARA:PWY-1782,1,0.9430330126521479,0,15,superpathway of indole-3-acetate conjugate biosynthesis,BioCyc
ARA:PWY-1801,1,0.9916531661491876,0,2,formaldehyde oxidation II (glutathione-dependent),BioCyc
ARA:PWY-181,1,0.8743562245542625,0,36,photorespiration,BioCyc
ARA:PWY-1822,1,0.9693203083156132,0,7,indole-3-acetate activation I,BioCyc
ARA:PWY-1881,1,0.9965546245658312,0,1,formate oxidation to CO2,BioCyc
ARA:PWY-2,1,0.9922832192532827,0,3,putrescine degradation IV,BioCyc
ARA:PWY-2021,1,0.9639736059092968,0,10,indole-3-acetate degradation IV,BioCyc
ARA:PWY-2161,1,0.9548830245340161,0,16,folate polyglutamylation,BioCyc
ARA:PWY-2161B,1,0.977064002691285,0,6,glutamate removal from folates,BioCyc
ARA:PWY-2161B-PMN,1,0.9686100909221413,0,10,folate polyglutamylation II,BioCyc
ARA:PWY-2181,1,0.9780167121130082,0,5,free phenylpropanoid acid biosynthesis,BioCyc
ARA:PWY-2261,1,0.890241379845953,0,26,ascorbate glutathione cycle,BioCyc
ARA:PWY-2301,1,0.9778779270793639,0,6,myo-inositol biosynthesis,BioCyc
ARA:PWY-2501,1,0.9619550792639249,0,15,fatty acid &alpha;-oxidation I,BioCyc
ARA:PWY-2582,1,0.9779462441956343,0,8,brassinosteroid biosynthesis II,BioCyc
ARA:PWY-2602,1,0.9942444306911605,0,1,brassinosteroid biosynthesis III,BioCyc
ARA:PWY-2681,1,0.9346670305936993,0,17,trans-zeatin biosynthesis,BioCyc
ARA:PWY-2724,1,0.9693310085266729,0,12,alkane oxidation,BioCyc
ARA:PWY-2781,1,0.994095691325668,0,2,cis-zeatin biosynthesis,BioCyc
ARA:PWY-282,1,0.968086567745024,0,8,cuticular wax biosynthesis,BioCyc
ARA:PWY-2841,1,0.9792543046960226,0,7,cytokinins degradation,BioCyc
ARA:PWY-2881,1,0.9675083128276543,0,7,cytokinins 7-N-glucoside biosynthesis,BioCyc
ARA:PWY-2901,1,0.9675083128276543,0,7,cytokinins 9-N-glucoside biosynthesis,BioCyc
ARA:PWY-2902,1,0.966970668798776,0,8,cytokinin-O-glucosides biosynthesis,BioCyc
ARA:PWY-3001,1,0.8859205196759902,0,41,superpathway of L-isoleucine biosynthesis I,BioCyc
ARA:PWY-3041,1,0.9875924939170241,0,4,monoterpene biosynthesis,BioCyc
ARA:PWY-3101,1,0.9486308331717289,0,11,flavonol biosynthesis,BioCyc
ARA:PWY-3181,1,0.9921270054876085,0,5,L-tryptophan degradation VI (via tryptamine),BioCyc
ARA:PWY-321,1,0.8847502904843788,0,35,cutin biosynthesis,BioCyc
ARA:PWY-3221,1,0.9950915126221914,0,1,dTDP-L-rhamnose biosynthesis II,BioCyc
ARA:PWY-3261,1,0.9852884198519681,0,4,UDP-L-rhamnose biosynthesis,BioCyc
ARA:PWY-3301,1,0.8747500399827903,0,39,sinapate ester biosynthesis,BioCyc
ARA:PWY-3341,1,0.9860767749621259,0,4,L-proline biosynthesis III,BioCyc
ARA:PWY-3385,1,0.9554172097979623,0,14,choline biosynthesis I,BioCyc
ARA:PWY-3461,1,0.9644670699152204,0,9,L-tyrosine biosynthesis II,BioCyc
ARA:PWY-3462,1,0.9492720477522133,0,13,L-phenylalanine biosynthesis II,BioCyc
ARA:PWY-3481,1,0.9364587455429358,0,16,superpathway of L-phenylalanine and L-tyrosine biosynthesis,BioCyc
ARA:PWY-3561,1,0.9415260771456928,0,26,choline biosynthesis III,BioCyc
ARA:PWY-361,1,0.800777586885336,0,54,phenylpropanoid biosynthesis,BioCyc
ARA:PWY-3742,1,0.8941335234875318,0,30,tetrahydrofolate biosynthesis II,BioCyc
ARA:PWY-3781,1,0.6084006989803499,0,104,aerobic respiration I (cytochrome c),BioCyc
ARA:PWY-3801,1,0.8988695352339421,0,41,sucrose degradation II (sucrose synthase),BioCyc
ARA:PWY-381,1,0.95666658565853,0,13,nitrate reduction II (assimilatory),BioCyc
ARA:PWY-3821,1,0.9726331172626324,0,8,D-galactose degradation III,BioCyc
ARA:PWY-3841,1,0.8746920838008015,0,38,folate transformations II,BioCyc
ARA:PWY-3881,1,0.9723423547522543,0,7,mannitol biosynthesis,BioCyc
ARA:PWY-3941,1,0.9800131130644519,0,5,&beta;-alanine biosynthesis II,BioCyc
ARA:PWY-3982,1,0.9891316872955966,0,3,uracil degradation I (reductive),BioCyc
ARA:PWY-4,1,0.9936704015549096,0,3,UDP-D-galacturonate biosynthesis II (from D-galacturonate),BioCyc
ARA:PWY-40,1,0.9903324305059049,0,3,putrescine biosynthesis I,BioCyc
ARA:PWY-401,1,0.9744563953927371,0,9,galactolipid biosynthesis I,BioCyc
ARA:PWY-4041,1,0.9624005962718084,0,11,&gamma;-glutamyl cycle,BioCyc
ARA:PWY-4081,1,0.939016754780597,0,15,glutathione-peroxide redox reactions,BioCyc
ARA:PWY-4101,1,0.9338860191817235,0,17,D-sorbitol degradation I,BioCyc
ARA:PWY-4203,1,0.9861203453040033,0,3,volatile benzenoid biosynthesis I (ester formation),BioCyc
ARA:PWY-4221ARA,1,0.9340659848451112,0,16,superpathway of pantothenate and coenzymeA biosynthesis,BioCyc
ARA:PWY-4261,1,0.9931069107008244,0,2,glycerol degradation I,BioCyc
ARA:PWY-43,1,0.9787532092545459,0,6,putrescine biosynthesis II,BioCyc
ARA:PWY-4341,1,0.9973406329519795,0,2,L-glutamate biosynthesis V,BioCyc
ARA:PWY-4381,1,0.9559423031027784,0,14,fatty acid biosynthesis initiation I,BioCyc
ARA:PWY-4541,1,0.9603867241124925,0,9,"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P3)",BioCyc
ARA:PWY-4562,1,0.943617157730939,0,15,"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P3)",BioCyc
ARA:PWY-4661,1,0.9532835973597427,0,14,1D-myo-inositol hexakisphosphate biosynthesis III (Spirodela polyrrhiza),BioCyc
ARA:PWY-4702,1,0.9849391420407502,0,4,phytate degradation I,BioCyc
ARA:PWY-4765,1,0.943617157730939,0,15,superpathway of lipid-dependent phytate biosynthesis,BioCyc
ARA:PWY-4821,1,0.937900712603579,0,18,UDP-D-xylose biosynthesis,BioCyc
ARA:PWY-4841,1,0.9732413745591936,0,7,UDP-&alpha;-D-glucuronate biosynthesis (from myo-inositol),BioCyc
ARA:PWY-4861,1,0.9722306262754914,0,6,UDP-D-galacturonate biosynthesis I (from UDP-D-glucuronate),BioCyc
ARA:PWY-4983,1,0.9825933667572803,0,5,L-citrulline-nitric oxide cycle,BioCyc
ARA:PWY-4984,1,0.9788648994596787,0,6,urea cycle,BioCyc
ARA:PWY-5027,1,0.9800620803260527,0,4,phylloquinol biosynthesis,BioCyc
ARA:PWY-5032,1,0.9981155872293757,0,1,ent-kaurene biosynthesis I,BioCyc
ARA:PWY-5034,1,0.9873209528088698,0,4,GA12 biosynthesis,BioCyc
ARA:PWY-5035,1,0.9383580963942534,0,14,gibberellin biosynthesis III (early C-13 hydroxylation),BioCyc
ARA:PWY-5036,1,0.9900209853575531,0,2,gibberellin biosynthesis II (early C-3 hydroxylation),BioCyc
ARA:PWY-5041,1,0.9497507154129562,0,15,S-adenosyl-L-methionine cycle II,BioCyc
ARA:PWY-5043,1,0.9452113942419335,0,15,purine nucleosides salvage II (plant),BioCyc
ARA:PWY-5046,1,0.941704017068088,0,17,2-oxoisovalerate decarboxylation to isobutanoyl-CoA,BioCyc
ARA:PWY-5049,1,0.9947865670772698,0,1,rosmarinic acid biosynthesis II,BioCyc
ARA:PWY-5060,1,0.98246163302923,0,4,luteolin biosynthesis,BioCyc
ARA:PWY-5063,1,0.9956967230825634,0,1,phytyl diphosphate biosynthesis,BioCyc
ARA:PWY-5064,1,0.992846249813845,0,2,chlorophyll a biosynthesis II,BioCyc
ARA:PWY-5068,1,0.9815529685609394,0,6,chlorophyll cycle,BioCyc
ARA:PWY-5070,1,0.9564799420419853,0,9,"gibberellin biosynthesis I (non C-3, non C-13 hydroxylation)",BioCyc
ARA:PWY-5079,1,0.9701130359511548,0,8,L-phenylalanine degradation III,BioCyc
ARA:PWY-5080,1,0.8451228674084932,0,41,very long chain fatty acid biosynthesis I,BioCyc
ARA:PWY-5083,1,0.7219704969064239,0,70,NAD/NADH phosphorylation and dephosphorylation,BioCyc
ARA:PWY-5084,1,0.9533380715415067,0,15,2-oxoglutarate decarboxylation to succinyl-CoA,BioCyc
ARA:PWY-5086,1,0.9971380882121139,0,1,chlorophyll a biosynthesis I,BioCyc
ARA:PWY-5097,1,0.9417014678725701,0,19,L-lysine biosynthesis VI,BioCyc
ARA:PWY-5098,1,0.9696568744962157,0,7,chlorophyll a degradation I,BioCyc
ARA:PWY-5107,1,0.9908188294251524,0,2,phytol salvage pathway,BioCyc
ARA:PWY-5111,1,0.9750065734868515,0,8,CMP-KDO biosynthesis II (from D-arabinose 5-phosphate),BioCyc
ARA:PWY-5113,1,0.9933537696621773,0,2,UDP-D-apiose biosynthesis (from UDP-D-glucuronate),BioCyc
ARA:PWY-5114,1,0.8659936136986678,0,39,UDP-sugars interconversion,BioCyc
ARA:PWY-5115,1,0.996764577174845,0,1,GDP-L-galactose biosynthesis,BioCyc
ARA:PWY-5120,1,0.9287056940783867,0,14,geranylgeranyl diphosphate biosynthesis,BioCyc
ARA:PWY-5121,1,0.8672763443826174,0,34,superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),BioCyc
ARA:PWY-5122,1,0.9245432728749559,0,16,geranyl diphosphate biosynthesis,BioCyc
ARA:PWY-5123,1,0.9107016634395423,0,21,"trans, trans-farnesyl diphosphate biosynthesis",BioCyc
ARA:PWY-5129,1,0.8929083144376976,0,32,sphingolipid biosynthesis (plants),BioCyc
ARA:PWY-5136,1,0.9568582173710931,0,14,fatty acid &beta;-oxidation II (peroxisome),BioCyc
ARA:PWY-5138,1,0.9587066001469082,0,10,"unsaturated, even numbered fatty acid &beta;-oxidation",BioCyc
ARA:PWY-5142,1,0.9761108050599812,0,6,acyl-ACP thioesterase pathway,BioCyc
ARA:PWY-5143,1,0.956727377030923,0,17,long-chain fatty acid activation,BioCyc
ARA:PWY-5147,1,0.9099918788194479,0,30,oleate biosynthesis I (plants),BioCyc
ARA:PWY-5148,1,0.9639431048097361,0,8,acyl-CoA hydrolysis,BioCyc
ARA:PWY-5152,1,0.9563512647370805,0,10,leucodelphinidin biosynthesis,BioCyc
ARA:PWY-5168,1,0.9849762848943489,0,4,ferulate and sinapate biosynthesis,BioCyc
ARA:PWY-5172,1,0.9769140254858726,0,8,acetyl-CoA biosynthesis III (from citrate),BioCyc
ARA:PWY-5175,1,0.9968322144361554,0,1,lactucaxanthin biosynthesis,BioCyc
ARA:PWY-5176,1,0.9975588229308309,0,1,coumarin biosynthesis (via 2-coumarate),BioCyc
ARA:PWY-5188,1,0.9533259445682654,0,13,tetrapyrrole biosynthesis I (from glutamate),BioCyc
ARA:PWY-5194,1,0.9798887086954334,0,5,siroheme biosynthesis,BioCyc
ARA:PWY-5203,1,0.973578583797828,0,9,soybean saponin I biosynthesis,BioCyc
ARA:PWY-5267,1,0.9635573108126855,0,9,glucosinolate activation,BioCyc
ARA:PWY-5269,1,0.9723852792362877,0,6,cardiolipin biosynthesis II,BioCyc
ARA:PWY-5271,1,0.9924746064593145,0,2,phaseic acid biosynthesis,BioCyc
ARA:PWY-5272,1,0.955508105093479,0,9,abscisic acid glucose ester metabolism,BioCyc
ARA:PWY-5285,1,0.9908874503750011,0,2,sulfide oxidation III (persulfide dioxygenase),BioCyc
ARA:PWY-5287,1,0.9953953079549773,0,1,sanguinarine and macarpine biosynthesis,BioCyc
ARA:PWY-5313,1,0.9800765400687347,0,4,superpathway of anthocyanin biosynthesis (from cyanidin and cyanidin 3-O-glucoside),BioCyc
ARA:PWY-5320,1,0.9281230629406942,0,16,kaempferol glycoside biosynthesis (Arabidopsis),BioCyc
ARA:PWY-5321,1,0.8046753519183253,0,44,quercetin glycoside biosynthesis (Arabidopsis),BioCyc
ARA:PWY-5326,1,0.9917415157921481,0,2,sulfite oxidation IV,BioCyc
ARA:PWY-5337,1,0.9597421725826681,0,12,stachyose biosynthesis,BioCyc
ARA:PWY-5340,1,0.9550548247258154,0,10,sulfate activation for sulfonation,BioCyc
ARA:PWY-5342,1,0.9979498014577682,0,1,ajugose biosynthesis I (galactinol-dependent),BioCyc
ARA:PWY-5343,1,0.9970236665580754,0,1,ajugose biosynthesis II (galactinol-independent),BioCyc
ARA:PWY-5350,1,0.9551966496702402,0,8,thiosulfate disproportionation IV (rhodanese),BioCyc
ARA:PWY-5366,1,0.9761108050599812,0,6,palmitoleate biosynthesis II (plants and bacteria),BioCyc
ARA:PWY-5377,1,0.9887234528669787,0,4,&alpha;-amyrin biosynthesis,BioCyc
ARA:PWY-5381,1,0.8401513823831406,0,40,pyridine nucleotide cycling (plants),BioCyc
ARA:PWY-5386,1,0.9237057465510967,0,22,methylglyoxal degradation I,BioCyc
ARA:PWY-5389,1,0.9843506669659563,0,3,3-methylthiopropanoate biosynthesis,BioCyc
ARA:PWY-5391,1,0.9585015763869708,0,9,syringetin biosynthesis,BioCyc
ARA:PWY-5410,1,0.968634577244038,0,8,traumatin and (Z)-3-hexen-1-yl acetate biosynthesis,BioCyc
ARA:PWY-5441,1,0.9841813931466467,0,5,S-methyl-L-methionine cycle,BioCyc
ARA:PWY-5453,1,0.9360685792447482,0,13,methylglyoxal degradation III,BioCyc
ARA:PWY-5466,1,0.9875871606461047,0,3,matairesinol biosynthesis,BioCyc
ARA:PWY-5469,1,0.989803939735516,0,2,sesamin biosynthesis,BioCyc
ARA:PWY-5481,1,0.994716015024551,0,1,pyruvate fermentation to lactate,BioCyc
ARA:PWY-5484,1,0.7902330421235451,0,63,glycolysis II (from fructose 6-phosphate),BioCyc
ARA:PWY-5486,1,0.9418133083957809,0,16,pyruvate fermentation to ethanol II,BioCyc
ARA:PWY-5530,1,0.9738958376771543,0,5,sorbitol biosynthesis II,BioCyc
ARA:PWY-561,1,0.8790198151644062,0,32,superpathway of glyoxylate cycle and fatty acid degradation,BioCyc
ARA:PWY-5640,1,0.9946932356285314,0,1,nitrobenzene degradation II,BioCyc
ARA:PWY-5659,1,0.9425950662260023,0,20,GDP-mannose biosynthesis,BioCyc
ARA:PWY-5661,1,0.9657975379760193,0,16,GDP-glucose biosynthesis,BioCyc
ARA:PWY-5667,1,0.9156093667838346,0,25,CDP-diacylglycerol biosynthesis I,BioCyc
