category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-5176,0.03153584836618505,1,1,1,coumarin biosynthesis (via 2-coumarate),BioCyc
ARA:BRANCHED-CHAIN-AA-SYN-PWY,0.04045096754571349,0.9908733973924576,4,37,superpathway of branched chain amino acid biosynthesis,BioCyc
ARA:PWYQT-4450,0.04152982442639253,0.9964282489458051,2,9,"aliphatic glucosinolate biosynthesis, side chain elongation cycle",BioCyc
ARA:PWY-6673,0.04234863465346153,0.9963184635768516,2,9,caffeoylglucarate biosynthesis,BioCyc
ARA:PWY-102,0.0444352438943056,0.996033209135102,2,9,gibberellin inactivation I (2&beta;-hydroxylation),BioCyc
ARA:GLNSYN-PWY,0.04560654471025237,0.9957847214386482,2,10,L-glutamine biosynthesis I,BioCyc
ARA:PWY-6964,0.05346108884773974,0.9944441298232932,2,12,ammonia assimilation cycle II,BioCyc
ARA:PWY-6963,0.05751851460681723,0.9937063373235879,2,13,ammonia assimilation cycle I,BioCyc
ARA:PWY-5337,0.06898544310847068,0.9917293004836336,2,12,stachyose biosynthesis,BioCyc
ARA:PWY-6842,0.0690090336344723,0.9729564844011694,7,71,glutathione-mediated detoxification II,BioCyc
ARA:PWY-5271,0.06930353109523675,0.998764485094621,1,2,phaseic acid biosynthesis,BioCyc
ARA:PWY-7640,0.06930353109523675,0.998764485094621,1,2,neophaseic acid biosynthesis,BioCyc
ARA:PWY-7270,0.07759506991519327,0.978206406863164,4,41,L-methionine salvage cycle II (plants),BioCyc
ARA:PWY-5992,0.08096085738121328,0.976903377853573,4,42,thalianol and derivatives biosynthesis,BioCyc
ARA:PWY-5381,0.08728136413151023,0.9745181921673975,4,40,pyridine nucleotide cycling (plants),BioCyc
ARA:PWY-6040,0.08984912952221993,0.9874729345684696,2,12,chlorogenic acid biosynthesis II,BioCyc
ARA:PWY-6982,0.09266038463914283,0.9865931632052684,2,14,umbelliferone biosynthesis,BioCyc
ARA:LEU-DEG2-PWY,0.10520151848732433,0.9738891832300706,3,32,L-leucine degradation I,BioCyc
ARA:PWY-7186,0.10930553781294368,0.9824596372322664,2,15,superpathway of scopolin and esculin biosynthesis,BioCyc
ARA:PWY-581,0.11135110957798192,0.9717301585646638,3,31,indole-3-acetate biosynthesis II,BioCyc
ARA:PWY-5035,0.11322783692121433,0.9815871469502996,2,14,gibberellin biosynthesis III (early C-13 hydroxylation),BioCyc
ARA:PWY-6952,0.12292709572017546,0.978503727256867,2,18,glycerophosphodiester degradation,BioCyc
ARA:PWY-5046,0.12878717846686413,0.97696076589539,2,17,2-oxoisovalerate decarboxylation to isobutanoyl-CoA,BioCyc
ARA:PWY-2681,0.1435691301035466,0.9725916814504305,2,17,trans-zeatin biosynthesis,BioCyc
ARA:PWY1F-FLAVSYN,0.1495744298730763,0.9566177620148527,3,33,flavonoid biosynthesis,BioCyc
ARA:PWY-5060,0.15175499219630265,0.990828776042106,1,4,luteolin biosynthesis,BioCyc
ARA:PWY-5441,0.15214455614995898,0.9901922511831357,1,5,S-methyl-L-methionine cycle,BioCyc
ARA:PWY-7061,0.15312480677849194,0.9896659947427059,1,6,glutamate-glutamine shuttle,BioCyc
ARA:PWY-5120,0.1555332103603877,0.9694135350964742,2,14,geranylgeranyl diphosphate biosynthesis,BioCyc
ARA:PWYQT-4432,0.1611668577167388,0.988949430123111,1,5,glutathione degradation,BioCyc
ARA:PWY-7625,0.16580654608791792,0.9882792522775176,1,5,phosphatidylinositol biosynthesis II (eukaryotes),BioCyc
ARA:PWY-6303,0.16798687283538977,0.9879569736883036,1,5,methyl indole-3-acetate interconversion,BioCyc
ARA:PWY-1081,0.16921532779099893,0.9477602175826889,3,38,homogalacturonan degradation,BioCyc
ARA:PWY-5122,0.1755876189754244,0.9623035262900782,2,16,geranyl diphosphate biosynthesis,BioCyc
ARA:PWYQT-4449,0.1788926023992406,0.9611479611918492,2,16,polyisoprenoid biosynthesis,BioCyc
ARA:PWY-4361,0.18165699290595058,0.9594562600721808,2,20,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation,BioCyc
ARA:PWY-2821,0.1868758738672745,0.9578815238122361,2,18,glucosinolate biosynthesis from phenylalanine,BioCyc
ARA:PWY-2181,0.18896359003853877,0.9846132442098979,1,5,free phenylpropanoid acid biosynthesis,BioCyc
ARA:PHOSLIPSYN2-PWY,0.19230994843393434,0.9834127066521386,1,6,superpathway of phospholipid biosynthesis II (plants),BioCyc
ARA:PWY-6014,0.19933330879733444,0.9827948989274775,1,5,vernolate biosynthesis I,BioCyc
ARA:PWY-6710,0.19933330879733444,0.9827948989274775,1,5,poly-hydroxy fatty acids biosynthesis,BioCyc
ARA:PWY-5670,0.20531902385113504,0.9804721293080162,1,7,epoxysqualene biosynthesis,BioCyc
ARA:PWY-6442,0.2179872815592514,0.9792414580030928,1,5,spermidine hydroxycinnamic acid conjugates biosynthesis,BioCyc
ARA:PWY-7060,0.21847293075821664,0.9777582015753077,1,7,ornithine-citrulline shuttle,BioCyc
ARA:PWY0-1182,0.22897352588468242,0.9749784868332682,1,8,trehalose degradation II (trehalase),BioCyc
ARA:ASPARAGINE-DEG1-PWY,0.22980633061129785,0.9759009066391038,1,6,L-asparagine degradation I,BioCyc
ARA:PWY-6614,0.23534833270255953,0.9734896255974425,1,8,tetrahydrofolate biosynthesis,BioCyc
ARA:PWY-5123,0.2378543776082599,0.9368535017564089,2,21,"trans, trans-farnesyl diphosphate biosynthesis",BioCyc
ARA:PWYDQC-4,0.24534440639356045,0.9716021460462385,1,7,indole-3-acetate biosynthesis I,BioCyc
ARA:PWY-6745,0.24943428722578104,0.9700294953481597,1,8,phytochelatins biosynthesis,BioCyc
ARA:PWY-7039,0.2522394578250711,0.9049693040735833,3,52,"phosphatidate metabolism, as a signaling molecule",BioCyc
ARA:PWY-5079,0.2541940986219881,0.9688066020651236,1,8,L-phenylalanine degradation III,BioCyc
ARA:CYSTSYN-PWY,0.2545348674037412,0.9286794469865551,2,25,L-cysteine biosynthesis I,BioCyc
ARA:PWY-2881,0.26092044485785787,0.9676470323273546,1,7,cytokinins 7-N-glucoside biosynthesis,BioCyc
ARA:PWY-2901,0.26092044485785787,0.9676470323273546,1,7,cytokinins 9-N-glucoside biosynthesis,BioCyc
ARA:PWY0-1313,0.2647828460099377,0.9651039324244912,1,10,acetate conversion to acetyl-CoA,BioCyc
ARA:PWY-66,0.26784738833819727,0.9666634001845923,1,6,GDP-L-fucose biosynthesis I (from GDP-D-mannose),BioCyc
ARA:HOMOSERSYN-PWY,0.26925869717682654,0.9638406541498777,1,10,L-homoserine biosynthesis,BioCyc
ARA:PWY-5936,0.26999319215845946,0.9212114501765696,2,26,xyloglucan biosynthesis,BioCyc
ARA:PWY-2902,0.27769046136688635,0.9623640247169868,1,8,cytokinin-O-glucosides biosynthesis,BioCyc
ARA:PWYQT-4472,0.27770934163928657,0.9175952519063684,2,25,glucosinolate biosynthesis from trihomomethionine,BioCyc
ARA:PWYQT-4473,0.27770934163928657,0.9175952519063684,2,25,glucosinolate biosynthesis from tetrahomomethionine,BioCyc
ARA:PWYQT-4474,0.27770934163928657,0.9175952519063684,2,25,glucosinolate biosynthesis from pentahomomethionine,BioCyc
ARA:PWYQT-4482,0.28334843278148736,0.9601469179134486,1,9,CDP-diacylglycerol biosynthesis IV,BioCyc
ARA:VALDEG-PWY,0.28685647912372303,0.9123011008859994,2,30,L-valine degradation I,BioCyc
ARA:PWY-5267,0.29779118326270826,0.9556809294121892,1,9,glucosinolate activation,BioCyc
ARA:PWY-2021,0.2998988045326804,0.9545031080183307,1,10,indole-3-acetate degradation IV,BioCyc
ARA:PWY-5788,0.2998988045326804,0.9545031080183307,1,10,indole-3-acetate degradation V,BioCyc
ARA:PWY-6219,0.2998988045326804,0.9545031080183307,1,10,indole-3-acetyl-amide conjugate biosynthesis,BioCyc
ARA:PWY-5791,0.3069040877032373,0.9527227602606843,1,9,"1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",BioCyc
ARA:PWY-5837,0.3069040877032373,0.9527227602606843,1,9,"1,4-dihydroxy-2-naphthoate biosynthesis",BioCyc
ARA:PWY-6754,0.3132160802779967,0.9506091604038187,1,9,S-methyl-5'-thioadenosine degradation I,BioCyc
ARA:PWY-63,0.31660575904561966,0.9484329241735192,1,11,UDP-L-arabinose biosynthesis I (from UDP-xylose),BioCyc
ARA:PWY-6199,0.3235791661348811,0.9487070460972046,1,7,quercetin sulfate biosynthesis,BioCyc
ARA:CAMALEXIN-SYN,0.3320896237205976,0.8880357377178235,2,29,camalexin biosynthesis,BioCyc
ARA:PWY-4321,0.3398199055599044,0.9394931271617533,1,12,L-glutamate degradation IV,BioCyc
ARA:PWY-6546,0.3418354245452002,0.9403459282013882,1,9,brassinosteroids inactivation,BioCyc
ARA:PWY-5340,0.3477689037573108,0.9373982768861819,1,10,sulfate activation for sulfonation,BioCyc
ARA:PWY-6549,0.3486093222220909,0.8773793523426677,2,37,L-glutamine biosynthesis III,BioCyc
ARA:PWY-5980,0.35031454085290736,0.8768265192363901,2,33,xylogalacturonan biosynthesis,BioCyc
ARA:PWY-7238,0.3512255038705911,0.8756164967538659,2,39,sucrose biosynthesis II,BioCyc
ARA:PWY-5152,0.3535047989569509,0.9351332850184169,1,10,leucodelphinidin biosynthesis,BioCyc
ARA:PWY-4041,0.35631497277839985,0.9334263424983402,1,11,&gamma;-glutamyl cycle,BioCyc
ARA:PWYQT-4475,0.35806901104040045,0.8724434547889451,2,31,glucosinolate biosynthesis from hexahomomethionine,BioCyc
ARA:PWY0-1319,0.36642091102442287,0.9283046267800308,1,13,CDP-diacylglycerol biosynthesis II,BioCyc
ARA:PWY-7199,0.3707060227323168,0.9274256874043448,1,11,pyrimidine deoxyribonucleosides salvage,BioCyc
ARA:PWY-561,0.38287045464186714,0.856806098665715,2,32,superpathway of glyoxylate cycle and fatty acid degradation,BioCyc
ARA:PWY-6607,0.38784974548382223,0.9180498195780932,1,15,guanosine nucleotides degradation I,BioCyc
ARA:PWY-3101,0.39018085834630056,0.9188086979470307,1,11,flavonol biosynthesis,BioCyc
ARA:PWY-695,0.39217282431481026,0.9173111238558403,1,12,abscisic acid biosynthesis,BioCyc
ARA:PWY-5661,0.39614503804501783,0.9138290670355629,1,16,GDP-glucose biosynthesis,BioCyc
ARA:PWY-3462,0.40039126359930804,0.9129358433408761,1,13,L-phenylalanine biosynthesis II,BioCyc
ARA:PWY-6367,0.4024613468298001,0.9114975212123837,1,14,D-myo-inositol-5-phosphate metabolism,BioCyc
ARA:PWY-1187,0.4034530473727569,0.8434702689860922,2,31,glucosinolate biosynthesis from homomethionine,BioCyc
ARA:PWY-5800,0.4047745869815476,0.9103725239418906,1,14,xylan biosynthesis,BioCyc
ARA:PWY-321,0.4081991576380011,0.8396197553155318,2,35,cutin biosynthesis,BioCyc
ARA:PWY-6443,0.41666664404885717,0.7958399909855316,3,54,"benzoate biosynthesis I (CoA-dependent, &beta;-oxidative)",BioCyc
ARA:PWY-6606,0.41836494178020767,0.902811869824869,1,16,guanosine nucleotides degradation II,BioCyc
ARA:PWY-5121,0.42473722803466635,0.8283394022296457,2,34,superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP),BioCyc
ARA:PWY-724,0.4266541353585145,0.8260518394916101,2,41,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",BioCyc
ARA:PWY0A-6303,0.4289060207840513,0.8986176052715238,1,13,methyl indole-3-acetate interconversion,BioCyc
ARA:PWY-1782,0.43365196320197646,0.8951457324565224,1,15,superpathway of indole-3-acetate conjugate biosynthesis,BioCyc
ARA:PWY-5486,0.4436845007291716,0.8892553404677683,1,16,pyruvate fermentation to ethanol II,BioCyc
ARA:PWY-1001,0.4540188427826754,0.8821346638430188,1,20,cellulose biosynthesis,BioCyc
ARA:PWY-5143,0.45421016616697163,0.882919607050307,1,17,long-chain fatty acid activation,BioCyc
ARA:PWY-3481,0.47085063740294686,0.8734655263525684,1,16,superpathway of L-phenylalanine and L-tyrosine biosynthesis,BioCyc
ARA:PWY4FS-7,0.47101651861676264,0.8729632592996166,1,17,phosphatidylglycerol biosynthesis I (plastidic),BioCyc
ARA:PWY-6663,0.47254625019721413,0.8713519718936409,1,19,plant sterol biosynthesis II,BioCyc
ARA:PWY-5097,0.48502851431164407,0.8635505832245635,1,19,L-lysine biosynthesis VI,BioCyc
ARA:PWY-702,0.48597981688183467,0.8632824720048905,1,18,L-methionine biosynthesis II,BioCyc
ARA:GLUCOSE1PMETAB-PWY,0.48878954022141363,0.8605565157428564,1,21,glucose and glucose-1-phosphate degradation,BioCyc
ARA:GLYSYN2-PWY,0.5056601644805963,0.8496744630653918,1,20,glycine biosynthesis,BioCyc
ARA:PWY-4101,0.5066700803843242,0.8500956157336856,1,17,D-sorbitol degradation I,BioCyc
ARA:PWY-6351,0.5170884590137679,0.7545005737426933,2,52,"D-myo-inositol (1,4,5)-trisphosphate biosynthesis",BioCyc
ARA:PWY-6596,0.5270244218654456,0.8338488738114185,1,23,adenosine nucleotides degradation I,BioCyc
ARA:ILEUDEG-PWY,0.5284512542279037,0.8336960081168641,1,20,L-isoleucine degradation I,BioCyc
ARA:PWY-3561,0.5472609454311567,0.8180268922420149,1,26,choline biosynthesis III,BioCyc
ARA:ASPASN-ARA-PWY,0.6019413244209144,0.7724896421393602,1,26,superpathway of aspartate and asparagine biosynthesis,BioCyc
ARA:THRESYN-PWY,0.6275026922415954,0.7481889114558824,1,28,superpathway of L-threonine biosynthesis,BioCyc
ARA:PWY-5884,0.6309413182144894,0.7466740360730602,1,22,wax esters biosynthesis I,BioCyc
ARA:PWY-7187,0.6442680696149259,0.7331207075695199,1,23,pyrimidine deoxyribonucleotides de novo biosynthesis II,BioCyc
ARA:PWY-621,0.6578627849872669,0.7173504178988624,1,29,sucrose degradation III (sucrose invertase),BioCyc
ARA:PWY-5147,0.6657308012283291,0.7087515056974777,1,30,oleate biosynthesis I (plants),BioCyc
ARA:PWY-1061,0.6719910579356887,0.7021987926039324,1,29,homogalacturonan biosynthesis,BioCyc
ARA:LIPAS-PWY,0.6777609060939924,0.5451235791473565,3,93,triacylglycerol degradation,BioCyc
ARA:PWY66-21,0.6797491373781535,0.6925495792863908,1,34,ethanol degradation II,BioCyc
ARA:PWY0-166,0.6820282678802507,0.6919127242799974,1,26,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),BioCyc
ARA:PWY-7036,0.6836646947608109,0.6887447955124314,1,31,very long chain fatty acid biosynthesis II,BioCyc
ARA:PWY-7200,0.6921365341613266,0.6803985655181091,1,26,superpathway of pyrimidine deoxyribonucleoside salvage,BioCyc
ARA:PWY-7528,0.6927094494523778,0.6791352151054699,1,28,L-methionine salvage cycle I (bacteria and plants),BioCyc
ARA:PWY-3742,0.6931565313099963,0.6780966290922605,1,30,tetrahydrofolate biosynthesis II,BioCyc
ARA:PWY-6348,0.695098793484195,0.6766480064972547,1,27,phosphate acquisition,BioCyc
ARA:PWY-6787,0.704116059382061,0.6659989768840429,1,27,flavonoid biosynthesis (in equisetum),BioCyc
ARA:PWYQT-4471,0.7055549749267935,0.560990959925416,2,54,glucosinolate biosynthesis from dihomomethionine,BioCyc
ARA:LIPASYN-PWY,0.7445723642855178,0.5097225489804003,2,72,phospholipases,BioCyc
ARA:PWY-3841,0.7551792428812316,0.5975214048716392,1,38,folate transformations II,BioCyc
ARA:PWY-181,0.7569475170486499,0.5954139611108811,1,36,photorespiration,BioCyc
ARA:PWY-3801,0.7575026853946856,0.5937972981969315,1,41,sucrose degradation II (sucrose synthase),BioCyc
ARA:PWY-3001,0.7606980064495559,0.5892915418921781,1,41,superpathway of L-isoleucine biosynthesis I,BioCyc
ARA:PWY-7184,0.7682168277979483,0.5795727527767237,1,35,pyrimidine deoxyribonucleotides de novo biosynthesis I,BioCyc
ARA:PWY-5114,0.7735948362485614,0.5709778732188787,1,39,UDP-sugars interconversion,BioCyc
ARA:SUCSYN-PWY,0.7807405359307442,0.5601750554755656,1,40,sucrose biosynthesis I (from photosynthesis),BioCyc
ARA:PWY-6733,0.7943579633979369,0.5394048242019326,1,39,sporopollenin precursors biosynthesis,BioCyc
ARA:PWY-5080,0.8047570130073729,0.522469446517542,1,41,very long chain fatty acid biosynthesis I,BioCyc
ARA:PWY-2541,0.8079084020149585,0.5168835321137875,1,44,plant sterol biosynthesis,BioCyc
ARA:PWY-5989,0.8105468503185402,0.5129801273241568,1,41,stearate biosynthesis II (bacteria and plants),BioCyc
ARA:PWY-5690,0.8175072303966975,0.5013327102462094,1,41,TCA cycle II (plants and fungi),BioCyc
ARA:PWY-5971,0.8229150393358582,0.49178937590021543,1,43,palmitate biosynthesis II (bacteria and plants),BioCyc
ARA:PWY-6352,0.8356944194664104,0.46726750720698784,1,63,3-phosphoinositide biosynthesis,BioCyc
ARA:PWYQT-4481,0.8382648007787268,0.4644853982799646,1,44,TCA cycle variation V (plant),BioCyc
ARA:PWYQT-4466,0.849603514223354,0.4423128935532512,1,54,superpathway of sucrose and starch metabolism I (non-photosynthetic tissue),BioCyc
ARA:PWY-7219,0.8656373351637064,0.41253733457078395,1,42,adenosine ribonucleotides de novo biosynthesis,BioCyc
ARA:GLUCONEO-PWY,0.8934454302235066,0.35157004416857995,1,60,gluconeogenesis I,BioCyc
ARA:PWY66-399,0.9075291657108059,0.3188001469425986,1,62,gluconeogenesis III,BioCyc
ARA:PWY-7211,0.9095578432607685,0.31399631782402904,1,61,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,BioCyc
ARA:PWY-6803,0.9206818986264105,0.2861394317394917,1,65,phosphatidylcholine acyl editing,BioCyc
ARA:PWY-4302,0.9865498486444083,0.07382298880030638,1,84,aerobic respiration III (alternative oxidase pathway),BioCyc
ARA:PWY-3781,0.994868219669336,0.03340633584472718,1,104,aerobic respiration I (cytochrome c),BioCyc
ARA:ALACAT2-PWY,1,0.6432123891495959,0,12,L-alanine degradation II (to D-lactate),BioCyc
ARA:ALANINE-DEG3-PWY,1,0.7481860256669447,0,8,L-alanine degradation III,BioCyc
ARA:ALANINE-SYN2-PWY,1,0.7481860256669447,0,8,L-alanine biosynthesis II,BioCyc
ARA:ARG-PRO-PWY,1,0.8503163011807495,0,4,L-arginine degradation VI (arginase 2 pathway),BioCyc
ARA:ARGASEDEG-PWY,1,0.9003298363321031,0,3,L-arginine degradation I (arginase pathway),BioCyc
ARA:ARGDEG-V-PWY,1,0.9041839102980842,0,3,L-arginine degradation X (arginine monooxygenase pathway),BioCyc
ARA:ARGININE-SYN4-PWY,1,0.8092524470421179,0,6,L-ornithine biosynthesis II,BioCyc
ARA:ARGSPECAT-PWY,1,0.6230086207727523,0,11,spermine biosynthesis,BioCyc
ARA:ARGSYN-PWY,1,0.5351217290304149,0,16,L-arginine biosynthesis I (via L-ornithine),BioCyc
ARA:ARGSYNBSUB-PWY,1,0.5557500681131853,0,15,L-arginine biosynthesis II (acetyl cycle),BioCyc
ARA:ASPARAGINE-BIOSYNTHESIS,1,0.8245555766014354,0,6,L-asparagine biosynthesis I,BioCyc
ARA:ASPARAGINESYN-PWY,1,0.8245555766014354,0,6,L-asparagine biosynthesis II,BioCyc
ARA:ASPARTATE-DEG1-PWY,1,0.627954401792501,0,14,L-aspartate degradation I,BioCyc
ARA:ASPARTATESYN-PWY,1,0.627954401792501,0,14,L-aspartate biosynthesis,BioCyc
ARA:ASPSYNII-PWY,1,0.6897689551759578,0,10,cyanide detoxification I,BioCyc
ARA:BSUBPOLYAMSYN-PWY,1,0.5998162714741142,0,12,spermidine biosynthesis I,BioCyc
ARA:CALVIN-PWY,1,0.19033843462360311,0,39,Calvin-Benson-Bassham cycle,BioCyc
ARA:CHLOROPHYLL-SYN,1,0.40885032888544737,0,22,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",BioCyc
ARA:CITRULBIO-PWY,1,0.2934354912758821,0,35,L-citrulline biosynthesis,BioCyc
ARA:CITRULLINE-DEG-PWY,1,0.9598803066287228,0,1,L-citrulline degradation,BioCyc
ARA:COA-PWY,1,0.6523778001381179,0,9,coenzyme A biosynthesis I,BioCyc
ARA:CYANCAT-PWY,1,0.8721923318551075,0,3,cyanate degradation,BioCyc
ARA:DETOX1-PWY,1,0.45232068348779775,0,21,superoxide radicals degradation,BioCyc
ARA:DETOX1-PWY-1,1,0.3166643119217098,0,28,reactive oxygen species degradation,BioCyc
ARA:ETOH-ACETYLCOA-ANA-PWY,1,0.6456573030752293,0,12,ethanol degradation I,BioCyc
ARA:FASYN-ELONG-PWY,1,0.5015858404916405,0,15,fatty acid elongation -- saturated,BioCyc
ARA:GLUGLNSYN-PWY,1,0.956142754125512,0,3,L-glutamate biosynthesis IV,BioCyc
ARA:GLUT-REDOX-PWY,1,0.8873907367015704,0,4,glutathione-glutaredoxin redox reactions,BioCyc
ARA:GLUTAMATE-DEG1-PWY,1,0.8599601327867288,0,4,L-glutamate degradation I,BioCyc
ARA:GLUTAMATE-SYN2-PWY,1,0.8599601327867288,0,4,L-glutamate biosynthesis II,BioCyc
ARA:GLUTAMINDEG-PWY,1,0.37580616679739287,0,28,L-glutamine degradation I,BioCyc
ARA:GLUTATHIONESYN-PWY,1,0.9090274551227905,0,3,glutathione biosynthesis,BioCyc
ARA:GLUTORN-PWY,1,0.6387780221802958,0,11,L-ornithine biosynthesis I,BioCyc
ARA:GLUTSYNIII-PWY,1,0.815392916024084,0,6,L-glutamate biosynthesis III,BioCyc
ARA:GLYCLEAV-PWY,1,0.5098058963050266,0,17,glycine cleavage,BioCyc
ARA:GLYCOLYSIS,1,0.12179465937164617,0,57,glycolysis I (from glucose 6-phosphate),BioCyc
ARA:GLYOXDEG-PWY,1,0.9398458004228171,0,2,glycolate and glyoxylate degradation II,BioCyc
ARA:GLYOXYLATE-BYPASS,1,0.535592832750519,0,17,glyoxylate cycle,BioCyc
ARA:GLYSYN-PWY,1,0.6755414719482973,0,11,glycine biosynthesis I,BioCyc
ARA:HEME-BIOSYNTHESIS-II,1,0.6066431928404801,0,14,heme biosynthesis I (aerobic),BioCyc
ARA:HEXPPSYN-PWY,1,0.9280850851849445,0,2,hexaprenyl diphosphate biosynthesis,BioCyc
ARA:HISTSYN-PWY,1,0.5541354580875882,0,16,L-histidine biosynthesis,BioCyc
ARA:HOMOCYSDEGR-PWY,1,0.9634723478880002,0,1,L-cysteine biosynthesis III (from L-homocysteine),BioCyc
ARA:HOMOSER-THRESYN-PWY,1,0.8135240647114733,0,4,L-threonine biosynthesis,BioCyc
ARA:ILE-VAL-PWY,1,0.5329668331551723,0,19,superpathway of isoleucine and valine biosynthesis,BioCyc
ARA:ILEUSYN-PWY,1,0.666123937785832,0,12,L-isoleucine biosynthesis I (from threonine),BioCyc
ARA:KDOSYN-PWY,1,0.9331485187294525,0,2,Kdo transfer to lipid IVA I,BioCyc
ARA:LCYSDEG-PWY,1,0.957037576038456,0,1,L-cysteine degradation II,BioCyc
ARA:LYSINE-DEG2-PWY,1,0.6793032984528474,0,12,lysine degradation II,BioCyc
ARA:MALATE-ASPARTATE-SHUTTLE-PWY,1,0.47534405080392417,0,21,L-aspartate degradation II,BioCyc
ARA:MANNCAT-PWY,1,0.8574898037252898,0,4,D-mannose degradation,BioCyc
ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,1,0.3687494361922059,0,25,"protein N-glycosylation (eukaryotic, high mannose)",BioCyc
ARA:METHIONINE-DEG1-PWY,1,0.6918543986629406,0,9,L-methionine degradation I (to L-homocysteine),BioCyc
ARA:NAGLIPASYN-PWY,1,0.6370933130461948,0,11,lipid IVA biosynthesis,BioCyc
ARA:NONMEVIPP-PWY,1,0.5676522960543433,0,15,methylerythritol phosphate pathway I,BioCyc
ARA:NONOXIPENT-PWY,1,0.5123169961755,0,16,pentose phosphate pathway (non-oxidative branch),BioCyc
ARA:OXIDATIVEPENT-PWY,1,0.4461906700536872,0,20,pentose phosphate pathway (oxidative branch) I,BioCyc
ARA:P401-PWY,1,0.7137215014376359,0,9,cyanide degradation,BioCyc
ARA:PANTO-PWY,1,0.7775568694114771,0,7,phosphopantothenate biosynthesis I,BioCyc
ARA:PENTOSE-P-PWY,1,0.22772652548768837,0,36,pentose phosphate pathway,BioCyc
ARA:PHOTOALL-PWY,1,0.015349569316460641,0,85,oxygenic photosynthesis,BioCyc
ARA:PLPSAL-PWY,1,0.8340618157892878,0,5,pyridoxal 5'-phosphate salvage I,BioCyc
ARA:POLYAMINSYN3-PWY,1,0.8988724352178408,0,3,superpathway of polyamine biosynthesis II,BioCyc
ARA:PROSYN-PWY,1,0.8897682148480894,0,3,L-proline biosynthesis I,BioCyc
ARA:PROUT-PWY,1,0.8747392449862126,0,4,L-proline degradation,BioCyc
ARA:PWY-101,1,0.08302515681883338,0,46,photosynthesis light reactions,BioCyc
ARA:PWY-1042,1,0.1334237686964832,0,55,glycolysis IV (plant cytosol),BioCyc
ARA:PWY-112,1,0.8251566696440394,0,5,lupeol biosynthesis,BioCyc
ARA:PWY-116,1,0.8514698762084162,0,4,coniferin metabolism,BioCyc
ARA:PWY-1269,1,0.7257110997703168,0,9,CMP-3-deoxy-D-manno-octulosonate biosynthesis,BioCyc
ARA:PWY-1422,1,0.6946565193449922,0,9,vitamin E biosynthesis (tocopherols),BioCyc
ARA:PWY-1581,1,0.7689385749702644,0,6,plastoquinol-9 biosynthesis I,BioCyc
ARA:PWY-1722,1,0.7282677492195644,0,8,"formate assimilation into 5,10-methylenetetrahydrofolate",BioCyc
