category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,Annotation,ontology
ARA:PWY-5868,0.13661436183187622,0.9739969309081388,2,28,simple coumarins biosynthesis,BioCyc
ARA:ASPARAGINE-DEG1-PWY,0.14248597147184028,0.9911350883715543,1,6,L-asparagine degradation I,BioCyc
ARA:PWY-6614,0.1431156611301401,0.9906269701180745,1,8,tetrahydrofolate biosynthesis,BioCyc
ARA:ETHYL-PWY,0.15241687603932652,0.9688755619479846,2,31,ethylene biosynthesis I (plants),BioCyc
ARA:PWY0-1313,0.15284275675108058,0.9889740052555526,1,10,acetate conversion to acetyl-CoA,BioCyc
ARA:PWY-6745,0.15395423924572985,0.989103609726274,1,8,phytochelatins biosynthesis,BioCyc
ARA:PWY-5980,0.16188159434650984,0.965625649862506,2,33,xylogalacturonan biosynthesis,BioCyc
ARA:PWY-6803,0.1723101790095439,0.9458249985456927,3,65,phosphatidylcholine acyl editing,BioCyc
ARA:PWYQT-4482,0.17620616014055135,0.9853735315438079,1,9,CDP-diacylglycerol biosynthesis IV,BioCyc
ARA:PWY-6673,0.18197677800427053,0.9843612063362567,1,9,caffeoylglucarate biosynthesis,BioCyc
ARA:GLNSYN-PWY,0.18617472343348304,0.9834094105458308,1,10,L-glutamine biosynthesis I,BioCyc
ARA:PWY-5267,0.1863751526387235,0.9835650135590357,1,9,glucosinolate activation,BioCyc
ARA:PWY-2021,0.1878884023312186,0.9830902174429658,1,10,indole-3-acetate degradation IV,BioCyc
ARA:PWY-5788,0.1878884023312186,0.9830902174429658,1,10,indole-3-acetate degradation V,BioCyc
ARA:PWY-6219,0.1878884023312186,0.9830902174429658,1,10,indole-3-acetyl-amide conjugate biosynthesis,BioCyc
ARA:LIPASYN-PWY,0.19288928098595126,0.9359804604157328,3,72,phospholipases,BioCyc
ARA:PWY-5791,0.19366667454635744,0.9821978516760964,1,9,"1,4-dihydroxy-2-naphthoate biosynthesis II (plants)",BioCyc
ARA:PWY-5837,0.19366667454635744,0.9821978516760964,1,9,"1,4-dihydroxy-2-naphthoate biosynthesis",BioCyc
ARA:PWY-6754,0.19720255520619517,0.9815134999290132,1,9,S-methyl-5'-thioadenosine degradation I,BioCyc
ARA:PWY-6964,0.199000588241789,0.9806110764448436,1,12,ammonia assimilation cycle II,BioCyc
ARA:PWY-6963,0.205370628794813,0.9791592703024944,1,13,ammonia assimilation cycle I,BioCyc
ARA:PWY-6546,0.22160043812179941,0.9764045923061754,1,9,brassinosteroids inactivation,BioCyc
ARA:PWY-5152,0.22561436087944325,0.9752154233343225,1,10,leucodelphinidin biosynthesis,BioCyc
ARA:PWY-5337,0.22639627018251718,0.9746083874028412,1,12,stachyose biosynthesis,BioCyc
ARA:PWY-4041,0.2281852393643696,0.9743821734926286,1,11,&gamma;-glutamyl cycle,BioCyc
ARA:PWY-381,0.23105880928378483,0.973327582472158,1,13,nitrate reduction II (assimilatory),BioCyc
ARA:PWY0-1319,0.23122395735050302,0.9732875295895518,1,13,CDP-diacylglycerol biosynthesis II,BioCyc
ARA:PWY-5661,0.23800587228856376,0.9712078080258619,1,16,GDP-glucose biosynthesis,BioCyc
ARA:PWY-7199,0.24035088622459647,0.9714250657990136,1,11,pyrimidine deoxyribonucleosides salvage,BioCyc
ARA:PWY-7270,0.2468474902336505,0.9312473652065603,2,41,L-methionine salvage cycle II (plants),BioCyc
ARA:PWY-3101,0.253102070810417,0.9681323305514935,1,11,flavonol biosynthesis,BioCyc
ARA:PWY-6351,0.2567576276055109,0.9261770246008288,2,52,"D-myo-inositol (1,4,5)-trisphosphate biosynthesis",BioCyc
ARA:PWY-6367,0.25715750165881657,0.9664010495514975,1,14,D-myo-inositol-5-phosphate metabolism,BioCyc
ARA:PWY-3462,0.25717938296220877,0.9665758584570242,1,13,L-phenylalanine biosynthesis II,BioCyc
ARA:PWY-1001,0.2781442148452583,0.9595019560633861,1,20,cellulose biosynthesis,BioCyc
ARA:PWY-1782,0.2830687725875693,0.9586262781507197,1,15,superpathway of indole-3-acetate conjugate biosynthesis,BioCyc
ARA:PWY-5143,0.28669026673560366,0.9571717505451952,1,17,long-chain fatty acid activation,BioCyc
ARA:PWY-5035,0.2956695083145553,0.9548100800088215,1,14,gibberellin biosynthesis III (early C-13 hydroxylation),BioCyc
ARA:PWY-6663,0.301282152618173,0.9521111057722749,1,19,plant sterol biosynthesis II,BioCyc
ARA:GLUCOSE1PMETAB-PWY,0.30733980101748504,0.9497954081521148,1,21,glucose and glucose-1-phosphate degradation,BioCyc
ARA:PWY4FS-7,0.30875961839911925,0.9498266223925117,1,17,phosphatidylglycerol biosynthesis I (plastidic),BioCyc
ARA:PWY-3481,0.3096207487417144,0.9497012637382095,1,16,superpathway of L-phenylalanine and L-tyrosine biosynthesis,BioCyc
ARA:PWY-6363,0.31665696895210005,0.9465981634191979,1,20,"D-myo-inositol (1,4,5)-trisphosphate degradation",BioCyc
ARA:PWY-702,0.3174025760383812,0.9466049976348908,1,18,L-methionine biosynthesis II,BioCyc
ARA:PWY-5453,0.31969893047584974,0.9468564220409695,1,13,methylglyoxal degradation III,BioCyc
ARA:PWY-2681,0.3298698381958616,0.9421715218251367,1,17,trans-zeatin biosynthesis,BioCyc
ARA:PWY-4101,0.34011825090124836,0.9382270857278181,1,17,D-sorbitol degradation I,BioCyc
ARA:PWY-6786,0.34359734160409144,0.9373122659214819,1,15,detoxification of reactive carbonyls in chloroplasts,BioCyc
ARA:PWY-1121,0.3532867531981707,0.8740323562209411,2,54,suberin monomers biosynthesis,BioCyc
ARA:ASPASN-ARA-PWY,0.4097401494768646,0.905579433621014,1,26,superpathway of aspartate and asparagine biosynthesis,BioCyc
ARA:MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS,0.44285918063169916,0.8879929174630059,1,25,"protein N-glycosylation (eukaryotic, high mannose)",BioCyc
ARA:PWY-5936,0.45305375322322305,0.8820047575495242,1,26,xyloglucan biosynthesis,BioCyc
ARA:PWY-7187,0.45986646849923146,0.8785143081822233,1,23,pyrimidine deoxyribonucleotides de novo biosynthesis II,BioCyc
ARA:PWY-621,0.4619002525963272,0.8763730562293878,1,29,sucrose degradation III (sucrose invertase),BioCyc
ARA:PWY-5147,0.4634618939420189,0.8753144972562747,1,30,oleate biosynthesis I (plants),BioCyc
ARA:VALDEG-PWY,0.4652248782530259,0.8742484256872258,1,30,L-valine degradation I,BioCyc
ARA:PWY66-21,0.47261629529432214,0.869292597286993,1,34,ethanol degradation II,BioCyc
ARA:PWY-7450,0.4809206943288281,0.8652500047003775,1,25,anthocyanidin modification (Arabidopsis),BioCyc
ARA:PWY-7036,0.48613641392534157,0.8610393614998388,1,31,very long chain fatty acid biosynthesis II,BioCyc
ARA:PWY0-166,0.49317945764481685,0.8571705170412729,1,26,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli),BioCyc
ARA:PWY-7238,0.49633914350839514,0.8535629550721675,1,39,sucrose biosynthesis II,BioCyc
ARA:PWY-5129,0.49674628380806835,0.8539565515104124,1,32,sphingolipid biosynthesis (plants),BioCyc
ARA:PWY-3742,0.4982062995516227,0.8532297971098864,1,30,tetrahydrofolate biosynthesis II,BioCyc
ARA:PWY-7528,0.5013102641732209,0.8514324407295935,1,28,L-methionine salvage cycle I (bacteria and plants),BioCyc
ARA:PWY-581,0.5021666117929715,0.8504344660975762,1,31,indole-3-acetate biosynthesis II,BioCyc
ARA:PWY-6348,0.5034710827451964,0.8501332523532805,1,27,phosphate acquisition,BioCyc
ARA:PWY-6549,0.5038939942564902,0.8486229484480345,1,37,L-glutamine biosynthesis III,BioCyc
ARA:PWY-7200,0.5042555084459919,0.8497759206908211,1,26,superpathway of pyrimidine deoxyribonucleoside salvage,BioCyc
ARA:PWY-6787,0.5123708478673,0.8440234223917628,1,27,flavonoid biosynthesis (in equisetum),BioCyc
ARA:PWY-3801,0.5421889170987313,0.8205939669314313,1,41,sucrose degradation II (sucrose synthase),BioCyc
ARA:PWY-561,0.5472642606494651,0.8176667575587808,1,32,superpathway of glyoxylate cycle and fatty acid degradation,BioCyc
ARA:PWY1F-FLAVSYN,0.5522997073923481,0.8136161197924126,1,33,flavonoid biosynthesis,BioCyc
ARA:PWY-3841,0.5558078851450239,0.8102700557843503,1,38,folate transformations II,BioCyc
ARA:PWY-321,0.5635642790218792,0.8043919141869325,1,35,cutin biosynthesis,BioCyc
ARA:PWY-724,0.5682855721141793,0.7999071691625372,1,41,"superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",BioCyc
ARA:PWY-7184,0.5770179720016789,0.7932963009132206,1,35,pyrimidine deoxyribonucleotides de novo biosynthesis I,BioCyc
ARA:PWY-6733,0.5987478778102586,0.7739780280148005,1,39,sporopollenin precursors biosynthesis,BioCyc
ARA:LIPAS-PWY,0.601541485760217,0.6753945588160797,2,93,triacylglycerol degradation,BioCyc
ARA:PWY-2541,0.6126834344768471,0.7607619001752615,1,44,plant sterol biosynthesis,BioCyc
ARA:PWY-5080,0.6162856753605916,0.7576848880364645,1,41,very long chain fatty acid biosynthesis I,BioCyc
ARA:PWY-5989,0.6173969198883135,0.756639245383905,1,41,stearate biosynthesis II (bacteria and plants),BioCyc
ARA:PWY-5690,0.629338039330716,0.7451977274087083,1,41,TCA cycle II (plants and fungi),BioCyc
ARA:PWY-6352,0.6307520519026456,0.7422550217943802,1,63,3-phosphoinositide biosynthesis,BioCyc
ARA:PWY-5971,0.6319984451678323,0.7423873269125281,1,43,palmitate biosynthesis II (bacteria and plants),BioCyc
ARA:PWYQT-4481,0.6534516397709271,0.7205819501104568,1,44,TCA cycle variation V (plant),BioCyc
ARA:PWYQT-4466,0.6564586429469975,0.7166074654653005,1,54,superpathway of sucrose and starch metabolism I (non-photosynthetic tissue),BioCyc
ARA:PWY-7211,0.751966132768976,0.6007272213195771,1,61,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,BioCyc
ARA:TRIGLSYN-PWY,0.7565458049270226,0.5940526088304118,1,66,diacylglycerol and triacylglycerol biosynthesis,BioCyc
ARA:ALACAT2-PWY,1,0.7753155054654758,0,12,L-alanine degradation II (to D-lactate),BioCyc
ARA:ALANINE-DEG3-PWY,1,0.8469051571353964,0,8,L-alanine degradation III,BioCyc
ARA:ALANINE-SYN2-PWY,1,0.8469051571353964,0,8,L-alanine biosynthesis II,BioCyc
ARA:ARG-PRO-PWY,1,0.9100588608563849,0,4,L-arginine degradation VI (arginase 2 pathway),BioCyc
ARA:ARGASEDEG-PWY,1,0.9428351142522429,0,3,L-arginine degradation I (arginase pathway),BioCyc
ARA:ARGDEG-V-PWY,1,0.9430423016360705,0,3,L-arginine degradation X (arginine monooxygenase pathway),BioCyc
ARA:ARGININE-SYN4-PWY,1,0.8859427316163351,0,6,L-ornithine biosynthesis II,BioCyc
ARA:ARGSPECAT-PWY,1,0.7537003964754356,0,11,spermine biosynthesis,BioCyc
ARA:ARGSYN-PWY,1,0.6924908008058834,0,16,L-arginine biosynthesis I (via L-ornithine),BioCyc
ARA:ARGSYNBSUB-PWY,1,0.7079535817891208,0,15,L-arginine biosynthesis II (acetyl cycle),BioCyc
ARA:ASPARAGINE-BIOSYNTHESIS,1,0.8978730995248764,0,6,L-asparagine biosynthesis I,BioCyc
ARA:ASPARAGINESYN-PWY,1,0.8978730995248764,0,6,L-asparagine biosynthesis II,BioCyc
ARA:ASPARTATE-DEG1-PWY,1,0.7674204352883361,0,14,L-aspartate degradation I,BioCyc
ARA:ASPARTATESYN-PWY,1,0.7674204352883361,0,14,L-aspartate biosynthesis,BioCyc
ARA:ASPSYNII-PWY,1,0.8050217500286244,0,10,cyanide detoxification I,BioCyc
ARA:BRANCHED-CHAIN-AA-SYN-PWY,1,0.4666417479246317,0,37,superpathway of branched chain amino acid biosynthesis,BioCyc
ARA:BSUBPOLYAMSYN-PWY,1,0.7372031652311801,0,12,spermidine biosynthesis I,BioCyc
ARA:CALVIN-PWY,1,0.3751779587124485,0,39,Calvin-Benson-Bassham cycle,BioCyc
ARA:CHLOROPHYLL-SYN,1,0.5959914891261793,0,22,"3,8-divinyl-chlorophyllide a biosynthesis I (aerobic, light-dependent)",BioCyc
ARA:CITRULBIO-PWY,1,0.4998379560035647,0,35,L-citrulline biosynthesis,BioCyc
ARA:CITRULLINE-DEG-PWY,1,0.9764070159851144,0,1,L-citrulline degradation,BioCyc
ARA:COA-PWY,1,0.7734812204439743,0,9,coenzyme A biosynthesis I,BioCyc
ARA:CYANCAT-PWY,1,0.9227584006307774,0,3,cyanate degradation,BioCyc
ARA:CYSTSYN-PWY,1,0.5555827928020949,0,25,L-cysteine biosynthesis I,BioCyc
ARA:DETOX1-PWY,1,0.6305653550452364,0,21,superoxide radicals degradation,BioCyc
ARA:DETOX1-PWY-1,1,0.5094101477302612,0,28,reactive oxygen species degradation,BioCyc
ARA:ETOH-ACETYLCOA-ANA-PWY,1,0.7751235963728117,0,12,ethanol degradation I,BioCyc
ARA:FASYN-ELONG-PWY,1,0.6649354225757721,0,15,fatty acid elongation -- saturated,BioCyc
ARA:GLUCONEO-PWY,1,0.2750888030039915,0,60,gluconeogenesis I,BioCyc
ARA:GLUGLNSYN-PWY,1,0.9764711558724661,0,3,L-glutamate biosynthesis IV,BioCyc
ARA:GLUT-REDOX-PWY,1,0.939210299737414,0,4,glutathione-glutaredoxin redox reactions,BioCyc
ARA:GLUTAMATE-DEG1-PWY,1,0.9156292739290817,0,4,L-glutamate degradation I,BioCyc
ARA:GLUTAMATE-SYN2-PWY,1,0.9156292739290817,0,4,L-glutamate biosynthesis II,BioCyc
ARA:GLUTAMINDEG-PWY,1,0.5758364818515397,0,28,L-glutamine degradation I,BioCyc
ARA:GLUTATHIONESYN-PWY,1,0.9495620852400004,0,3,glutathione biosynthesis,BioCyc
ARA:GLUTORN-PWY,1,0.7662552303684816,0,11,L-ornithine biosynthesis I,BioCyc
ARA:GLUTSYNIII-PWY,1,0.8908953681852768,0,6,L-glutamate biosynthesis III,BioCyc
ARA:GLYCLEAV-PWY,1,0.6758048420107531,0,17,glycine cleavage,BioCyc
ARA:GLYCOLYSIS,1,0.29600223774346607,0,57,glycolysis I (from glucose 6-phosphate),BioCyc
ARA:GLYOXDEG-PWY,1,0.9663446563368757,0,2,glycolate and glyoxylate degradation II,BioCyc
ARA:GLYOXYLATE-BYPASS,1,0.6990451945355163,0,17,glyoxylate cycle,BioCyc
ARA:GLYSYN-PWY,1,0.8008665872035654,0,11,glycine biosynthesis I,BioCyc
ARA:GLYSYN2-PWY,1,0.6709367210985998,0,20,glycine biosynthesis,BioCyc
ARA:HEME-BIOSYNTHESIS-II,1,0.7514421996586502,0,14,heme biosynthesis I (aerobic),BioCyc
ARA:HEXPPSYN-PWY,1,0.9573468764818361,0,2,hexaprenyl diphosphate biosynthesis,BioCyc
ARA:HISTSYN-PWY,1,0.7106383632097066,0,16,L-histidine biosynthesis,BioCyc
ARA:HOMOCYSDEGR-PWY,1,0.9784985084979074,0,1,L-cysteine biosynthesis III (from L-homocysteine),BioCyc
ARA:HOMOSER-THRESYN-PWY,1,0.8815478609939169,0,4,L-threonine biosynthesis,BioCyc
ARA:HOMOSERSYN-PWY,1,0.844892850717299,0,10,L-homoserine biosynthesis,BioCyc
ARA:ILE-VAL-PWY,1,0.7052017908385766,0,19,superpathway of isoleucine and valine biosynthesis,BioCyc
ARA:ILEUDEG-PWY,1,0.6459102224822457,0,20,L-isoleucine degradation I,BioCyc
ARA:ILEUSYN-PWY,1,0.7961485114879506,0,12,L-isoleucine biosynthesis I (from threonine),BioCyc
ARA:KDOSYN-PWY,1,0.9603373792417443,0,2,Kdo transfer to lipid IVA I,BioCyc
ARA:LCYSDEG-PWY,1,0.9746482474398603,0,1,L-cysteine degradation II,BioCyc
ARA:LEU-DEG2-PWY,1,0.5090315236849065,0,32,L-leucine degradation I,BioCyc
ARA:LEUSYN-PWY,1,0.5588470733936717,0,27,L-leucine biosynthesis,BioCyc
ARA:LYSINE-DEG2-PWY,1,0.8043292007446573,0,12,lysine degradation II,BioCyc
ARA:MALATE-ASPARTATE-SHUTTLE-PWY,1,0.651344619936859,0,21,L-aspartate degradation II,BioCyc
ARA:MANNCAT-PWY,1,0.9140154039798919,0,4,D-mannose degradation,BioCyc
ARA:METHIONINE-DEG1-PWY,1,0.8064222479718741,0,9,L-methionine degradation I (to L-homocysteine),BioCyc
ARA:NAGLIPASYN-PWY,1,0.7686197904337956,0,11,lipid IVA biosynthesis,BioCyc
ARA:NONMEVIPP-PWY,1,0.7193426308540591,0,15,methylerythritol phosphate pathway I,BioCyc
ARA:NONOXIPENT-PWY,1,0.6745499712183407,0,16,pentose phosphate pathway (non-oxidative branch),BioCyc
ARA:OXIDATIVEPENT-PWY,1,0.6260239806870496,0,20,pentose phosphate pathway (oxidative branch) I,BioCyc
ARA:P401-PWY,1,0.8212343916865481,0,9,cyanide degradation,BioCyc
ARA:PANTO-PWY,1,0.8660041584435486,0,7,phosphopantothenate biosynthesis I,BioCyc
ARA:PENTOSE-P-PWY,1,0.42135445836234753,0,36,pentose phosphate pathway,BioCyc
ARA:PHOTOALL-PWY,1,0.07994365294694711,0,85,oxygenic photosynthesis,BioCyc
ARA:PLPSAL-PWY,1,0.9035224206474352,0,5,pyridoxal 5'-phosphate salvage I,BioCyc
ARA:POLYAMINSYN3-PWY,1,0.9400321986970013,0,3,superpathway of polyamine biosynthesis II,BioCyc
ARA:PROSYN-PWY,1,0.935832426571609,0,3,L-proline biosynthesis I,BioCyc
ARA:PROUT-PWY,1,0.9268353567668944,0,4,L-proline degradation,BioCyc
ARA:PWY-101,1,0.21695742719249628,0,46,photosynthesis light reactions,BioCyc
ARA:PWY-102,1,0.8135336198080513,0,9,gibberellin inactivation I (2&beta;-hydroxylation),BioCyc
ARA:PWY-1042,1,0.3120010808098001,0,55,glycolysis IV (plant cytosol),BioCyc
ARA:PWY-1061,1,0.5273182830734948,0,29,homogalacturonan biosynthesis,BioCyc
ARA:PWY-1081,1,0.42884134924606143,0,38,homogalacturonan degradation,BioCyc
ARA:PWY-112,1,0.8969901571085124,0,5,lupeol biosynthesis,BioCyc
ARA:PWY-116,1,0.9101916700259813,0,4,coniferin metabolism,BioCyc
ARA:PWY-1186,1,0.8506337329920935,0,8,L-homomethionine biosynthesis,BioCyc
ARA:PWY-1187,1,0.42939423500046564,0,31,glucosinolate biosynthesis from homomethionine,BioCyc
ARA:PWY-1269,1,0.8304297878978,0,9,CMP-3-deoxy-D-manno-octulosonate biosynthesis,BioCyc
ARA:PWY-1422,1,0.8079334073326698,0,9,vitamin E biosynthesis (tocopherols),BioCyc
ARA:PWY-1581,1,0.8557440720098161,0,6,plastoquinol-9 biosynthesis I,BioCyc
ARA:PWY-1722,1,0.8298455783710019,0,8,"formate assimilation into 5,10-methylenetetrahydrofolate",BioCyc
ARA:PWY-1801,1,0.9562058082889555,0,2,formaldehyde oxidation II (glutathione-dependent),BioCyc
ARA:PWY-181,1,0.43899377823279573,0,36,photorespiration,BioCyc
ARA:PWY-1822,1,0.8474818498950294,0,7,indole-3-acetate activation I,BioCyc
ARA:PWY-1881,1,0.9801286253126844,0,1,formate oxidation to CO2,BioCyc
ARA:PWY-2,1,0.9470425839826189,0,3,putrescine degradation IV,BioCyc
ARA:PWY-2161,1,0.7355632265699981,0,16,folate polyglutamylation,BioCyc
ARA:PWY-2161B,1,0.880177894885768,0,6,glutamate removal from folates,BioCyc
ARA:PWY-2161B-PMN,1,0.8241296448200207,0,10,folate polyglutamylation II,BioCyc
ARA:PWY-2181,1,0.8838915735441703,0,5,free phenylpropanoid acid biosynthesis,BioCyc
ARA:PWY-2261,1,0.5040434847600807,0,26,ascorbate glutathione cycle,BioCyc
ARA:PWY-2301,1,0.8814728983517415,0,6,myo-inositol biosynthesis,BioCyc
ARA:PWY-2501,1,0.7620078382326996,0,15,fatty acid &alpha;-oxidation I,BioCyc
ARA:PWY-2582,1,0.8522870143571929,0,8,brassinosteroid biosynthesis II,BioCyc
ARA:PWY-2602,1,0.9622619732842105,0,1,brassinosteroid biosynthesis III,BioCyc
ARA:PWY-2724,1,0.804433513415941,0,12,alkane oxidation,BioCyc
ARA:PWY-2781,1,0.9628021385321629,0,2,cis-zeatin biosynthesis,BioCyc
ARA:PWY-282,1,0.810266539088912,0,8,cuticular wax biosynthesis,BioCyc
ARA:PWY-2821,1,0.6168844478517947,0,18,glucosinolate biosynthesis from phenylalanine,BioCyc
ARA:PWY-2841,1,0.8747966356551121,0,7,cytokinins degradation,BioCyc
ARA:PWY-2881,1,0.837721013689803,0,7,cytokinins 7-N-glucoside biosynthesis,BioCyc
ARA:PWY-2901,1,0.837721013689803,0,7,cytokinins 9-N-glucoside biosynthesis,BioCyc
ARA:PWY-2902,1,0.8266447498860032,0,8,cytokinin-O-glucosides biosynthesis,BioCyc
ARA:PWY-3001,1,0.44513940684919784,0,41,superpathway of L-isoleucine biosynthesis I,BioCyc
ARA:PWY-3041,1,0.9196299129404689,0,4,monoterpene biosynthesis,BioCyc
ARA:PWY-3181,1,0.9341119675433167,0,5,L-tryptophan degradation VI (via tryptamine),BioCyc
ARA:PWY-3221,1,0.9739871100430624,0,1,dTDP-L-rhamnose biosynthesis II,BioCyc
ARA:PWY-3261,1,0.9180867809280537,0,4,UDP-L-rhamnose biosynthesis,BioCyc
ARA:PWY-3301,1,0.4410745857103037,0,39,sinapate ester biosynthesis,BioCyc
ARA:PWY-3341,1,0.9188048320034699,0,4,L-proline biosynthesis III,BioCyc
ARA:PWY-3385,1,0.755144016306306,0,14,choline biosynthesis I,BioCyc
ARA:PWY-3461,1,0.8150305807428764,0,9,L-tyrosine biosynthesis II,BioCyc
ARA:PWY-3561,1,0.6490141736093525,0,26,choline biosynthesis III,BioCyc
ARA:PWY-3781,1,0.040293826335146186,0,104,aerobic respiration I (cytochrome c),BioCyc
ARA:PWY-3821,1,0.846939031512388,0,8,D-galactose degradation III,BioCyc
ARA:PWY-3881,1,0.8539804811247883,0,7,mannitol biosynthesis,BioCyc
ARA:PWY-3941,1,0.884023089324637,0,5,&beta;-alanine biosynthesis II,BioCyc
ARA:PWY-3982,1,0.9386814994415732,0,3,uracil degradation I (reductive),BioCyc
ARA:PWY-4,1,0.9506525630922584,0,3,UDP-D-galacturonate biosynthesis II (from D-galacturonate),BioCyc
ARA:PWY-40,1,0.9430423016360705,0,3,putrescine biosynthesis I,BioCyc
ARA:PWY-401,1,0.8438096435866059,0,9,galactolipid biosynthesis I,BioCyc
ARA:PWY-4081,1,0.6861477502792034,0,15,glutathione-peroxide redox reactions,BioCyc
ARA:PWY-4203,1,0.9277996273121512,0,3,volatile benzenoid biosynthesis I (ester formation),BioCyc
ARA:PWY-4221ARA,1,0.6695428719405002,0,16,superpathway of pantothenate and coenzymeA biosynthesis,BioCyc
ARA:PWY-4261,1,0.9605711080302921,0,2,glycerol degradation I,BioCyc
ARA:PWY-43,1,0.8836140543950683,0,6,putrescine biosynthesis II,BioCyc
ARA:PWY-4302,1,0.07195796924692337,0,84,aerobic respiration III (alternative oxidase pathway),BioCyc
ARA:PWY-4321,1,0.7925300045990473,0,12,L-glutamate degradation IV,BioCyc
ARA:PWY-4341,1,0.98427921112855,0,2,L-glutamate biosynthesis V,BioCyc
ARA:PWY-4361,1,0.6313980519352133,0,20,S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation,BioCyc
ARA:PWY-4381,1,0.7604575669891736,0,14,fatty acid biosynthesis initiation I,BioCyc
ARA:PWY-4541,1,0.7998594608597376,0,9,"lipid-dependent phytate biosynthesis I (via Ins(1,4,5)P3)",BioCyc
ARA:PWY-4562,1,0.7103496176788427,0,15,"lipid-dependent phytate biosynthesis II (via Ins(1,3,4)P3)",BioCyc
ARA:PWY-4661,1,0.7470620586553466,0,14,1D-myo-inositol hexakisphosphate biosynthesis III (Spirodela polyrrhiza),BioCyc
ARA:PWY-4702,1,0.9182638538552872,0,4,phytate degradation I,BioCyc
ARA:PWY-4765,1,0.7103496176788427,0,15,superpathway of lipid-dependent phytate biosynthesis,BioCyc
