target_id	length	eff_length	est_counts	tpm
AT4G15210.2	1890	1608.97	0	0
AT1G29070.1	819	537.969	101	27.5332
AT4G27570.1	1655	1373.97	2	0.213474
AT5G65560.3	3618	3336.97	12.2953	0.540356
AT5G65560.2	3697	3415.97	0	0
AT5G65560.1	3623	3341.97	42.7047	1.87398
AT1G04170.1	1860	1578.97	496.702	46.1334
AT1G04170.2	2026	1744.97	7.29762	0.613319
ATCG00905.1	258	47.2109	97.5	302.869
AT1G29250.1	795	513.969	189	53.9284
AT3G51050.1	2543	2261.97	461	29.8887
AT5G23060.2	1608	1326.97	12.9836	1.43492
AT5G23060.1	1529	1247.97	14.0164	1.64712
AT4G14770.2	3098	2816.97	0	0
AT4G14770.1	3064	2782.97	68.6115	3.61561
AT4G14770.3	3072	2790.97	1.59248e-07	8.36783e-09
AT3G44140.1	216	36.0034	0	0
AT1G14630.2	1186	904.969	1.84103	0.298346
AT1G14630.1	1020	738.969	18.159	3.60378
AT3G21480.1	3503	3221.97	72	3.27721
AT3G58760.4	1979	1697.97	0	0
AT3G58760.5	1946	1664.97	0	0
AT3G58760.2	2050	1768.97	0	0
AT3G58760.6	1827	1545.97	29.3367	2.78293
AT3G58760.3	2017	1735.97	0	0
AT3G58760.1	1839	1557.97	179.663	16.9119
AT2G03390.1	1459	1177.97	107.896	13.4327
AT2G03390.6	1475	1193.97	11.5232	1.41538
AT2G03390.3	1546	1264.97	14.2575	1.65293
AT2G03390.2	1210	928.969	46.8173	7.3909
AT2G03390.7	1166	884.969	6.01938	0.997508
AT2G03390.4	1497	1215.97	8.28399	0.999103
AT2G03390.5	1476	1194.97	11.2031	1.37492
AT2G23093.2	1653	1371.97	12.4201	1.32762
AT2G23093.1	1834	1552.97	8.57994	0.810241
AT1G62600.1	1548	1266.97	195.294	22.6056
AT1G62600.2	1253	971.969	52.7058	7.9524
AT3G54925.1	546	266.684	0	0
AT4G29550.3	1296	1014.97	0	0
AT4G29550.1	1236	954.969	4	0.614276
AT4G29550.2	1382	1100.97	0	0
AT5G02280.1	661	380.14	119	45.9088
AT2G36080.2	1783	1501.97	13.0016	1.26949
AT2G36080.4	1695	1413.97	0	0
AT2G36080.1	1311	1029.97	84.7424	12.0662
AT2G36080.3	2143	1861.97	13.256	1.04408
AT5G40830.2	1808	1526.97	6.51581	0.625794
AT5G40830.3	1497	1215.97	11.6501	1.40508
AT5G40830.1	1706	1424.97	53.8341	5.54044
AT3G58110.1	2818	2536.97	448	25.8974
AT3G58110.2	2618	2336.97	0	0
AT2G46900.1	2280	1998.97	680	49.8879
AT3G13440.2	1065	783.969	0	0
AT3G13440.1	2047	1765.97	334.191	27.7526
AT3G13440.3	969	687.969	22.8093	4.86223
AT5G08370.1	1572	1290.97	70.9121	8.05559
AT5G08370.2	1459	1177.97	36.0879	4.49284
AT5G02720.1	729	448	0	0
AT5G02720.2	987	705.969	1	0.207734
AT3G44750.2	1057	775.969	0	0
AT3G44750.1	1418	1136.97	219	28.248
AT4G13020.7	2169	1887.97	15.3171	1.1898
AT4G13020.8	1927	1645.97	2.81085	0.250443
AT4G13020.1	2261	1979.97	146.822	10.8749
AT4G13020.2	1864	1582.97	320.491	29.6918
AT4G13020.4	2094	1812.97	0	0
AT4G13020.6	2169	1887.97	18.6344	1.44748
AT4G13020.5	1887	1605.97	122.924	11.2251
AT4G13020.3	1867	1585.97	0	0
AT1G23530.1	1139	857.969	64	10.9396
AT4G28710.1	5230	4948.97	642	19.0245
AT1G30795.1	713	432.03	0	0
AT3G30841.2	1817	1535.97	0	0
AT3G30841.1	1760	1478.97	134	13.2874
AT2G03667.2	2158	1876.97	2.93841	0.229588
AT2G03667.1	2081	1799.97	48.0616	3.91585
AT1G34770.3	1075	793.969	21.2946	3.93332
AT1G34770.6	687	406.078	0	0
AT1G34770.2	1103	821.969	4.95773	0.884546
AT1G34770.4	940	658.969	0	0
AT1G34770.5	744	462.969	2.34913	0.744129
AT1G34770.1	1029	747.969	26.3985	5.17593
AT3G43240.1	2952	2670.97	274	15.0444
AT1G79620.2	3366	3084.97	5.00092	0.237734
AT1G79620.3	3364	3082.97	0	0
AT1G79620.5	3284	3002.97	0	0
AT1G79620.4	3380	3098.97	0	0
AT1G79620.1	3305	3023.97	135.999	6.59556
AT2G24820.1	1825	1543.97	77	7.31383
AT4G33620.1	2526	2244.97	178	11.6279
AT5G49310.1	1786	1504.97	1	0.0974463
AT1G29810.1	948	666.969	78	17.1507
AT1G29810.2	590	309.739	0	0
AT4G28930.1	528	249.286	24	14.1191
AT1G17470.2	1522	1240.97	26.6492	3.14931
AT1G17470.1	1602	1320.97	438.351	48.6656
AT1G34380.1	1380	1098.97	0	0
AT1G34380.3	1048	766.969	0	0
AT1G34380.2	1277	995.969	12	1.76697
AT5G36240.1	765	483.969	0	0
AT2G20120.1	1259	977.969	0	0
AT2G20120.2	1203	921.969	240	38.1758
AT5G47670.3	1182	900.969	0	0
AT5G47670.1	1053	771.969	4	0.759894
AT5G47670.2	1087	805.969	0	0
AT5G04070.1	1501	1219.97	51	6.13076
AT2G30690.2	2997	2715.97	0	0
AT2G30690.1	2896	2614.97	2	0.112165
AT1G11785.1	643	362.208	2	0.809775
AT1G27580.1	1221	939.969	15.5363	2.42396
AT2G43850.1	1973	1691.97	164	14.2149
AT2G43850.3	1703	1421.97	0	0
AT2G43850.2	1835	1553.97	0	0
AT4G18130.1	3912	3630.97	147	5.93728
AT1G23870.1	2973	2691.97	2432	132.491
AT3G49560.1	1227	945.969	345	53.4854
AT5G36490.1	357	100.857	0	0
AT5G46030.2	926	644.969	6.08419	1.38343
AT5G46030.1	886	604.969	447.391	108.454
AT5G46030.3	915	633.969	1.52506	0.352787
AT5G09650.1	1181	899.969	535	87.1804
AT2G43000.1	1040	758.969	177	34.2013
AT2G43000.2	1375	1093.97	0	0
AT1G52040.1	1751	1469.97	0	0
AT3G05858.1	629	348.289	6	2.52641
AT5G60860.1	1046	764.969	46	8.81875
AT5G54035.1	258	47.2109	0	0
AT1G07901.1	153	29.7021	0	0
AT4G10220.1	1203	921.969	0	0
AT3G23790.1	2716	2434.97	77	4.63757
AT4G02075.2	1476	1194.97	14.4467	1.77298
AT4G02075.3	1357	1075.97	32.2049	4.3895
AT4G02075.1	973	691.969	165.348	35.0434
AT5G36190.1	438	165.701	0	0
AT1G52650.1	1398	1116.97	6	0.787776
AT1G26750.1	809	527.969	144	39.9988
AT5G14980.1	984	702.969	0	0
AT5G50150.1	1846	1564.97	131	12.276
AT2G15020.1	2088	1806.97	0	0
AT3G45070.3	1093	811.969	3.89459	0.70342
AT3G45070.2	1211	929.969	31.4889	4.96572
AT3G45070.1	1067	785.969	209.616	39.1123
AT4G22590.1	1763	1481.97	345	34.1407
AT5G30490.3	984	702.969	51.8219	10.8111
AT5G30490.2	1163	881.969	19.817	3.29517
AT5G30490.1	1252	970.969	116.361	17.575
AT5G22670.1	1332	1050.97	0	0
AT4G35060.1	1123	841.969	413	71.9361
AT1G11480.2	2175	1893.97	0.0138498	0.00107242
AT1G11480.1	2312	2030.97	1038.99	75.0238
AT3G49030.1	1332	1050.97	0	0
AT3G49030.2	1483	1201.97	0	0
AT1G12300.1	3238	2956.97	11	0.545555
AT5G47930.1	718	437.03	1315	441.273
AT1G61093.1	731	450	0	0
AT2G37970.1	836	554.969	615	162.517
AT3G02420.2	1674	1392.97	0	0
AT3G02420.1	1534	1252.97	333	38.976
AT1G58190.2	3294	3012.97	79.507	3.86993
AT1G58190.4	2864	2582.97	17.5147	0.994436
AT1G58190.3	3241	2959.97	0	0
AT1G58190.1	3168	2886.97	303.978	15.4416
AT1G09860.1	1396	1114.97	3	0.394595
AT1G13280.1	1343	1061.97	402	55.5146
AT5G15300.1	1957	1675.97	6	0.525023
AT4G34131.1	1762	1480.97	1140	112.889
AT2G02130.1	707	426.04	3937	1355.21
AT5G03435.2	2496	2214.97	14	0.926943
AT5G03435.1	2369	2087.97	0	0
AT3G18830.1	1997	1715.97	623	53.2441
AT2G03570.1	270	51.7288	0	0
AT4G21670.1	3900	3618.97	191	7.74001
AT1G02230.1	1436	1154.97	99	12.5706
AT5G20140.1	1363	1081.97	10.1561	1.37659
AT5G20140.2	1416	1134.97	11.8439	1.5304
AT1G11630.1	1712	1430.97	32	3.27954
AT4G19440.1	3531	3249.97	18.4556	0.832804
AT4G19440.3	3555	3273.97	16.0284	0.717972
AT4G19440.2	3371	3089.97	0	0
AT4G19440.4	3552	3270.97	1.51598	0.0679689
AT3G51890.1	1210	928.969	246	38.8353
AT1G44085.1	273	52.9625	0	0
AT1G07390.1	3267	2985.97	5.99999	0.294685
AT1G07390.4	3615	3333.97	0	0
AT1G07390.3	3418	3136.97	0	0
AT1G07390.5	3451	3169.97	0	0
AT1G07390.2	3304	3022.97	1.02938e-05	4.99384e-07
AT1G13607.1	452	178.286	0	0
AT1G08580.1	855	573.969	104	26.5728
AT2G25125.1	225	37.9177	0	0
AT1G59750.2	2472	2190.97	119.555	8.0025
AT1G59750.3	2353	2071.97	228.36	16.1633
AT1G59750.1	2545	2263.97	1.01278	0.0656053
AT1G59750.4	2558	2276.97	60.0713	3.86904
AT3G25950.1	1170	888.969	144	23.7557
AT5G22145.1	411	142.846	0	0
AT1G70209.1	144	31.0831	0	0
AT1G63660.1	2136	1854.97	188	14.8633
AT1G63660.2	1983	1701.97	0	0
AT2G21660.1	1165	883.969	14521.5	2409.17
AT2G21660.2	785	503.969	5.11524	1.48852
AT1G15320.2	1127	845.969	0	0
AT1G15320.1	1450	1168.97	0	0
AT1G79310.1	1675	1393.97	82	8.62688
AT5G42980.1	1035	753.969	5194.9	1010.45
AT1G70750.1	3211	2929.97	148	7.40784
AT5G35840.1	3802	3520.97	207	8.62186
AT2G45210.1	1177	895.969	269	44.0304
AT1G29390.1	1049	767.969	73	13.9403
AT1G29390.2	1103	821.969	0	0
AT4G16460.2	1242	960.969	0	0
AT4G16460.3	1168	886.969	0	0
AT4G16460.1	1153	871.969	0	0
AT5G50210.1	2691	2409.97	232	14.1179
AT1G17870.1	1856	1574.97	25	2.32788
AT5G38360.2	1459	1177.97	2.45834	0.306056
AT5G38360.1	1083	801.969	17.0427	3.11655
AT5G38360.3	1372	1090.97	17.4989	2.3523
AT1G15020.1	2139	1857.97	0	0
AT1G15020.2	2329	2047.97	274.195	19.6349
AT1G15020.3	2244	1962.97	6.8052	0.508417
AT1G23090.4	2538	2256.97	0	0
AT1G23090.1	2489	2207.97	12	0.797042
AT1G23090.3	2605	2323.97	0	0
AT1G23090.2	2690	2408.97	0	0
AT4G01790.1	680	399.078	46	16.9041
AT4G38190.1	3749	3467.97	0	0
AT1G72810.1	2515	2233.97	213.084	13.9883
AT5G45573.1	588	307.781	0	0
AT2G01755.1	588	307.781	3.28712	1.56627
AT2G01755.2	621	340.391	0	0
AT5G25770.2	1588	1306.97	62.0552	6.96315
AT5G25770.1	1831	1549.97	189.838	17.9619
AT5G25770.3	1597	1315.97	948.107	105.658
AT1G56610.3	2170	1888.97	7.6087e-06	5.90715e-07
AT1G56610.2	2161	1879.97	93.8789	7.32335
AT1G56610.1	2425	2143.97	8.12109	0.555506
AT4G09649.1	138	32.1649	0	0
AT2G03210.2	1900	1618.97	0	0
AT2G03210.3	1809	1527.97	0	0
AT2G03210.1	1620	1338.97	0	0
AT3G45990.1	402	135.598	0	0
AT5G51470.2	1745	1463.97	5	0.500877
AT5G51470.1	2031	1749.97	0	0
AT3G46350.1	1335	1053.97	0	0
AT5G64170.1	2537	2255.97	91.9142	5.97506
AT5G64170.2	2667	2385.97	58.2182	3.57838
AT5G64170.3	2575	2293.97	20.8676	1.33406
AT3G24850.1	1080	798.969	0	0
AT2G27630.1	4276	3994.97	0	0
AT4G01590.2	1045	763.969	10.8879	2.09008
AT4G01590.3	979	697.969	9.79851	2.05881
AT4G01590.1	1067	785.969	115.314	21.5163
AT5G35970.1	3475	3193.97	148	6.79554
AT2G31390.1	1466	1184.97	1751	216.707
AT4G14315.1	495	217.744	0	0
AT2G14635.1	371	111.155	0	0
AT1G53460.1	1519	1237.97	72	8.52934
AT5G52240.2	789	507.969	0	0
AT5G52240.1	1129	847.969	1647	284.844
AT2G23250.1	1317	1035.97	0	0
AT3G62270.1	2948	2666.97	665	36.5676
AT2G04400.1	1428	1146.97	314	40.1486
AT1G76420.1	1438	1156.97	2	0.253513
AT2G29150.1	807	525.969	1	0.278826
AT5G58090.1	1929	1647.97	308	27.4091
AT5G06950.3	1643	1361.97	19.3148	2.07977
AT5G06950.5	2031	1749.97	0	0
AT5G06950.1	1867	1585.97	70.802	6.54702
AT5G06950.4	1558	1276.97	16.8832	1.93895
AT5G06950.2	1624	1342.97	0	0
AT4G35350.2	1340	1058.97	23.7793	3.29313
AT4G35350.1	1317	1035.97	1209.22	171.179
AT4G04930.1	1409	1127.97	2	0.260031
AT2G37900.2	2425	2143.97	0	0
AT2G37900.1	2299	2017.97	1	0.0726739
AT5G19875.1	1098	816.969	48	8.61645
AT1G19350.3	1465	1183.97	0	0
AT1G19350.4	1502	1220.97	13.9226	1.67227
AT1G19350.6	1304	1022.97	147.807	21.1897
AT1G19350.1	2202	1920.97	117.419	8.96416
AT1G19350.5	1468	1186.97	0	0
AT3G06710.1	1631	1349.97	7	0.760444
AT4G29190.1	1533	1251.97	151	17.6879
AT1G68220.1	1007	725.969	257	51.9168
AT2G33060.1	2779	2497.97	39	2.28966
AT4G17080.1	2214	1932.97	547	41.5007
AT4G15700.1	767	485.969	0	0
AT1G28327.1	1267	985.969	0	0
AT3G56900.1	1692	1410.97	71	7.37961
AT3G25200.1	507	229.112	0	0
AT1G15825.1	536	257.054	0	0
AT3G49307.1	538	258.948	0	0
ATMG00500.1	426	155.429	0	0
AT4G12680.1	1910	1628.97	62	5.58177
AT2G19540.1	1653	1371.97	329	35.1677
AT2G40190.1	1784	1502.97	96	9.36729
AT1G59830.1	1462	1180.97	358.071	44.4655
AT1G59830.2	1357	1075.97	6.92908	0.944428
AT1G67325.2	1734	1452.97	156.675	15.8138
AT1G67325.1	1261	979.969	123.325	18.4557
AT5G64310.1	946	664.969	321	70.794
AT5G24280.3	4846	4564.97	49	1.57417
AT5G24280.1	4826	4544.97	6.03268e-07	1.94658e-08
AT5G24280.2	5050	4768.97	0	0
AT3G06360.1	817	535.969	7	1.91536
AT5G53770.1	1903	1621.97	79	7.14295
AT3G25719.1	237	40.8827	0	0
AT3G07230.1	636	355.257	117	48.2987
AT3G21352.1	582	301.865	70	34.0078
AT2G32835.1	288	59.7396	0	0
AT5G50345.1	391	126.769	0	0
AT3G02610.1	1236	954.969	12.044	1.84959
AT3G02610.2	1444	1162.97	27.956	3.52533
AT4G31354.2	421	151.264	0	0
AT4G31354.1	547	267.665	3	1.6437
AT4G31354.3	331	83.2776	1	1.76102
AT3G18270.1	1846	1564.97	102	9.55844
AT4G35680.1	1006	724.969	0	0
AT2G28490.1	1780	1498.97	0	0
