cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,category,term,size
0,0,0,0,5.347939598957266,0,0,0,0,0,GO:0009817,"defense response to fungus, incompatible interaction",7
0,0,0,0,5.33514291327866,0,0,0,0,0,GO:0071732,cellular response to nitric oxide,6
0,0,0,0,4.561177759550394,0,0,0,0,0,GO:0009751,response to salicylic acid,12
0,0,0,0,4.434461939715357,0,0,0,0,0,GO:0006508,proteolysis,34
0,0,0,0,0,33.36504983755656,0,0,0,0,GO:0009408,response to heat,50
0,0,0,0,0,29.733455691363286,0,0,0,0,GO:0015979,photosynthesis,41
0,0,0,0,0,23.973276146238597,0,0,0,0,GO:0009644,response to high light intensity,22
0,0,0,0,0,20.884705185665748,0,0,0,0,GO:0034605,cellular response to heat,18
0,0,0,0,0,17.45772804314697,0,0,0,0,GO:0009767,photosynthetic electron transport chain,8
0,0,0,0,0,15.506054635551651,0,0,0,0,GO:0042542,response to hydrogen peroxide,11
0,0,0,0,0,13.952367274689234,0,0,0,0,GO:0006457,protein folding,57
0,0,0,0,0,11.39312642067389,0,0,0,0,GO:0009651,response to salt stress,78
0,0,0,0,0,10.970517462232879,0,0,0,0,GO:0010200,response to chitin,9
0,0,0,0,0,9.458199062472486,0,0,0,0,GO:0009768,"photosynthesis, light harvesting in photosystem I",12
0,0,0,0,0,8.853597368595382,0,0,0,0,GO:0042026,protein refolding,20
0,0,0,0,0,8.72366456558982,0,0,0,0,GO:0034620,cellular response to unfolded protein,10
0,0,0,0,0,8.566761751717792,0,0,0,0,GO:0010196,nonphotochemical quenching,6
0,0,0,0,0,8.150769806657255,0,0,0,0,GO:0009626,plant-type hypersensitive response,8
0,0,0,0,0,7.823038331108742,0,0,0,0,GO:0051726,regulation of cell cycle,13
0,0,0,0,0,7.580044856477947,0,0,0,0,GO:0010286,heat acclimation,20
0,0,0,0,0,7.45269635132485,0,0,0,0,GO:0080167,response to karrikin,18
0,0,0,0,0,6.511366481936138,0,0,0,0,GO:0009416,response to light stimulus,34
0,0,0,0,0,6.478369312981033,0,0,0,0,GO:0009414,response to water deprivation,46
0,0,0,0,0,6.4013680858412325,0,0,0,0,GO:0055114,oxidation-reduction process,130
0,0,0,0,0,6.128652479186673,0,0,0,0,GO:0006986,response to unfolded protein,10
0,0,0,0,0,5.8418113307457435,0,0,0,0,GO:0061077,chaperone-mediated protein folding,7
0,0,0,0,0,5.554315168601154,0,0,0,0,GO:0015995,chlorophyll biosynthetic process,13
0,0,0,0,0,5.486766571940389,0,0,0,0,GO:0000302,response to reactive oxygen species,9
0,0,0,0,0,5.467614084705035,0,0,0,0,GO:0051085,chaperone cofactor-dependent protein refolding,18
0,0,0,0,0,5.425173784725639,0,0,0,0,GO:0018298,protein-chromophore linkage,18
0,0,0,0,0,4.472082559332063,0,0,0,0,GO:0045787,positive regulation of cell cycle,6
0,0,0,0,0,4.453813681745268,0,0,0,0,GO:0009735,response to cytokinin,44
0,0,0,0,0,0,4.861621375028784,0,0,0,GO:0030001,metal ion transport,11
0,0,0,0,0,0,12.950108728325816,0,0,0,GO:0055114,oxidation-reduction process,99
0,0,0,0,0,0,8.930219093004949,0,0,0,GO:0009834,plant-type secondary cell wall biogenesis,18
0,0,0,0,0,0,7.943675483618601,0,0,0,GO:0009753,response to jasmonic acid,12
0,0,0,0,0,0,4.65914713570987,0,0,0,GO:0071555,cell wall organization,40
0,0,0,0,0,0,4.504052194635161,0,0,0,GO:0006833,water transport,8
0,0,0,0,0,0,0,28.311844507033523,0,0,GO:0055114,oxidation-reduction process,275
0,0,0,0,0,0,0,20.8394324050114,0,0,GO:0055085,transmembrane transport,73
0,0,0,0,0,0,0,18.014716916855544,0,0,GO:0009834,plant-type secondary cell wall biogenesis,14
0,0,0,0,0,0,0,17.458311583085763,0,0,GO:0009414,response to water deprivation,90
0,0,0,0,0,0,0,15.761336400492121,0,0,GO:0010345,suberin biosynthetic process,13
0,0,0,0,0,0,0,12.918956351365324,0,0,GO:0046274,lignin catabolic process,7
0,0,0,0,0,0,0,11.434636416218257,0,0,GO:0006857,oligopeptide transport,16
0,0,0,0,0,0,0,11.098397141318943,0,0,GO:0009611,response to wounding,53
0,0,0,0,0,0,0,9.975809080593146,0,0,GO:0045490,pectin catabolic process,16
0,0,0,0,0,0,0,9.928837306798833,0,0,GO:0006979,response to oxidative stress,76
0,0,0,0,0,0,0,8.882167922414101,0,0,GO:0019762,glucosinolate catabolic process,9
0,0,0,0,0,0,0,8.369698722190025,0,0,GO:0005975,carbohydrate metabolic process,71
0,0,0,0,0,0,0,8.179190084639343,0,0,GO:0009926,auxin polar transport,13
0,0,0,0,0,0,0,7.89615514396393,0,0,GO:0009636,response to toxic substance,9
0,0,0,0,0,0,0,7.452704907230128,0,0,GO:0042545,cell wall modification,11
0,0,0,0,0,0,0,7.113638756179586,0,0,GO:0010540,basipetal auxin transport,12
0,0,0,0,0,0,0,6.878819361550046,0,0,GO:0080167,response to karrikin,27
0,0,0,0,0,0,0,6.684642538964633,0,0,GO:0009408,response to heat,40
0,0,0,0,0,0,0,6.620943680848059,0,0,GO:0010200,response to chitin,28
0,0,0,0,0,0,0,6.587649846227292,0,0,GO:0010311,lateral root formation,18
0,0,0,0,0,0,0,6.502854556841845,0,0,GO:0005985,sucrose metabolic process,7
0,0,0,0,0,0,0,6.463150224539263,0,0,GO:0009737,response to abscisic acid,94
0,0,0,0,0,0,0,6.284778013611691,0,0,GO:0031408,oxylipin biosynthetic process,11
0,0,0,0,0,0,0,6.145113204698804,0,0,GO:0006749,glutathione metabolic process,21
0,0,0,0,0,0,0,6.09364892554719,0,0,GO:0006817,phosphate ion transport,7
0,0,0,0,0,0,0,6.023455244959444,0,0,GO:2000652,regulation of secondary cell wall biogenesis,8
0,0,0,0,0,0,0,6.006347152901754,0,0,GO:0006952,defense response,106
0,0,0,0,0,0,0,5.871222196722867,0,0,GO:0043086,negative regulation of catalytic activity,7
0,0,0,0,0,0,0,5.866349291054708,0,0,GO:0009809,lignin biosynthetic process,13
0,0,0,0,0,0,0,5.850476434941364,0,0,GO:0006855,drug transmembrane transport,24
0,0,0,0,0,0,0,5.688545436144129,0,0,GO:0009624,response to nematode,20
0,0,0,0,0,0,0,5.687820786612575,0,0,GO:0005982,starch metabolic process,9
0,0,0,0,0,0,0,5.658194220637248,0,0,GO:0009738,abscisic acid-activated signaling pathway,40
0,0,0,0,0,0,0,5.58790342380468,0,0,GO:0071555,cell wall organization,42
0,0,0,0,0,0,0,5.535386267265295,0,0,GO:0010315,auxin efflux,6
0,0,0,0,0,0,0,5.485043071325158,0,0,GO:0009753,response to jasmonic acid,44
0,0,0,0,0,0,0,5.476469183832705,0,0,GO:0042744,hydrogen peroxide catabolic process,22
0,0,0,0,0,0,0,5.361721417515685,0,0,GO:0009630,gravitropism,11
0,0,0,0,0,0,0,5.086910333421019,0,0,GO:0035336,long-chain fatty-acyl-CoA metabolic process,6
0,0,0,0,0,0,0,5.050666949280337,0,0,GO:0009644,response to high light intensity,19
0,0,0,0,0,0,0,4.787648024334647,0,0,GO:0098869,cellular oxidant detoxification,6
0,0,0,0,0,0,0,4.6645382629755465,0,0,GO:0009651,response to salt stress,136
0,0,0,0,0,0,0,4.640727732929051,0,0,GO:0009407,toxin catabolic process,18
0,0,0,0,0,0,0,4.632622639480993,0,0,GO:0009828,plant-type cell wall loosening,11
0,0,0,0,0,0,0,4.59883512191425,0,0,GO:0016036,cellular response to phosphate starvation,26
0,0,0,0,0,0,0,4.531232936925075,0,0,GO:0030001,metal ion transport,20
0,0,0,0,0,0,0,4.384034563509229,0,0,GO:0042542,response to hydrogen peroxide,24
0,0,0,0,0,0,0,0,5.8841685671405735,0,GO:0016042,lipid catabolic process,8
0,0,0,0,0,0,0,0,4.525994487699213,0,GO:0046777,protein autophosphorylation,13
0,0,0,0,0,0,0,0,0,6.019617677013511,GO:0006979,response to oxidative stress,24
0,0,0,0,0,0,0,0,0,13.822539001953801,GO:0019761,glucosinolate biosynthetic process,11
0,0,0,0,0,0,0,0,0,12.24455224222198,GO:0009098,leucine biosynthetic process,6
0,0,0,0,0,0,0,0,0,7.179070386166089,GO:0055114,oxidation-reduction process,102
0,0,0,0,0,0,0,0,0,4.442850886002529,GO:0009611,response to wounding,16
