target_id	length	eff_length	est_counts	tpm
AT3G26940.1	1793	1594	0	0
AT4G27150.1	735	536	2	0.313336
AT2G26000.1	1672	1473	11.3105	0.644797
AT2G26000.2	1892	1693	166.98	8.28235
AT2G26000.3	2370	2171	22.7092	0.87839
AT5G38743.1	183	11.741	2	14.3044
AT4G15210.4	2461	2262	0	0
AT4G15210.1	2066	1867	0	0
AT4G15210.3	2291	2092	0	0
AT4G15210.2	1890	1691	2	0.0993189
AT1G29070.1	819	620	74	10.0227
AT4G27570.1	1655	1456	4	0.230698
AT5G65560.3	3618	3419	23.6521	0.580921
AT5G65560.2	3697	3498	31.2945	0.751266
AT5G65560.1	3623	3424	206.053	5.05349
AT1G04170.1	1860	1661	1395	70.5261
AT1G04170.2	2026	1827	0	0
ATCG00905.1	258	59.1108	66	93.7611
AT1G29250.1	795	596	468	65.9394
AT3G51050.1	2543	2344	1373	49.1879
AT5G23060.2	1608	1409	7.13168	0.425036
AT5G23060.1	1529	1330	44.8683	2.83292
AT4G14770.2	3098	2899	2.49563e-07	7.22898e-09
AT4G14770.1	3064	2865	147.318	4.31793
AT4G14770.3	3072	2873	0.00308851	9.02731e-05
AT3G44140.1	216	24.1385	0	0
AT1G14630.2	1186	987	7.55026	0.642377
AT1G14630.1	1020	821	54.4497	5.56927
AT3G21480.1	3503	3304	303	7.70102
AT3G58760.4	1979	1780	0	0
AT3G58760.5	1946	1747	0	0
AT3G58760.2	2050	1851	0	0
AT3G58760.6	1827	1628	48.271	2.48988
AT3G58760.3	2017	1818	0	0
AT3G58760.1	1839	1640	390.729	20.0068
AT2G03390.1	1459	1260	31.8962	2.12576
AT2G03390.6	1475	1276	0	0
AT2G03390.3	1546	1347	13.4099	0.835997
AT2G03390.2	1210	1011	253.382	21.0461
AT2G03390.7	1166	967	8.03749	0.697974
AT2G03390.4	1497	1298	0	0
AT2G03390.5	1476	1277	21.274	1.39895
AT2G23093.2	1653	1454	30.9337	1.78654
AT2G23093.1	1834	1635	18.0663	0.927891
AT1G62600.1	1548	1349	554.598	34.5233
AT1G62600.2	1253	1054	51.4017	4.09527
AT3G54925.1	546	347	0	0
AT4G29550.3	1296	1097	5.9195	0.453131
AT4G29550.1	1236	1037	0	0
AT4G29550.2	1382	1183	13.0805	0.928507
AT5G02280.1	661	462	195	35.4436
AT2G36080.2	1783	1584	0	0
AT2G36080.4	1695	1496	28.8601	1.61999
AT2G36080.1	1311	1112	261.87	19.7755
AT2G36080.3	2143	1944	42.2697	1.82591
AT5G40830.2	1808	1609	0	0
AT5G40830.3	1497	1298	19.0767	1.23417
AT5G40830.1	1706	1507	248.923	13.8707
AT3G58110.1	2818	2619	1538	49.3135
AT3G58110.2	2618	2419	0	0
AT2G46900.1	2280	2081	923	37.2456
AT3G13440.2	1065	866	12.0672	1.17013
AT3G13440.1	2047	1848	494.933	22.49
AT3G13440.3	969	770	3.13552e-08	3.41951e-09
AT5G08370.1	1572	1373	12.1504	0.743134
AT5G08370.2	1459	1260	178.85	11.9196
AT5G02720.1	729	530	2.36612	0.374892
AT5G02720.2	987	788	0	0
AT3G44750.2	1057	858	479.861	46.965
AT3G44750.1	1418	1219	270.139	18.6092
AT4G13020.7	2169	1970	91.4696	3.89903
AT4G13020.8	1927	1728	0	0
AT4G13020.1	2261	2062	172.962	7.04382
AT4G13020.2	1864	1665	978.666	49.3589
AT4G13020.4	2094	1895	1.12817e-05	4.99931e-07
AT4G13020.6	2169	1970	117.536	5.01016
AT4G13020.5	1887	1688	309.365	15.3902
AT4G13020.3	1867	1668	0	0
AT1G23530.1	1139	940	49	4.37737
AT4G28710.1	5230	5031	2903	48.4549
AT1G30795.1	713	514	0	0
AT3G30841.2	1817	1618	0	0
AT3G30841.1	1760	1561	251	13.5026
AT2G03667.2	2158	1959	21.9651	0.94155
AT2G03667.1	2081	1882	153.035	6.82836
AT1G34770.3	1075	876	0	0
AT1G34770.6	687	488	0	0
AT1G34770.2	1103	904	7.86186	0.730302
AT1G34770.4	940	741	55.129	6.24752
AT1G34770.5	744	545	13.9016	2.14197
AT1G34770.1	1029	830	2.10754	0.213228
AT3G43240.1	2952	2753	602	18.3627
AT1G79620.2	3366	3167	9.30413	0.246702
AT1G79620.3	3364	3165	0	0
AT1G79620.5	3284	3085	0	0
AT1G79620.4	3380	3181	0	0
AT1G79620.1	3305	3106	255.696	6.91302
AT2G24820.1	1825	1626	166	8.573
AT4G33620.1	2526	2327	324	11.6921
AT5G49310.1	1786	1587	3	0.158741
AT1G29810.1	948	749	93	10.4267
AT1G29810.2	590	391	0	0
AT4G28930.1	528	329	8	2.04192
AT1G17470.2	1522	1323	870	55.2211
AT1G17470.1	1602	1403	0	0
AT1G34380.1	1380	1181	0	0
AT1G34380.3	1048	849	6.3897	0.632002
AT1G34380.2	1277	1078	19.6103	1.5276
AT5G36240.1	765	566	0	0
AT2G20120.1	1259	1060	0	0
AT2G20120.2	1203	1004	279	23.3354
AT5G47670.3	1182	983	0	0
AT5G47670.1	1053	854	8	0.786643
AT5G47670.2	1087	888	0	0
AT5G04070.1	1501	1302	74	4.77272
AT2G30690.2	2997	2798	0	0
AT2G30690.1	2896	2697	10	0.311361
AT1G11785.1	643	444	5	0.945654
AT1G27580.1	1221	1022	0	0
AT2G43850.1	1973	1774	421.874	19.9698
AT2G43850.3	1703	1504	0	0
AT2G43850.2	1835	1636	72.1262	3.70216
AT4G18130.1	3912	3713	247	5.58621
AT1G23870.1	2973	2774	3427	103.742
AT3G49560.1	1227	1028	792	64.696
AT5G36490.1	357	158	0	0
AT5G46030.2	926	727	0	0
AT5G46030.1	886	687	714.278	87.3084
AT5G46030.3	915	716	33.7216	3.95495
AT5G09650.1	1181	982	1191	101.846
AT2G43000.1	1040	841	840.333	83.9075
AT2G43000.2	1375	1176	24.667	1.76139
AT1G52040.1	1751	1552	0	0
AT3G05858.1	629	430	22	4.29635
AT5G60860.1	1046	847	89	8.82373
AT5G54035.1	258	59.1108	3.85246	5.47288
AT1G07901.1	153	7.28986	0	0
AT4G10220.1	1203	1004	3	0.250919
AT3G23790.1	2716	2517	117	3.90344
AT4G02075.2	1476	1277	43.4177	2.8551
AT4G02075.3	1357	1158	66.502	4.82249
AT4G02075.1	973	774	601.08	65.2134
AT5G36190.1	438	239	0	0
AT1G52650.1	1398	1199	4	0.280147
AT1G26750.1	809	610	259	35.6546
AT5G14980.1	984	785	2	0.213947
AT5G50150.1	1846	1647	238	12.1347
AT2G15020.1	2088	1889	0	0
AT3G45070.3	1093	894	7.41975e-05	6.96943e-06
AT3G45070.2	1211	1012	154.611	12.8294
AT3G45070.1	1067	868	1278.39	123.677
AT4G22590.1	1763	1564	2330	125.102
AT5G30490.3	984	785	274.302	29.343
AT5G30490.2	1163	964	26.8669	2.34037
AT5G30490.1	1252	1053	11.8315	0.943529
AT5G22670.1	1332	1133	0	0
AT4G35060.1	1123	924	847	76.9763
AT1G11480.2	2175	1976	738.242	31.3731
AT1G11480.1	2312	2113	1391.76	55.3107
AT3G49030.1	1332	1133	0	0
AT3G49030.2	1483	1284	0	0
AT1G12300.1	3238	3039	44	1.21581
AT5G47930.1	718	519	848	137.206
AT1G61093.1	731	532	0	0
AT2G37970.1	836	637	978	128.927
AT3G02420.2	1674	1475	20.5311	1.16887
AT3G02420.1	1534	1335	901.469	56.7042
AT1G58190.2	3294	3095	172.522	4.68091
AT1G58190.4	2864	2665	0	0
AT1G58190.3	3241	3042	79.9637	2.20739
AT1G58190.1	3168	2969	670.514	18.9646
AT1G09860.1	1396	1197	7	0.491077
AT1G13280.1	1343	1144	332	24.3701
AT5G15300.1	1957	1758	15	0.716503
AT4G34131.1	1762	1563	2175	116.855
AT2G02130.1	707	508	822	135.879
AT5G03435.2	2496	2297	38	1.38921
AT5G03435.1	2369	2170	0	0
AT3G18830.1	1997	1798	1605	74.9602
AT2G03570.1	270	71.016	0	0
AT4G21670.1	3900	3701	741	16.813
AT1G02230.1	1436	1237	140	9.50394
AT5G20140.1	1363	1164	26.1926	1.8896
AT5G20140.2	1416	1217	3.80741	0.262714
AT1G11630.1	1712	1513	102	5.66118
AT4G19440.1	3531	3332	92.1165	2.32155
AT4G19440.3	3555	3356	0	0
AT4G19440.2	3371	3172	31.1177	0.823796
AT4G19440.4	3552	3353	108.766	2.72398
AT3G51890.1	1210	1011	400	33.2242
AT1G44085.1	273	74.0093	0	0
AT1G07390.1	3267	3068	0	0
AT1G07390.4	3615	3416	0	0
AT1G07390.3	3418	3219	0	0
AT1G07390.5	3451	3252	0	0
AT1G07390.2	3304	3105	15	0.405672
AT1G13607.1	452	253	0	0
AT1G08580.1	855	656	383	49.0276
AT2G25125.1	225	29.9375	2.25829	6.33448
AT1G59750.2	2472	2273	77.3918	2.85918
AT1G59750.3	2353	2154	948.063	36.9604
AT1G59750.1	2545	2346	0	0
AT1G59750.4	2558	2359	72.5449	2.5824
AT3G25950.1	1170	971	86	7.43746
AT5G22145.1	411	212	35.3815	14.0148
AT1G70209.1	144	6.5079	0	0
AT1G63660.1	2136	1937	329.163	14.2701
AT1G63660.2	1983	1784	226.837	10.6774
AT2G21660.1	1165	966	7456.82	648.219
AT2G21660.2	785	586	2.17824	0.312143
AT1G15320.2	1127	928	3	0.271468
AT1G15320.1	1450	1251	0	0
AT1G79310.1	1675	1476	239	13.5974
AT5G42980.1	1035	836	8010.07	804.591
AT1G70750.1	3211	3012	496	13.8284
AT5G35840.1	3802	3603	605	14.1006
AT2G45210.1	1177	978	146	12.536
AT1G29390.1	1049	850	92	9.08896
AT1G29390.2	1103	904	0	0
AT4G16460.2	1242	1043	1	0.0805121
AT4G16460.3	1168	969	0	0
AT4G16460.1	1153	954	0	0
AT5G50210.1	2691	2492	636	21.4316
AT1G17870.1	1856	1657	66	3.34477
AT5G38360.2	1459	1260	0	0
AT5G38360.1	1083	884	40.271	3.82548
AT5G38360.3	1372	1173	16.729	1.19761
AT1G15020.1	2139	1940	16.8684	0.730159
AT1G15020.2	2329	2130	605.132	23.857
AT1G15020.3	2244	2045	0	0
AT1G23090.4	2538	2339	0	0
AT1G23090.1	2489	2290	75.7501	2.77775
AT1G23090.3	2605	2406	0	0
AT1G23090.2	2690	2491	11.2499	0.379246
AT4G01790.1	680	481	71	12.3953
AT4G38190.1	3749	3550	0	0
AT1G72810.1	2515	2316	247.149	8.9612
AT5G45573.1	588	389	0	0
AT2G01755.1	588	389	0	0
AT2G01755.2	621	422	0	0
AT5G25770.2	1588	1389	1682.07	101.692
AT5G25770.1	1831	1632	173.441	8.92435
AT5G25770.3	1597	1398	0.486182	0.0292037
AT1G56610.3	2170	1971	1.39318	0.0593564
AT1G56610.2	2161	1962	167.132	7.15331
AT1G56610.1	2425	2226	67.4745	2.54542
AT4G09649.1	138	6.07083	0	0
AT2G03210.2	1900	1701	0	0
AT2G03210.3	1809	1610	6	0.312947
AT2G03210.1	1620	1421	0	0
AT3G45990.1	402	203	0	0
AT5G51470.2	1745	1546	46.5944	2.53087
AT5G51470.1	2031	1832	6.40559	0.293616
AT3G46350.1	1335	1136	0	0
AT5G64170.1	2537	2338	617.282	22.171
AT5G64170.2	2667	2468	234.111	7.96568
AT5G64170.3	2575	2376	16.4034	0.57974
AT3G24850.1	1080	881	4	0.381267
AT2G27630.1	4276	4077	5	0.102985
AT4G01590.2	1045	846	76.0895	7.55266
AT4G01590.3	979	780	230.91	24.8596
AT4G01590.1	1067	868	0	0
AT5G35970.1	3475	3276	450	11.5349
AT2G31390.1	1466	1267	5759	381.694
AT4G14315.1	495	296	0	0
AT2G14635.1	371	172	0	0
AT1G53460.1	1519	1320	143	9.09719
AT5G52240.2	789	590	0	0
AT5G52240.1	1129	930	2029	183.208
AT2G23250.1	1317	1118	0	0
AT3G62270.1	2948	2749	4845	148.001
AT2G04400.1	1428	1229	1531	104.609
AT1G76420.1	1438	1239	0	0
AT2G29150.1	807	608	2	0.276231
AT5G58090.1	1929	1730	442	21.4547
AT5G06950.3	1643	1444	144.022	8.37545
AT5G06950.5	2031	1832	9.23296	0.423215
AT5G06950.1	1867	1668	22.3393	1.12465
AT5G06950.4	1558	1359	193.405	11.9507
AT5G06950.2	1624	1425	0	0
AT4G35350.2	1340	1141	50.525	3.71849
AT4G35350.1	1317	1118	1116.47	83.8596
AT4G04930.1	1409	1210	47	3.2618
AT2G37900.2	2425	2226	0	0
AT2G37900.1	2299	2100	2	0.0799753
AT5G19875.1	1098	899	50	4.67042
AT1G19350.3	1465	1266	0	0
AT1G19350.4	1502	1303	1.99361e-07	1.28482e-08
AT1G19350.6	1304	1105	276.624	21.0219
AT1G19350.1	2202	2003	80.9724	3.3947
AT1G19350.5	1468	1269	14.5921	0.965608
AT3G06710.1	1631	1432	14	0.820976
AT4G29190.1	1533	1334	248	15.6114
AT1G68220.1	1007	808	147	15.2775
AT2G33060.1	2779	2580	59	1.92034
AT4G17080.1	2214	2015	1261	52.5515
AT4G15700.1	767	568	0	0
AT1G28327.1	1267	1068	0	0
AT3G56900.1	1692	1493	133	7.48061
AT3G25200.1	507	308	0	0
AT1G15825.1	536	337	1	0.249181
AT3G49307.1	538	339	0	0
ATMG00500.1	426	227	0.972851	0.359887
AT4G12680.1	1910	1711	124	6.08579
AT2G19540.1	1653	1454	1043	60.2373
AT2G40190.1	1784	1585	301	15.9471
AT1G59830.1	1462	1263	498	33.1109
AT1G59830.2	1357	1158	0	0
AT1G67325.2	1734	1535	159.456	8.72325
AT1G67325.1	1261	1062	244.544	19.3365
AT5G64310.1	946	747	527	59.2428
AT5G24280.3	4846	4647	170.971	3.08955
AT5G24280.1	4826	4627	0.0290289	0.000526837
AT5G24280.2	5050	4851	0	0
AT3G06360.1	817	618	18	2.44585
AT5G53770.1	1903	1704	219	10.7924
AT3G25719.1	237	39.4185	0	0
AT3G07230.1	636	437	251	48.2323
AT3G21352.1	582	383	49	10.7434
AT2G32835.1	288	89.0004	0	0
AT5G50345.1	391	192	0	0
AT3G02610.1	1236	1037	0.000972797	7.87751e-05
AT3G02610.2	1444	1245	74.999	5.05862
AT4G31354.2	421	222	3.12806	1.18323
AT4G31354.1	547	348	27.7241	6.68995
AT4G31354.3	331	132	2.14789	1.36642
AT3G18270.1	1846	1647	307	15.6527
AT4G35680.1	1006	807	2	0.208114
AT2G28490.1	1780	1581	0	0
AT1G54215.1	853	654	11	1.41241
AT3G24200.2	2212	2013	6.29063	0.262419
AT3G24200.1	1892	1693	705.709	35.0037
AT5G46680.1	1770	1571	12	0.641432
AT1G13080.2	1615	1416	263.683	15.6374
AT1G13080.1	1908	1709	967.317	47.5305
AT3G49630.3	1392	1193	13.5357	0.952763
AT3G49630.1	1054	855	26.7231	2.62462
AT3G49630.2	1441	1242	13.5761	0.917909
AT3G47965.1	522	323	98	25.4782
AT1G53060.1	1108	909	30	2.77142
AT2G26920.1	2276	2077	728	29.4334
AT5G66980.1	1025	826	0	0
AT5G19175.1	361	162	0	0
AT5G04770.1	2423	2224	238.738	9.0143
AT5G04770.2	2719	2520	33.3194	1.1103
AT5G04770.3	2147	1948	75.9426	3.27372
AT5G45400.1	3360	3161	194.272	5.16097
AT1G75945.1	461	262	0	0
AT1G19980.1	1586	1387	126	7.62851
AT3G19810.1	1543	1344	25.7348	1.60793
AT3G19810.2	1378	1179	12.2652	0.87359
AT4G24670.1	2033	1834	142.989	6.54709
AT4G24670.2	2022	1823	0.0112315	0.000517366
AT2G04066.1	516	317	1.66316	0.440575
AT1G30520.1	2479	2280	15.693	0.577984
AT1G30520.4	2146	1947	1.80703	0.0779374
AT1G30520.2	2479	2280	15.693	0.577984
AT1G30520.3	2146	1947	1.80703	0.0779374
AT5G22030.1	2616	2417	366.891	12.7469
AT5G22030.2	3126	2927	313.109	8.98293
AT1G19490.1	1939	1740	52	2.50957
AT4G27780.1	1595	1396	691	41.566
AT4G27780.2	1633	1434	0	0
AT1G56130.1	3265	3066	15.4848	0.424112
AT1G56130.3	2869	2670	29.5511	0.92941
AT1G56130.2	3410	3211	0	0
AT5G16270.1	3795	3596	1849	43.178
AT3G24460.1	2652	2453	0	0
AT3G24460.2	2129	1930	180	7.83178
AT4G16280.3	2088	1889	0	0
AT4G16280.1	4888	4689	205.345	3.67748
AT4G16280.2	3107	2908	445.655	12.8691
AT4G16280.4	2903	2704	0	0
AT1G17990.2	1406	1207	0	0
AT1G17990.1	1570	1371	34.1063	2.08902
AT5G45550.1	1082	883	790	75.1297
AT1G16916.2	685	486	2.74576	0.47443
