target_id	length	eff_length	est_counts	tpm
AT5G11430.4	2791	2592	0	0
AT5G11430.3	3322	3123	16.5914	0.44785
AT5G11430.5	2373	2174	60.7974	2.35748
AT5G11430.1	3147	2948	342.496	9.79378
AT1G20530.1	2269	2070	9	0.366517
AT4G23170.1	1824	1625	12	0.622516
AT1G44780.2	1644	1445	116.084	6.77214
AT1G44780.1	1647	1448	55.9163	3.25531
AT1G60880.1	606	407	0	0
AT1G06160.1	1086	887	121	11.4996
AT3G07260.1	1204	1005	19.7876	1.65977
AT1G21090.1	1404	1205	74	5.17687
AT1G21090.2	1416	1217	0	0
AT1G76730.1	1500	1301	20	1.29591
AT1G03970.1	1190	991	496	42.192
AT5G19160.1	2182	1983	53	2.25307
AT5G19160.2	2242	2043	0	0
AT3G49744.1	174	9.99669	0	0
AT5G28820.1	519	320	0	0
AT4G12530.1	730	531	12	1.90506
AT4G20050.1	1924	1725	0	0
AT4G20050.5	1742	1543	0	0
AT4G20050.3	1800	1601	0	0
AT4G20050.2	1873	1674	10.0843	0.507825
AT4G20050.6	1732	1533	4.75997e-07	2.61749e-08
AT4G20050.7	1707	1508	92.9157	5.1941
AT4G20050.4	1981	1782	0	0
AT5G53810.1	1574	1375	18	1.10355
AT2G28690.1	1117	918	238	21.8553
AT5G01530.1	1396	1197	120	8.45103
AT3G62800.3	1283	1084	0	0
AT3G62800.1	1368	1169	98.7887	7.12386
AT3G62800.2	1297	1098	107.211	8.23115
ATCG00900.1	468	269	184	57.6618
AT3G11385.1	2459	2260	25	0.932511
AT5G07010.1	1779	1580	207	11.0442
AT3G63040.1	654	455	1	0.185273
AT2G26570.2	2921	2722	1572.56	48.7013
AT2G26570.1	2941	2742	824.443	25.3464
AT3G05560.2	756	557	1281.07	193.884
AT3G05560.3	841	642	19.6802	2.58415
AT3G05560.1	840	641	10.2463	1.34751
AT5G12080.3	2694	2495	497.833	16.8204
AT5G12080.2	2805	2606	0	0
AT5G12080.1	2754	2555	85.1667	2.80997
AT1G50870.1	1191	992	0	0
AT2G20610.2	1748	1549	135.989	7.40073
AT2G20610.1	1794	1595	1733.01	91.5932
AT5G02940.2	2792	2593	3	0.0975307
AT5G02940.1	2920	2721	0	0
AT1G68430.1	945	746	13	1.46902
AT1G66550.2	856	657	0	0
AT1G66550.1	765	566	0	0
AT1G09380.1	1641	1442	39	2.27993
AT3G48840.1	757	558	10	1.51073
AT3G48840.2	667	468	0	0
AT5G61800.1	1629	1430	11	0.648454
AT5G01445.1	589	390	5	1.08076
AT4G35500.1	1975	1776	100.131	4.75276
AT4G35500.2	1638	1439	363.869	21.3161
AT1G80310.1	1937	1738	1164	56.458
AT2G39400.2	1307	1108	34.8938	2.6548
AT2G39400.1	1394	1195	307.106	21.6642
AT4G04990.1	1217	1018	425	35.1936
AT3G60530.1	1465	1266	183	12.1854
AT2G46180.1	2540	2341	639	23.0103
AT2G22270.1	1398	1199	37.4688	2.63434
AT2G22270.2	1174	975	175.531	15.1765
AT2G43660.1	471	272	0	0
AT2G43660.2	597	398	8	1.69445
AT1G03910.2	2466	2267	0	0
AT1G03910.1	2565	2366	1484	52.8739
AT1G77590.1	2692	2493	2255.33	76.2623
AT1G77590.2	2669	2470	190.671	6.50743
AT1G79020.1	2134	1935	350	15.2479
AT5G24420.1	1321	1122	0	0
AT5G39490.1	1701	1502	44.6201	2.50428
AT3G26922.2	1894	1695	8.76749	0.436042
AT3G26922.1	1793	1594	1.09075e-08	5.76844e-10
AT3G26922.4	1661	1462	15.978	0.921289
AT3G26922.5	1642	1443	6.24171	0.364636
AT3G26922.3	1711	1512	0.0128506	0.000716465
AT3G50450.1	926	727	0	0
AT3G17160.1	882	683	422	52.0852
AT1G34315.1	819	620	223	30.3204
AT5G08580.2	1818	1619	0	0
AT5G08580.1	1736	1537	244	13.3825
AT2G28360.1	3032	2833	855	25.4415
AT4G25000.1	1606	1407	2	0.119828
AT5G27410.4	1734	1535	292.56	16.0668
AT5G27410.1	2156	1957	257.053	11.0727
AT5G27410.3	2229	2030	85.3863	3.5458
AT5G27410.2	3153	2954	0	0
AT5G65200.1	1982	1783	257	12.1508
AT5G23535.1	1015	816	22.0541	2.27835
AT5G23535.2	830	631	390.946	52.2288
AT1G05230.1	3520	3321	4.44114	0.112732
AT1G05230.5	3644	3445	0	0
AT1G05230.12	2134	1935	0	0
AT1G05230.6	3553	3354	0	0
AT1G05230.2	2983	2784	0.312833	0.00947253
AT1G05230.11	2424	2225	0	0
AT1G05230.3	2678	2479	121.82	4.1425
AT1G05230.7	3526	3327	0	0
AT1G05230.10	2557	2358	0	0
AT1G05230.9	3140	2941	0	0
AT1G05230.4	2974	2775	13.4265	0.407869
AT1G05230.8	3231	3032	0	0
AT1G79830.1	3669	3470	69.9272	1.69879
AT1G79830.3	3588	3389	932.792	23.2025
AT1G79830.2	3278	3079	3090.8	84.622
AT1G79830.4	3547	3348	0	0
AT1G79830.5	3718	3519	16.482	0.394834
AT5G09480.1	840	641	5215	685.833
AT5G56480.1	409	210	0	0
AT5G60820.1	1648	1449	261	15.1843
AT5G55820.7	5630	5431	2.5127	0.0390017
AT5G55820.5	5831	5632	10.3483	0.154891
AT5G55820.8	5630	5431	0.0587214	0.000911463
AT5G55820.10	5271	5072	0	0
AT5G55820.4	5292	5093	0	0
AT5G55820.9	5896	5697	188.953	2.79595
AT5G55820.2	5622	5423	5.0289e-07	7.81728e-09
AT5G55820.11	5449	5250	0	0
AT5G55820.3	5610	5411	182.128	2.8374
AT5G55820.6	5642	5443	0	0
AT5G55820.1	5481	5282	0	0
AT5G44950.1	1317	1118	0	0
AT4G31140.1	2171	1972	244	10.4305
AT4G35910.1	2164	1965	204	8.75165
AT3G56220.2	541	342	0.664835	0.163874
AT3G56220.1	905	706	21.3352	2.5475
AT2G19970.1	926	727	1223	141.812
AT5G54520.1	1864	1665	103	5.21489
AT2G04032.1	1403	1204	0	0
AT5G03455.1	704	505	270.271	45.1159
AT5G03455.2	1006	807	3.72925	0.389556
AT1G48140.2	563	364	0	0
AT1G48140.1	743	544	85	13.1717
AT4G15050.1	1191	992	0	0
ATCG00420.1	477	278	10	3.03234
AT5G30360.1	420	221	0	0
AT2G32600.1	1301	1102	445	34.0409
AT2G41010.1	1250	1051	92	7.37917
AT5G07170.2	1274	1075	0	0
AT5G07170.1	1612	1413	0	0
AT5G32670.1	700	501	0	0
AT1G60250.1	756	557	0	0
AT4G09012.1	1175	976	16	1.38195
AT3G26355.1	64	3.36374	0	0
AT5G02710.1	1195	996	26	2.20058
AT5G02710.2	1778	1579	0	0
AT5G02710.3	1348	1149	0	0
AT4G10110.1	836	637	282	37.3192
AT5G13900.1	754	555	493	74.8818
AT5G16380.1	1108	909	179	16.6001
AT5G40630.1	937	738	109	12.4507
AT1G55670.1	780	581	36	5.22335
AT5G66940.1	897	698	0	0
AT3G06520.1	1598	1399	0	0
AT3G06520.2	1668	1469	6	0.344312
AT3G52870.1	1811	1612	1476	77.1869
AT3G02900.2	759	560	114.935	17.3017
AT3G02900.1	852	653	21.0645	2.71932
AT1G31520.1	399	200	0	0
AT5G57660.1	1564	1365	547	33.7814
AT3G09110.1	1666	1467	0	0
AT4G23690.1	1139	940	1476	132.367
AT1G05035.1	363	164	0	0
AT5G45700.1	1180	981	78	6.70267
AT5G40410.1	1981	1782	12	0.56767
AT3G06580.1	2012	1813	1785	82.9971
AT3G14920.1	2536	2337	1558	56.1993
AT1G77610.1	1617	1418	800	47.5594
AT1G19170.1	1827	1628	301	15.586
AT2G20740.1	1179	980	293.197	25.2206
AT2G20740.2	935	736	168.495	19.2989
AT2G20740.3	815	616	41.308	5.65296
AT3G26940.1	1793	1594	1	0.0528852
AT4G27150.1	735	536	0	0
AT2G26000.1	1672	1473	0	0
AT2G26000.2	1892	1693	144.956	7.21775
AT2G26000.3	2370	2171	59.0439	2.29265
AT5G38743.1	183	11.741	1	7.17986
AT4G15210.4	2461	2262	0	0
AT4G15210.1	2066	1867	0	0
AT4G15210.3	2291	2092	0	0
AT4G15210.2	1890	1691	0	0
AT1G29070.1	819	620	65	8.8378
AT4G27570.1	1655	1456	11	0.636874
AT5G65560.3	3618	3419	87.6214	2.1604
AT5G65560.2	3697	3498	48.8408	1.17702
AT5G65560.1	3623	3424	121.538	2.99226
AT1G04170.1	1860	1661	1518	77.0415
AT1G04170.2	2026	1827	0	0
ATCG00905.1	258	59.1108	66.5	94.8369
AT1G29250.1	795	596	365	51.6261
AT3G51050.1	2543	2344	1427	51.3202
AT5G23060.2	1608	1409	5.82821	0.348696
AT5G23060.1	1529	1330	8.17179	0.51795
AT4G14770.2	3098	2899	0	0
AT4G14770.1	3064	2865	213.933	6.29472
AT4G14770.3	3072	2873	2.573e-07	7.54964e-09
AT3G44140.1	216	24.1385	0	0
AT1G14630.2	1186	987	6.12939	0.523507
AT1G14630.1	1020	821	57.8706	5.94206
AT3G21480.1	3503	3304	282	7.19501
AT3G58760.4	1979	1780	0	0
AT3G58760.5	1946	1747	0	0
AT3G58760.2	2050	1851	0	0
AT3G58760.6	1827	1628	39.2474	2.03226
AT3G58760.3	2017	1818	0	0
AT3G58760.1	1839	1640	456.753	23.4779
AT2G03390.1	1459	1260	0.00509395	0.000340805
AT2G03390.6	1475	1276	18.0291	1.19109
AT2G03390.3	1546	1347	22.6655	1.41847
AT2G03390.2	1210	1011	224.731	18.7384
AT2G03390.7	1166	967	7.97476	0.695206
AT2G03390.4	1497	1298	40.2948	2.61695
AT2G03390.5	1476	1277	19.3003	1.27407
AT2G23093.2	1653	1454	22.8674	1.32579
AT2G23093.1	1834	1635	36.1326	1.86296
AT1G62600.1	1548	1349	599	37.4315
AT1G62600.2	1253	1054	0	0
AT3G54925.1	546	347	0	0
AT4G29550.3	1296	1097	0	0
AT4G29550.1	1236	1037	0	0
AT4G29550.2	1382	1183	16	1.14014
AT5G02280.1	661	462	211	38.5002
AT2G36080.2	1783	1584	31.8811	1.69668
AT2G36080.4	1695	1496	0	0
AT2G36080.1	1311	1112	302.02	22.8957
AT2G36080.3	2143	1944	81.0987	3.51674
AT5G40830.2	1808	1609	0	0
AT5G40830.3	1497	1298	31.8973	2.07158
AT5G40830.1	1706	1507	249.103	13.9344
AT3G58110.1	2818	2619	1622.19	52.2142
AT3G58110.2	2618	2419	120.899	4.21318
AT2G46900.1	2280	2081	956	38.7265
AT3G13440.2	1065	866	0	0
AT3G13440.1	2047	1848	524.571	23.929
AT3G13440.3	969	770	22.4286	2.45546
AT5G08370.1	1572	1373	60.7522	3.73004
AT5G08370.2	1459	1260	122.248	8.17886
AT5G02720.1	729	530	0	0
AT5G02720.2	987	788	0	0
AT3G44750.2	1057	858	420.241	41.289
AT3G44750.1	1418	1219	198.562	13.7314
AT4G13020.7	2169	1970	108.817	4.65642
AT4G13020.8	1927	1728	8.03495	0.391978
AT4G13020.1	2261	2062	157.719	6.44789
AT4G13020.2	1864	1665	855.707	43.3245
AT4G13020.4	2094	1895	114.706	5.10268
AT4G13020.6	2169	1970	15.9136	0.680967
AT4G13020.5	1887	1688	364.102	18.1833
AT4G13020.3	1867	1668	0	0
AT1G23530.1	1139	940	42	3.76655
AT4G28710.1	5230	5031	3018	50.5693
AT1G30795.1	713	514	0	0
AT3G30841.2	1817	1618	0	0
AT3G30841.1	1760	1561	357	19.2791
AT2G03667.2	2158	1959	0	0
AT2G03667.1	2081	1882	147	6.58446
AT1G34770.3	1075	876	6.10445	0.587442
AT1G34770.6	687	488	0	0
AT1G34770.2	1103	904	2.72265	0.25389
AT1G34770.4	940	741	87.1567	9.91528
AT1G34770.5	744	545	7.01618	1.08524
AT1G34770.1	1029	830	0	0
AT3G43240.1	2952	2753	601	18.4031
AT1G79620.2	3366	3167	11.5075	0.306305
AT1G79620.3	3364	3165	0	0
AT1G79620.5	3284	3085	0	0
AT1G79620.4	3380	3181	0	0
AT1G79620.1	3305	3106	304.493	8.26414
AT2G24820.1	1825	1626	182	9.43568
AT4G33620.1	2526	2327	318	11.52
AT5G49310.1	1786	1587	0	0
AT1G29810.1	948	749	77.4106	8.71247
AT1G29810.2	590	391	20.5894	4.43904
AT4G28930.1	528	329	31	7.94307
AT1G17470.2	1522	1323	701.312	44.6863
AT1G17470.1	1602	1403	87.6875	5.26869
AT1G34380.1	1380	1181	0	0
AT1G34380.3	1048	849	1.46288	0.145253
AT1G34380.2	1277	1078	23.5371	1.84059
AT5G36240.1	765	566	0	0
AT2G20120.1	1259	1060	18.9286	1.50534
AT2G20120.2	1203	1004	193.071	16.2109
AT5G47670.3	1182	983	0	0
AT5G47670.1	1053	854	7	0.690975
AT5G47670.2	1087	888	0	0
AT5G04070.1	1501	1302	92	5.95661
AT2G30690.2	2997	2798	0	0
AT2G30690.1	2896	2697	7	0.218796
AT1G11785.1	643	444	3	0.569588
AT1G27580.1	1221	1022	0.00294247	0.000242708
AT2G43850.1	1973	1774	320.515	15.2306
AT2G43850.3	1703	1504	10.753	0.602705
AT2G43850.2	1835	1636	27.7318	1.42895
AT4G18130.1	3912	3713	291	6.60679
AT1G23870.1	2973	2774	2438	74.0883
AT3G49560.1	1227	1028	750	61.5022
AT5G36490.1	357	158	0	0
AT5G46030.2	926	727	25.1863	2.92047
AT5G46030.1	886	687	499.305	61.2677
AT5G46030.3	915	716	31.5083	3.70966
AT5G09650.1	1181	982	1258	107.992
AT2G43000.1	1040	841	486.489	48.764
AT2G43000.2	1375	1176	8.51103	0.610095
AT1G52040.1	1751	1552	0	0
AT3G05858.1	629	430	15	2.94066
AT5G60860.1	1046	847	101	10.0522
AT5G54035.1	258	59.1108	0	0
AT1G07901.1	153	7.28986	0	0
AT4G10220.1	1203	1004	1	0.0839631
AT3G23790.1	2716	2517	173	5.79409
AT4G02075.2	1476	1277	7.9773	0.526608
AT4G02075.3	1357	1158	39.3008	2.86098
AT4G02075.1	973	774	248.722	27.0892
AT5G36190.1	438	239	1	0.352715
AT1G52650.1	1398	1199	4	0.281231
AT1G26750.1	809	610	313	43.2551
AT5G14980.1	984	785	2	0.214775
AT5G50150.1	1846	1647	245	12.5399
AT2G15020.1	2088	1889	9	0.401636
AT3G45070.3	1093	894	0.000167015	1.57485e-05
AT3G45070.2	1211	1012	133.528	11.1228
AT3G45070.1	1067	868	1927.47	187.193
AT4G22590.1	1763	1564	1723	92.869
AT5G30490.3	984	785	268.844	28.8704
AT5G30490.2	1163	964	16.1564	1.41283
AT5G30490.1	1252	1053	0	0
AT5G22670.1	1332	1133	0	0
AT4G35060.1	1123	924	908	82.8393
AT1G11480.2	2175	1976	478.62	20.4186
AT1G11480.1	2312	2113	1835.38	73.2232
AT3G49030.1	1332	1133	0	0
AT3G49030.2	1483	1284	0	0
AT1G12300.1	3238	3039	63	1.74756
AT5G47930.1	718	519	895	145.371
AT1G61093.1	731	532	0	0
AT2G37970.1	836	637	1480	195.86
AT3G02420.2	1674	1475	6.41555	0.36666
AT3G02420.1	1534	1335	920.584	58.1306
AT1G58190.2	3294	3095	163.761	4.46037
AT1G58190.4	2864	2665	0.243487	0.00770196
AT1G58190.3	3241	3042	39.9493	1.10706
AT1G58190.1	3168	2969	506.047	14.3682
AT1G09860.1	1396	1197	2	0.14085
AT1G13280.1	1343	1144	416	30.6542
AT5G15300.1	1957	1758	22	1.05494
AT4G34131.1	1762	1563	2255	121.621
AT2G02130.1	707	508	695	115.33
AT5G03435.2	2496	2297	35.2732	1.29451
AT5G03435.1	2369	2170	4.72682	0.183625
AT3G18830.1	1997	1798	1756	82.3298
AT2G03570.1	270	71.016	0	0
AT4G21670.1	3900	3701	782	17.8119
AT1G02230.1	1436	1237	165	11.2444
AT5G20140.1	1363	1164	17.5913	1.27399
AT5G20140.2	1416	1217	5.40871	0.37465
AT1G11630.1	1712	1513	127	7.07599
AT4G19440.1	3531	3332	127.378	3.22264
AT4G19440.3	3555	3356	16.4156	0.412341
AT4G19440.2	3371	3172	0	0
AT4G19440.4	3552	3353	88.2065	2.21763
AT3G51890.1	1210	1011	345	28.7667
AT1G44085.1	273	74.0093	0	0
AT1G07390.1	3267	3068	0	0
AT1G07390.4	3615	3416	0	0
AT1G07390.3	3418	3219	0	0
AT1G07390.5	3451	3252	0	0
AT1G07390.2	3304	3105	21	0.570138
AT1G13607.1	452	253	0	0
AT1G08580.1	855	656	356	45.7476
AT2G25125.1	225	29.9375	0	0
AT1G59750.2	2472	2273	202.967	7.52745
AT1G59750.3	2353	2154	921.854	36.0777
AT1G59750.1	2545	2346	0	0
AT1G59750.4	2558	2359	95.1794	3.40124
AT3G25950.1	1170	971	61	5.29582
AT5G22145.1	411	212	4.06918	1.61805
AT1G70209.1	144	6.5079	0	0
AT1G63660.1	2136	1937	417.784	18.1821
AT1G63660.2	1983	1784	151.216	7.14536
AT2G21660.1	1165	966	11334.8	989.141
AT2G21660.2	785	586	2.2215	0.319574
AT1G15320.2	1127	928	1	0.0908394
AT1G15320.1	1450	1251	0	0
AT1G79310.1	1675	1476	159	9.08099
AT5G42980.1	1035	836	9722.83	980.412
AT1G70750.1	3211	3012	705	19.7313
AT5G35840.1	3802	3603	652	15.2548
AT2G45210.1	1177	978	96	8.27475
AT1G29390.1	1049	850	75.6909	7.50667
AT1G29390.2	1103	904	10.3091	0.961333
AT4G16460.2	1242	1043	0	0
AT4G16460.3	1168	969	1.36069e-08	1.18374e-09
AT4G16460.1	1153	954	1	0.0883637
AT5G50210.1	2691	2492	638	21.5822
AT1G17870.1	1856	1657	45	2.28935
AT5G38360.2	1459	1260	7.17452	0.480004
AT5G38360.1	1083	884	36.3519	3.46655
AT5G38360.3	1372	1173	15.4736	1.11203
AT1G15020.1	2139	1940	12.6093	0.547912
AT1G15020.2	2329	2130	526.391	20.833
AT1G15020.3	2244	2045	0	0
AT1G23090.4	2538	2339	0	0
AT1G23090.1	2489	2290	54.5714	2.00887
AT1G23090.3	2605	2406	25.4286	0.890942
AT1G23090.2	2690	2491	0	0
AT4G01790.1	680	481	62	10.866
AT4G38190.1	3749	3550	0	0
AT1G72810.1	2515	2316	290.653	10.5793
AT5G45573.1	588	389	0	0
AT2G01755.1	588	389	0	0
AT2G01755.2	621	422	0	0
AT5G25770.2	1588	1389	1058.27	64.2267
AT5G25770.1	1831	1632	202.252	10.4471
AT5G25770.3	1597	1398	789.481	47.6055
AT1G56610.3	2170	1971	0.714654	0.0305655
AT1G56610.2	2161	1962	145.119	6.23516
AT1G56610.1	2425	2226	42.1665	1.59685
AT4G09649.1	138	6.07083	1	13.8859
AT2G03210.2	1900	1701	13	0.64426
AT2G03210.3	1809	1610	0	0
AT2G03210.1	1620	1421	0	0
AT3G45990.1	402	203	0	0
AT5G51470.2	1745	1546	38.5944	2.10444
AT5G51470.1	2031	1832	6.40559	0.294752
AT3G46350.1	1335	1136	0	0
AT5G64170.1	2537	2338	123.262	4.44433
AT5G64170.2	2667	2468	149.106	5.09299
AT5G64170.3	2575	2376	0	0
AT3G24850.1	1080	881	0	0
AT2G27630.1	4276	4077	2	0.0413534
AT4G01590.2	1045	846	47.9075	4.77371
AT4G01590.3	979	780	246.814	26.6746
AT4G01590.1	1067	868	24.2783	2.35787
AT5G35970.1	3475	3276	640	16.4687
AT2G31390.1	1466	1267	6265	416.837
AT4G14315.1	495	296	0	0
AT2G14635.1	371	172	0	0
AT1G53460.1	1519	1320	139	8.87694
AT5G52240.2	789	590	0	0
AT5G52240.1	1129	930	2072	187.815
AT2G23250.1	1317	1118	0	0
AT3G62270.1	2948	2749	7511	230.327
AT2G04400.1	1428	1229	1261	86.4939
AT1G76420.1	1438	1239	2	0.136076
AT2G29150.1	807	608	3	0.415949
AT5G58090.1	1929	1730	456	22.2198
AT5G06950.3	1643	1444	150.469	8.78417
AT5G06950.5	2031	1832	18.449	0.848927
AT5G06950.1	1867	1668	7.44643	0.376335
AT5G06950.4	1558	1359	149.271	9.25928
AT5G06950.2	1624	1425	0	0
AT4G35350.2	1340	1141	25.8589	1.9105
AT4G35350.1	1317	1118	922.141	69.5309
AT4G04930.1	1409	1210	37	2.57774
AT2G37900.2	2425	2226	0	0
AT2G37900.1	2299	2100	1	0.0401424
AT5G19875.1	1098	899	92	8.62682
AT1G19350.3	1465	1266	0	0
AT1G19350.4	1502	1303	0	0
AT1G19350.6	1304	1105	194.745	14.8569
AT1G19350.1	2202	2003	85.6573	3.605
AT1G19350.5	1468	1269	0	0
AT3G06710.1	1631	1432	4	0.235472
AT4G29190.1	1533	1334	108	6.82481
AT1G68220.1	1007	808	200	20.8661
AT2G33060.1	2779	2580	63	2.05846
AT4G17080.1	2214	2015	1413	59.1139
AT4G15700.1	767	568	4	0.593655
AT1G28327.1	1267	1068	0	0
AT3G56900.1	1692	1493	155	8.75174
AT3G25200.1	507	308	0	0
AT1G15825.1	536	337	2	0.500291
AT3G49307.1	538	339	0	0
ATMG00500.1	426	227	0	0
AT4G12680.1	1910	1711	126	6.20787
AT2G19540.1	1653	1454	946	54.8465
AT2G40190.1	1784	1585	286	15.211
AT1G59830.1	1462	1263	378.59	25.269
AT1G59830.2	1357	1158	15.4097	1.12178
AT1G67325.2	1734	1535	251.022	13.7856
AT1G67325.1	1261	1062	215.978	17.1438
AT5G64310.1	946	747	538	60.7133
AT5G24280.3	4846	4647	203	3.68253
AT5G24280.1	4826	4627	0	0
AT5G24280.2	5050	4851	0	0
AT3G06360.1	817	618	30	4.09218
AT5G53770.1	1903	1704	272	13.4562
AT3G25719.1	237	39.4185	0	0
AT3G07230.1	636	437	291	56.135
AT3G21352.1	582	383	54	11.8855
AT2G32835.1	288	89.0004	0	0
AT5G50345.1	391	192	0	0
AT3G02610.1	1236	1037	61.0865	4.9658
AT3G02610.2	1444	1245	35.9135	2.4317
AT4G31354.2	421	222	9.29132	3.52815
AT4G31354.1	547	348	35	8.47835
AT4G31354.3	331	132	1.70868	1.09121
AT3G18270.1	1846	1647	308	15.7645
AT4G35680.1	1006	807	2	0.208919
AT2G28490.1	1780	1581	0	0
AT1G54215.1	853	654	14	1.80457
AT3G24200.2	2212	2013	0	0
AT3G24200.1	1892	1693	791	39.386
AT5G46680.1	1770	1571	23	1.23417
AT1G13080.2	1615	1416	0.000267404	1.59194e-05
AT1G13080.1	1908	1709	690	34.0353
AT3G49630.3	1392	1193	27.0978	1.91477
AT3G49630.1	1054	855	8.39599	0.827805
AT3G49630.2	1441	1242	5.18351	0.351824
AT3G47965.1	522	323	118	30.7965
AT1G53060.1	1108	909	32	2.96762
AT2G26920.1	2276	2077	792	32.1448
AT5G66980.1	1025	826	2	0.204114
AT5G19175.1	361	162	0	0
AT5G04770.1	2423	2224	207.519	7.86587
AT5G04770.2	2719	2520	11.6667	0.390274
AT5G04770.3	2147	1948	4.8138	0.208316
AT5G45400.1	3360	3161	175.592	4.68278
AT1G75945.1	461	262	0	0
AT1G19980.1	1586	1387	115	6.98946
AT3G19810.1	1543	1344	73	4.57874
AT3G19810.2	1378	1179	0	0
AT4G24670.1	2033	1834	0.139725	0.00642239
AT4G24670.2	2022	1823	150.86	6.97607
AT2G04066.1	516	317	0	0
AT1G30520.1	2479	2280	13	0.480652
AT1G30520.4	2146	1947	0	0
AT1G30520.2	2479	2280	13	0.480652
AT1G30520.3	2146	1947	0	0
AT5G22030.1	2616	2417	309.988	10.8116
AT5G22030.2	3126	2927	380.012	10.9445
AT1G19490.1	1939	1740	44	2.1317
AT4G27780.1	1595	1396	833	50.3016
AT4G27780.2	1633	1434	0	0
AT1G56130.1	3265	3066	61.9311	1.70278
AT1G56130.3	2869	2670	2.06891	0.065321
AT1G56130.2	3410	3211	0	0
AT5G16270.1	3795	3596	1936	45.3846
AT3G24460.1	2652	2453	0	0
AT3G24460.2	2129	1930	250	10.9196
AT4G16280.3	2088	1889	0.10781	0.00481114
AT4G16280.1	4888	4689	162.726	2.9255
AT4G16280.2	3107	2908	467.166	13.5425
AT4G16280.4	2903	2704	0	0
AT1G17990.2	1406	1207	0	0
AT1G17990.1	1570	1371	9.13862	0.561908
