ID,Gene,Chromosome,Start,End,Strand,Length,BioType,Description,Mock_1,Mock_2,Mock_3,Mock_4,Mock_Flg22_1,Mock_Flg22_2,Mock_Flg22_3,Mock_Flg22_4,HKSynCom33_1,HKSynCom33_2,HKSynCom33_3,HKSynCom33_4,HKSynCom33_Flg22_1,HKSynCom33_Flg22_2,HKSynCom33_Flg22_3,HKSynCom33_Flg22_4,SynCom33_1,SynCom33_2,SynCom33_3,SynCom33_4,SynCom33_Flg22_1,SynCom33_Flg22_2,SynCom33_Flg22_3,SynCom33_Flg22_4,HKSynCom35_1,HKSynCom35_2,HKSynCom35_3,HKSynCom35_4,HKSynCom35_Flg22_1,HKSynCom35_Flg22_2,HKSynCom35_Flg22_3,HKSynCom35_Flg22_4,SynCom35_1,SynCom35_2,SynCom35_3,SynCom35_4,SynCom35_Flg22_1,SynCom35_Flg22_2,SynCom35_Flg22_3,SynCom35_Flg22_4,Mock_Flg22_vs_Mock_pvalue,Mock_Flg22_vs_Mock_padj,Mock_Flg22_vs_Mock_log2FoldChange,HKSynCom33_vs_Mock_pvalue,HKSynCom33_vs_Mock_padj,HKSynCom33_vs_Mock_log2FoldChange,HKSynCom33_Flg22_vs_Mock_pvalue,HKSynCom33_Flg22_vs_Mock_padj,HKSynCom33_Flg22_vs_Mock_log2FoldChange,SynCom33_vs_Mock_pvalue,SynCom33_vs_Mock_padj,SynCom33_vs_Mock_log2FoldChange,SynCom33_Flg22_vs_Mock_pvalue,SynCom33_Flg22_vs_Mock_padj,SynCom33_Flg22_vs_Mock_log2FoldChange,HKSynCom35_vs_Mock_pvalue,HKSynCom35_vs_Mock_padj,HKSynCom35_vs_Mock_log2FoldChange,HKSynCom35_Flg22_vs_Mock_pvalue,HKSynCom35_Flg22_vs_Mock_padj,HKSynCom35_Flg22_vs_Mock_log2FoldChange,SynCom35_vs_Mock_pvalue,SynCom35_vs_Mock_padj,SynCom35_vs_Mock_log2FoldChange,SynCom35_Flg22_vs_Mock_pvalue,SynCom35_Flg22_vs_Mock_padj,SynCom35_Flg22_vs_Mock_log2FoldChange,Raw_Mock_1,Raw_Mock_2,Raw_Mock_3,Raw_Mock_4,Raw_Mock_Flg22_1,Raw_Mock_Flg22_2,Raw_Mock_Flg22_3,Raw_Mock_Flg22_4,Raw_HKSynCom33_1,Raw_HKSynCom33_2,Raw_HKSynCom33_3,Raw_HKSynCom33_4,Raw_HKSynCom33_Flg22_1,Raw_HKSynCom33_Flg22_2,Raw_HKSynCom33_Flg22_3,Raw_HKSynCom33_Flg22_4,Raw_SynCom33_1,Raw_SynCom33_2,Raw_SynCom33_3,Raw_SynCom33_4,Raw_SynCom33_Flg22_1,Raw_SynCom33_Flg22_2,Raw_SynCom33_Flg22_3,Raw_SynCom33_Flg22_4,Raw_HKSynCom35_1,Raw_HKSynCom35_2,Raw_HKSynCom35_3,Raw_HKSynCom35_4,Raw_HKSynCom35_Flg22_1,Raw_HKSynCom35_Flg22_2,Raw_HKSynCom35_Flg22_3,Raw_HKSynCom35_Flg22_4,Raw_SynCom35_1,Raw_SynCom35_2,Raw_SynCom35_3,Raw_SynCom35_4,Raw_SynCom35_Flg22_1,Raw_SynCom35_Flg22_2,Raw_SynCom35_Flg22_3,Raw_SynCom35_Flg22_4,Scale_Mock_1,Scale_Mock_2,Scale_Mock_3,Scale_Mock_4,Scale_Mock_Flg22_1,Scale_Mock_Flg22_2,Scale_Mock_Flg22_3,Scale_Mock_Flg22_4,Scale_HKSynCom33_1,Scale_HKSynCom33_2,Scale_HKSynCom33_3,Scale_HKSynCom33_4,Scale_HKSynCom33_Flg22_1,Scale_HKSynCom33_Flg22_2,Scale_HKSynCom33_Flg22_3,Scale_HKSynCom33_Flg22_4,Scale_SynCom33_1,Scale_SynCom33_2,Scale_SynCom33_3,Scale_SynCom33_4,Scale_SynCom33_Flg22_1,Scale_SynCom33_Flg22_2,Scale_SynCom33_Flg22_3,Scale_SynCom33_Flg22_4,Scale_HKSynCom35_1,Scale_HKSynCom35_2,Scale_HKSynCom35_3,Scale_HKSynCom35_4,Scale_HKSynCom35_Flg22_1,Scale_HKSynCom35_Flg22_2,Scale_HKSynCom35_Flg22_3,Scale_HKSynCom35_Flg22_4,Scale_SynCom35_1,Scale_SynCom35_2,Scale_SynCom35_3,Scale_SynCom35_4,Scale_SynCom35_Flg22_1,Scale_SynCom35_Flg22_2,Scale_SynCom35_Flg22_3,Scale_SynCom35_Flg22_4,cl
AT1G27100.1,,1,9407085,9411368,-,4283,protein_coding,Actin cross-linking protein [Source:UniProtKB/TrEMBL;Acc:Q0WQH3],8.88734850482862,8.473577592154085,8.592620213855263,9.02524900261196,9.20798605142501,8.591935714795916,8.738380902015196,9.122337762928003,8.999090789559531,8.750121811959234,8.540701684143782,8.82000959510357,9.39055355292314,8.726740079537725,8.295812936560582,8.92595565076537,9.29632621075498,9.059227247524449,8.994298617918579,9.296426807538602,9.366160325876418,8.846260976668285,8.889961754516232,9.45228603305104,8.97451074848496,8.812949760276673,8.280465838874807,9.056188425825603,8.64784510350927,8.598995312749887,8.285959543443404,9.308681849534684,8.749575920930589,8.625234045376114,8.275536275191442,8.699504964954395,8.808627723053867,8.445097697722904,8.52329310650182,8.74145579865203,0.41782260934747584,0.9999298958736154,0.17660779861494214,0.9134126223286527,0.9999748283291506,0.023731778806439494,0.5595535569223706,0.9999949368750313,0.12702189760568172,0.06178013719436998,0.7735284571448929,0.40621099749273126,0.0630817699374366,0.5756127947560293,0.40415990016324427,0.8281299293904401,0.9994930084091103,0.04734050338200965,0.9864639775721445,0.9999354606486767,-0.003691201132225975,0.44810595950967436,0.8330772796101821,-0.1653690660778498,0.5642481674226145,0.8995826775841671,-0.12579373910204883,482,422,245,520,523,352,323,573,327,395,311,706,751,330,355,574,641,396,687,499,579,408,387,890,514,572,296,368,598,464,379,594,453,455,491,361,400,319,536,408,0.07103582699282734,-0.3594843366000667,-1.629518819199104,0.3436985972683269,0.3652246054479716,-0.8617578607917763,-1.0698426065283417,0.7239914084420499,-1.0411412622888154,-0.553218410216869,-1.1559466392469206,1.6783111044062984,2.0012012271009687,-1.0196152541091708,-0.8402318526121316,0.7311667445019315,1.2119142605139965,-0.5460430741569874,1.5419797192685485,0.19301654001081398,0.7670434248013394,-0.4599390414384086,-0.6106210986959215,2.9985729394245064,0.3006465809090375,0.7168160723821684,-1.263576680145144,-0.7469524838336713,0.9033748099390891,-0.058120222085040855,-0.668023787174974,0.8746734656995628,-0.1370489187437381,-0.12269824662397495,0.13561385153176145,-0.7971798362528423,-0.5173417299174611,-1.098543950767868,0.45850397422643197,-0.4599390414384086,10
AT1G04970.1,,1,1411088,1413627,+,2539,protein_coding,Putative BPI/LBP family protein At1g04970 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAU5],8.50119762237076,8.444659004865459,8.206918670766564,9.080494292644692,8.794229018604092,8.476855068817217,8.748807262588755,9.153605239308478,8.586965645762536,8.455796659522319,8.608058600161637,8.770157167292062,8.96801178926335,8.8328982014535,8.282224975814232,9.174541456841402,8.495001638839975,8.232771797087445,8.207972425437399,8.989784614847252,8.984740505840978,8.12836226266751,8.58045846052516,9.452331612870532,8.611618661542309,8.541914357412235,8.056367733385517,9.219813885383466,8.327547648839172,8.231940647076955,8.281922955937334,9.390493206836002,8.265502254410727,7.691222552554571,8.238687911827453,9.146098629603237,8.264474482773927,7.9147351769265395,8.176225438868878,9.05989274873435,0.4948339063804721,0.9999298958736154,0.21765598102700331,0.9668693118013083,0.9999748283291506,0.013255235435447633,0.42538410561584467,0.9999949368750313,0.25389920137099214,0.800426873214243,0.9998276124642587,-0.08069358181630958,0.3901693841996827,0.939771219923956,0.2738286593033877,0.8293482960185402,0.9994930084091103,0.06874216365583267,0.8774297610302536,0.9999354606486767,0.04912573447733806,0.6028541187606311,0.8989854612573178,-0.16593579558222304,0.5813788912679896,0.9031663103594104,-0.1759678413453223,370,413,187,540,393,325,325,586,246,322,326,683,560,355,352,682,368,223,398,403,445,248,312,888,400,475,253,412,480,359,377,628,324,237,478,492,274,220,420,510,-0.254604163741648,0.03949869833735421,-1.5062512279383318,0.9081280816869653,-0.0972933305366003,-0.5623862287080457,-0.5623862287080457,1.2227497480970608,-1.102714742760166,-0.5829050330391389,-0.5555466272643479,1.8861910881357402,1.0449201105609198,-0.3571981853971139,-0.37771698972820705,1.8793514866920424,-0.26828336662904345,-1.2600255759652137,-0.06309532331811167,-0.02889731609962305,0.25836594453568146,-1.0890355398727705,-0.6513010474761161,3.288309384093774,-0.04941612043071623,0.4635539878466132,-1.0548375326542818,0.03265909689365649,0.4977519950651018,-0.32983977962232297,-0.2067269536357639,1.5100130087323653,-0.5692258301517434,-1.1642711557534455,0.4840727921777064,0.5798272123894745,-0.9112059023366297,-1.2805443802963068,0.0873759084432383,0.7029400383760336,10
AT1G04970.3,,1,1411088,1413627,+,2539,protein_coding,Putative BPI/LBP family protein At1g04970 [Source:UniProtKB/Swiss-Prot;Acc:Q9MAU5],4.292755090998373,4.966053764194914,4.87335060189741,4.000426135605488,5.339367946328661,3.4382288953175086,4.550576386354722,5.24347954281532,3.575906157124101,5.204993324277309,3.226278362652973,4.862357368844219,5.088273937427863,5.671400810138443,5.109347801683463,5.050344084372148,5.461477853536034,4.5763658850210716,4.971272021902678,5.6819523809384,4.763350056743547,5.119062027849873,5.676970493020733,5.020883774274163,4.054800976660311,4.520127719702471,5.524912359856104,4.407287609495978,4.957722610731035,5.60097987958183,4.934535216331784,5.872437119967672,4.449164935662554,4.196103923675315,4.401873193018835,3.349478595413933,4.323029975907643,2.0947566377781057,4.285522709416848,5.735763723952493,0.6177708893587418,0.9999298958736154,0.2459691370104072,0.823649213450156,0.9999748283291506,-0.11105804449243308,0.1559107923247,0.9999949368750313,0.6880442304082155,0.16588006864388122,0.997521416374881,0.6741053380465605,0.20284469747499048,0.8363413415173947,0.6201648088438169,0.7402541835406766,0.9994930084091103,0.16334458791558898,0.08232981253947073,0.9999354606486767,0.8371301290951254,0.38721457545312493,0.802216691505177,-0.43115966787232213,0.9722600462649303,0.9958709869067855,0.0171552534298046,19,36,18,15,35,9,17,38,7,33,7,44,37,39,38,38,44,17,41,40,23,30,41,40,16,28,43,14,45,57,36,54,22,20,32,8,17,3,27,50,-0.7417899057287987,0.46494965383001263,-0.8127745857028463,-1.0257286256249896,0.3939649738559649,-1.4516367054692758,-0.8837592656768941,0.6069190137781081,-1.5936060654173714,0.25199561390786945,-1.5936060654173714,1.0328270936223944,0.5359343338040603,0.6779036937521558,0.6069190137781081,0.6069190137781081,1.0328270936223944,-0.8837592656768941,0.8198730537002512,0.7488883737262035,-0.45785118583260775,0.039041573985726295,0.8198730537002512,0.7488883737262035,-0.9547439456509418,-0.10292778596236915,0.9618424136483467,-1.0967133055990372,1.1038117735964421,1.9556279332850148,0.46494965383001263,1.7426738933628716,-0.5288358658066554,-0.6708052257547509,0.18101093393382175,-1.5226213854433235,-0.8837592656768941,-1.8775447853135623,-0.17391246593641688,1.4587351734666807,10
AT4G30490.1,,4,14899034,14902144,-,3110,protein_coding,AFG1-like ATPase family protein [Source:UniProtKB/TrEMBL;Acc:Q8L517],8.220598056766573,8.23836303100793,8.134971560605853,8.651738689251328,8.508293865964461,8.361807177738351,8.564288106477967,8.987437946965285,8.030795246421178,8.538383989237563,8.282788054478281,8.464503411017157,8.85294936037093,8.941818197381782,8.2072431446439,8.851534014723697,7.9167970201854185,8.069109315633217,7.7972639559792425,8.296521565301003,8.389043389258854,8.207919335173555,8.329000543923224,8.774318047002096,8.134815504709765,8.12440248304429,8.175664790067664,8.8645571024203509,8.435813567625898,8.243190905251428,8.325705215698749,9.336160802732003,7.491915267039958,7.334529027793713,7.86608667347107,8.255305567312677,7.692229049546831,7.274903521374715,7.819607725281225,8.187741763310152,0.21616021709165015,0.9999298958736154,0.2994625696585838,0.9420323211305981,0.9999748283291506,0.017651378661611743,0.08627015666552529,0.9999949368750313,0.41427956213990924,0.22024823066020022,0.9998276124642587,-0.2984901914682585,0.6314909705093836,0.9776001866414192,0.11624063274372078,0.901320760156964,0.9994930084091103,0.030072717820750796,0.17177691904066583,0.9999354606486767,0.329757555325184,0.023959034755295847,0.2205009498001657,-0.5496534624725322,0.024530858197936614,0.2501466413645545,-0.5483928929417142,304,358,178,401,322,300,286,522,167,341,260,552,517,383,334,545,246,199,299,249,294,262,262,555,287,355,275,322,517,362,389,605,189,185,369,265,184,141,328,278,-0.21537723038521198,0.23760701268397755,-1.272340464213321,0.5983166877205545,-0.06438248269548212,-0.2489316187607075,-0.3663719780749418,1.613336936079294,-1.3646150322459336,0.0950008620881216,-0.5844755025156627,1.8649948488955104,1.5713939506099246,0.44732194003082454,0.036280682431004435,1.806274669238393,-0.7019158618298971,-1.0961799252419695,-0.25732021585458137,-0.6767500705482754,-0.2992632013239508,-0.5676983083279149,-0.5676983083279149,1.890160640177132,-0.3579833809810679,0.2124412214023559,-0.4586465461075545,-0.06438248269548212,1.5713939506099246,0.27116140105947306,0.49765352259406787,2.309590494870826,-1.1800658961807082,-1.2136202845562036,0.32988158071659024,-0.54253251704629335,-1.2220088816500776,-1.5827185566866544,-0.014050900132238845,-0.43348075482593285,10
AT1G08940.1,,1,2877430,2879169,+,1739,protein_coding,Phosphoglycerate mutase-like protein AT74H [Source:UniProtKB/Swiss-Prot;Acc:O04035],7.588022417363395,7.602714510497458,7.031422511055003,7.404242330618878,7.649474314593524,7.527964378142832,7.562631940846628,7.46159468511628,7.343623119365027,7.348022429747246,7.229918506052753,7.487816976100422,8.060704886930406,7.528519696035054,7.354690752959305,7.211991880570324,7.619456597263894,7.256443301935151,7.61054241474236,7.512980204534341,7.739433521956552,7.44890864301133,7.59483733273867,7.486432318111693,7.474843118347026,7.366589208310408,7.366287024655903,7.529977406523852,7.419469183807171,7.253925291498877,7.189497654568871,7.540439005402669,6.7746593735087535,6.840126384421159,7.021217523701044,6.7558664958644865,7.043577864010771,6.8505860263226115,7.1210775571861005,7.110248659558825,0.4425051156405428,0.9999298958736154,0.11210778229461861,0.5952300778875801,0.9999748283291506,-0.07813756296298253,0.3394026157246637,0.9999949368750313,0.13787817012853454,0.6047345629465315,0.9998276124642587,0.07540312198394301,0.3671345229871901,0.93268823764687,0.1309917341382999,0.9620284062602449,0.9994930084091103,-0.006955756679392069,0.5563581632687854,0.9999354606486767,-0.08499174627517418,8.790556357718896e-5,0.0043984251560758155,-0.5841249934127645,0.006673969451354409,0.11416937074783608,-0.40299027293075396,198,229,82,168,178,168,142,181,104,149,125,281,298,143,185,174,201,113,263,144,188,155,157,225,182,211,156,127,257,181,175,173,115,130,204,93,117,104,200,132,0.5501835635071212,1.1636976091445583,-1.7455464137168368,-0.043539706464592084,0.15436805019264568,-0.043539706464592084,-0.5580998737734103,0.213740377189817,-1.3101493490709137,-0.41956444411334387,-0.8945430600907145,2.192817943762195,2.5292611300794987,-0.5383090981076865,0.29290347985271215,0.07520494752975057,0.6095558905042926,-1.1320323680793998,1.8365839817791667,-0.5185183224419627,0.35227580684988347,-0.3008197901190012,-0.26123823878755364,1.0845345064816632,0.2335311528555408,0.8074636471615303,-0.2810290144532774,-0.8549615087592669,1.717839327784824,0.213740377189817,0.09499572319547435,0.0554141718640268,-1.0924508167479523,-0.7955891817620956,0.6689282175014639,-1.5278478813938754,-1.0528692654165046,-1.3101493490709137,0.5897651148385687,-0.756007630430648,10
AT1G09560.1,GLP4,1,3093644,3094954,+,1310,protein_coding,Germin-like protein subfamily 2 member 1 [Source:UniProtKB/Swiss-Prot;Acc:P94014],12.128060919100143,13.4119878661121,12.26057478213584,12.478543228648853,12.421761267797564,13.218995002615129,12.482084501356315,12.265390199706802,12.377721765214572,13.581037646518702,12.49985399754397,12.034924253245034,12.711667299732719,14.007313089321995,11.846370399623758,12.334277912791311,12.298984290662194,12.981842787210898,11.82672455746898,12.728357210812575,12.637029269246133,13.385776131787175,12.260780321280267,12.879430017874018,12.721169621373704,13.264661776302608,11.591164075376442,12.48938295031392,11.933956898584038,12.720478931133012,11.872443165384976,12.61683185527086,11.2419506523267,12.355791263311861,11.359590987652474,12.278093005167227,11.235571657726352,12.079423185029068,11.415843273023945,12.094258923273168,0.9650074019612181,0.9999298958736154,-0.018162077014311644,0.8376847526454014,0.9999748283291506,0.08480657527667024,0.4672310292453471,0.9999949368750313,0.3009428976601781,0.7305334877459407,0.9998276124642587,-0.14258652657143822,0.6575563390924543,0.9826699695773996,0.18350889654639777,0.9393982170385212,0.9994930084091103,-0.03147371286784752,0.42675754807088556,0.9999354606486767,-0.32901401710296646,0.06336777768878768,0.38529740697373366,-0.7686854967987673,0.02813667957031126,0.2698720836007295,-0.9090151815586668,4623,12913,3101,5694,4885,8725,4321,5082,3426,11275,4854,6601,7514,12826,4185,6101,5173,6017,4911,5380,5626,9545,4006,9514,6943,12647,2935,3973,5901,8059,4529,5870,2565,6004,4159,4314,2154,3937,3956,4204,-0.4828625421640146,2.5084171428902984,-1.0320456158253735,-0.09641374328667213,-0.3883251142407058,0.997261615627637,-0.5918331651901186,-0.31724162835943925,-0.9147759056151621,1.9173778034308333,-0.3995108404453721,0.2308589556692099,0.5602966338905112,2.4770249435417186,-0.6409060285396224,0.05044401688426942,-0.2844061095005801,0.020134307168399423,-0.3789435374238889,-0.20971432484361474,-0.12095017496142403,1.2931421152349394,-0.7054945766246311,1.281956389030273,0.35426277379810917,2.41243639545671,-1.0919433755019736,-0.7174019625844372,-0.021721958629706765,0.7569489171660964,-0.5167805506555834,-0.03290768483437308,-1.2254504302028295,0.01544351875999097,-0.6502876053564394,-0.5943589743331078,-1.3737515098840507,-0.730391838176953,-0.7235360705031252,-0.6340502608657947,10
AT1G30730.1,,1,10900681,10902626,+,1945,protein_coding,Berberine bridge enzyme-like 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9SA88],11.2145683365834,8.617630154385012,10.487997712615066,11.919926194727749,11.405157939546529,8.922734509925116,10.414285835424511,11.838957147069898,10.969830969978982,11.091637054671516,10.402777715878068,11.645806389606868,11.490048051768193,10.962959256619067,10.116862293642084,11.547903698123248,11.337359136006999,11.111626542817529,10.60797450871602,11.946081177888082,11.434098379488058,10.926069202367534,10.502751349897945,12.413586366881034,11.158919077223906,11.07132704930571,10.491500527779856,11.753756555387096,11.029788512276353,11.010158966564155,9.896516660950429,11.85424872782136,10.438371844425287,10.301144354363556,9.560740106187357,11.381801116932946,10.656424543736643,10.26929089713389,9.832285991572842,11.437767564176003,0.9621854866964196,0.9999298958736154,0.025767469943965726,0.8332310568423622,0.9999748283291506,0.11443304375904245,0.7798276467560469,0.9999949368750313,0.15191361103627643,0.5181582298538969,0.9998276124642587,0.3511554937365302,0.33451089736358464,0.92109799045539,0.5244199554758494,0.7024160269753477,0.9994930084091103,0.20762897440578637,0.8188206211191895,0.9999354606486767,0.12447478492938101,0.44785321586386767,0.8330772796101821,-0.41252321140990716,0.5724546247913038,0.9012940965172,-0.3067817431368351,2429,466,912,3872,2404,443,1033,3774,1285,2006,1133,5020,3222,1557,1258,3539,2644,1645,2106,3134,2433,1729,1185,6930,2342,2746,1373,2390,3129,2471,1158,3470,1464,1454,1198,2321,1442,1130,1328,2653,0.17551690562918829,-1.3674283955355961,-1.0168661926219467,1.309734974697341,0.15586655793223486,-1.3855067154167933,-0.921758509768692,1.2327056117252835,-0.7236830049834012,-0.15696697740326396,-0.8431571189808782,2.212078940941443,0.7988259345765515,-0.5098872220405478,-0.744905380496111,1.047992343373921,0.3445098958229879,-0.4407179981472717,-0.07836558661545019,0.7296567106832754,0.17866096126070086,-0.3746928298855081,-0.802284395771215,3.713365504988686,0.10713369564379031,0.42468331442655793,-0.6545137810901251,0.14486236322194093,0.7257266411438847,0.20852948976007007,-0.8235067712839248,0.9937573837303296,-0.5829865154732146,-0.590846654551996,-0.7920662149687993,0.09062740357834942,-0.6002788214465337,-0.8455151607045126,-0.6898844069446414,0.35158402099389113,10
AT5G16830.1,SYP21,5,5532846,5535295,-,2449,protein_coding,Syntaxin-21 [Source:UniProtKB/Swiss-Prot;Acc:Q39233],8.399835625714173,8.588986830082254,8.310438444812851,8.55388450043815,8.744159902497836,8.515531620174043,8.573523775216513,8.863810123594924,8.709829246360444,8.891277928787506,8.553073367631846,8.49964849445086,9.079556559934113,9.217831022870943,8.199133600621309,8.660613472463675,8.56911959663808,8.206505312475075,8.012987209150582,8.623916306810317,8.583339936406544,8.445224267736961,8.466598978737878,8.91225741125435,8.555728646371639,8.610039291996758,8.290630700688622,8.765346431303191,8.597550750447148,8.50293476706657,8.32809971351825,9.26736903092643,8.056292747956546,7.838367665198479,8.123722819422719,8.686357191462161,8.264917407019542,7.794131805145675,7.991149807655805,8.688978469609573,0.33410761028285146,0.9999298958736154,0.21279278401513546,0.35955831816766687,0.9999748283291506,0.20183404249922185,0.09102568810930729,0.9999949368750313,0.3710924264930454,0.663775017606762,0.9998276124642587,-0.09602956600135373,0.5038428628632579,0.9641481901535413,0.14724786082224545,0.6651690029204442,0.9994930084091103,0.09537591339364408,0.25465133855200794,0.9999354606486767,0.24997692271957397,0.2364408504323944,0.6853044922684042,-0.2612435536030088,0.26518301824941304,0.7399138814171611,-0.2462067817832206,348,455,200,374,381,334,287,480,269,436,314,568,605,463,333,477,389,219,348,312,338,310,288,607,386,501,297,300,583,432,387,575,281,261,440,357,274,201,367,396,-0.2871326739625111,0.6936557095646619,-1.6437371670655168,-0.04881026301198304,0.01535346301315912,-0.41546012601279536,-0.8462737150387498,0.9228118739401696,-1.0112661533891154,0.519497024639276,-0.5987850575132015,1.7294415725419567,2.068592695817708,0.7669856821648244,-0.42462637258781566,0.8953131342151087,0.08868343561332159,-1.4695784821401308,-0.2871326739625111,-0.6171175506632421,-0.3787951397127141,-0.6354500438132827,-0.8371074684637295,2.086925188967749,0.061184695888260664,1.1153030520155962,-0.7546112492885467,-0.7271125095634858,1.8669352711672613,0.48283203833919486,0.07035094246328097,1.793605298567099,-0.9012711944888717,-1.0845961259892778,0.5561620109393574,-0.20463645478732828,-0.9654349205140139,-1.6345709204904963,-0.11297398903712519,0.15284716163846374,10
AT1G08315.1,,1,2620335,2621545,-,1210,protein_coding,ARM repeat superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q0WNZ8],7.152540719638302,7.1147162589781505,7.241490624679996,7.703582628709169,7.584043022824311,7.1493022840232205,7.424495451045889,8.168282548865681,7.573217447886332,7.603220127163175,7.02064213960007,7.615351757867448,8.410200226646733,7.882378736229382,6.914292823050786,7.919990213913515,7.328215055614859,6.946364895740364,6.85309437258516,7.52264303750326,7.60395058469582,6.891381347107135,7.160696663453529,8.057195411879565,7.639087348327859,7.581815331834433,7.036942489446331,8.06219131858552,7.608582873433258,7.367564309370071,6.986809246993906,8.640408482889486,6.882883447460474,6.613419312924784,6.451812778647763,7.909534508334275,6.915656365166199,7.066285884510089,6.526016624789201,7.9200341752478,0.38937609852271843,0.9999298958736154,0.31126178958800693,0.6756946440231563,0.9999748283291506,0.1514577487063949,0.12422194201895956,0.9999949368750313,0.5542123725434139,0.705597002441531,0.9998276124642587,-0.13708094074343172,0.623399028467813,0.9772547885065686,0.17764572022349384,0.4050886430906031,0.9994930084091103,0.30089170451938435,0.19425112920830614,0.9999354606486767,0.4676889868344441,0.5005074832848609,0.857318533321206,-0.24409190563993366,0.7319280784557279,0.9501429083319576,-0.1241334750036492,146,163,95,207,170,129,129,296,122,178,108,307,380,183,136,285,164,91,155,145,171,105,116,335,204,245,124,184,293,196,152,372,124,111,137,208,107,121,132,232,-0.4590802367752609,-0.2389289243583515,-1.119534174025989,0.33087447248541396,-0.14827838395138881,-0.6792315491921702,-0.6792315491921702,1.4834313433739394,-0.769882089599133,-0.044677766343431465,-0.9511831704130583,1.625882192584881,2.571237828257492,0.020072619661541884,-0.5885810087852076,1.3409804941629981,-0.22597884715735683,-1.1713344828299677,-0.34252954196630886,-0.47203031397625556,-0.13532830675039415,-0.9900334020160423,-0.847582552805101,1.9884843542127315,0.29202424088242995,0.8229774061232114,-0.7439819351971436,0.03302269686253655,1.4445811117709555,0.1884236232744726,-0.38137977356929287,2.4676372106495346,-0.7439819351971436,-0.9123329388100743,-0.5756309315842129,0.34382454968640863,-0.964133247614053,-0.7828321668001276,-0.6403813175891863,0.6546264025102807,10
AT2G19050.1,,2,8253333,8255676,+,2343,protein_coding,GDSL esterase/lipase At2g19050 [Source:UniProtKB/Swiss-Prot;Acc:O64468],5.000552292915091,4.807170544814486,4.956073636642323,4.002623775390804,5.556569839348142,5.880600817628907,5.299317259718886,4.278479467294889,5.0717265809609335,5.5437507629686404,5.2474579466119975,3.482022895700676,6.04785422267803,5.812303490934717,5.374153424836906,3.106985855670255,4.96381088645484,5.586491126073494,4.5805661783386284,4.566568530458207,5.56788951518237,6.2293684510883,5.494660411086388,5.255287381167598,5.2831273390956275,5.3195188830549185,4.768854071764849,3.951182619812761,5.037618329911009,5.035874519527636,4.1990960667058435,4.414204752528933,4.380476575353858,4.978512104364186,4.448534228179321,5.284628540666581,3.958476632567881,5.747139133162451,3.887260474686813,4.376338157917649,0.18999438180480052,0.9999298958736154,0.6431292566951475,0.5861510998909143,0.9999748283291506,0.26932770770545694,0.14766039945094986,0.9999949368750313,0.7067370370015233,0.6150311996900558,0.9998276124642587,0.24865830661286278,0.04624332544294552,0.5040545583388729,0.9707628705255388,0.6704106660567497,0.9994930084091103,0.2105041334283315,0.9762074988065866,0.9999354606486767,-0.014717161407601704,0.8730818345741663,0.9746624420579019,0.07880366225851734,0.9367043357143754,0.9926892975138013,-0.03943851071789033,32,32,19,15,41,53,29,19,21,42,31,16,73,43,46,9,31,35,31,18,41,66,36,47,39,50,25,10,48,38,21,19,21,35,33,33,13,48,20,19,-0.03068078201587947,-0.03068078201587947,-0.9170144846968363,-1.1897325470602076,0.5829348583017061,1.40108904539182,-0.23521932878840798,-0.9170144846968363,-0.7806554535151506,0.6511143738925489,-0.09886029760672231,-1.121553031469365,2.764679357208677,0.7192938894833917,0.9238324362559203,-1.5988096406052648,-0.09886029760672231,0.17385776475664905,-0.09886029760672231,-0.9851940002876792,0.5829348583017061,2.287422748072777,0.24203728034749186,0.992011951846763,0.44657582712002036,1.1965504986192916,-0.5079373911517793,-1.5306301250144219,1.0601914674376058,0.3783963115291776,-0.7806554535151506,-0.9170144846968363,-0.7806554535151506,0.17385776475664905,0.03749873357496337,0.03749873357496337,-1.3260915782418934,1.0601914674376058,-0.8488349691059935,-0.9170144846968363,10
